method,seed,n_nodes,episodes,final_total_loss,min_total_loss,ace_final_total_loss,ace_min_total_loss,elapsed_s
max_variance,1011,5,39,2.081186623312533,2.055179170332849,3.3091880524531008,0.5603943759575486,274.7599422931671
