dpo_loss,reward,cov_bonus,score,target,value,episode,step
0.6931471824645996,400.5,9.827581102990587,410.32758110299056,X20,2.43,0,0
0.4667661190032959,32.764103643596165,14.285685607720989,47.04978925131715,X11,-1.75,0,1
1.0445516109466553,-1.5,3.90188425913726,2.40188425913726,X14,-3.51,0,2
0.8093347549438477,-1.5,3.730791134325777,2.230791134325777,X8,-0.63,0,3
0.859195351600647,-1.5,3.5588577073078618,2.0588577073078618,X10,1.5,0,4
0.7342637777328491,10.443308405578133,6.71860012529424,17.161908530872374,X17,-1.8,0,5
0.48335742950439453,14.23818440362811,33.5025816912856,47.74076609491371,X13,-4.43,0,6
1.2613965272903442,19.045623611658808,0.6050855946992254,19.650709206358034,X1,3.7,0,7
0.531571626663208,5.5006804130971405,2.9074552848506157,8.408135697947756,X10,-4.51,0,8
0.6931471824645996,0.7864403687417472,0.536715088993977,1.3231554577357243,X10,1.5,0,9
0.764950156211853,-1.5,5.140835245153962,3.640835245153962,X18,-4.4876,0,10
0.6931471824645996,1.6007026061415681,0.4965121710540501,2.097214777195618,X10,1.5,0,11
1.5417567491531372,1.013850290328266,0.4842323001625919,1.498082590490858,X10,1.5,0,12
0.977653980255127,-0.32880519330501556,3.900611969995792,3.5718067766907766,X13,0.81,0,13
0.4330196678638458,0.1911521442234534,0.46529652988945286,0.6564486741129063,X10,0.0,0,14
1.4697149991989136,-2.0,9.128500995625526,7.128500995625526,X10,1.5,1,1
0.6931471824645996,-0.5439397320151329,0.4372905409055764,22.57900849931982,X10,1.5,1,7
0.6931471824645996,1.2152311690151762,0.46816256967168945,23.715961110384864,X10,1.5,1,8
0.6931471824645996,49.15458214655519,0.8970414582587697,69.51146134977728,X10,1.5,2,1
0.6154832243919373,-2.0,1.8183049070985968,100.0,X8,3.221367581842955,2,3
0.6931471824645996,1.0369472615420783,0.594517203040621,20.699046716447345,X10,1.5,2,5
0.32327860593795776,6.544733561575411,0.5581796830588523,100.0,X9,3.1271931314755133,2,6
0.6931471824645996,-1.1987175084650525,0.5365960803525687,18.465734608264302,X10,1.5,2,8
0.1553177833557129,-2.0,0.5011717333334373,100.0,X8,0.688162078874849,2,10
0.08415166288614273,-0.15779707953333943,0.2751528175489869,100.0,X9,-3.6840535180536547,2,13
0.1433289349079132,-2.0,8.432257120916725,100.0,X8,1.7426468258955072,3,1
0.6931471824645996,9.396586026996374,4.155813831481072,32.36664681959655,X10,1.5,3,2
0.004257716704159975,0.0,0.3786302032018871,100.0,X9,-3.7820753478429125,3,5
0.00038489731377922,0.0,0.29913631369544447,100.0,X8,2.939473887203203,3,8
7.625462603755295e-05,0.0,0.2305232489607819,100.0,X9,-0.29673700465800756,3,11
3.0188832170097157e-05,0.0,5.323120328382356,100.0,X8,-1.4191330092140806,4,2
0.6931471824645996,-0.5226846933364904,3.9405537265142905,21.313035024463392,X10,1.5,4,3
