step,target,value,query_samples,observed_total_loss,broad_total_loss,observed_nonroot_loss,broad_nonroot_loss,feasible_nonroot_loss
0,X1,-5.0,50,12.292263625189662,37.4189597543329,7.353010235354304,36.43110907636583,11.263061161385847
1,X2,-4.0,100,8.702271511778235,19.669527884200214,3.754020443186164,18.6798776704818,5.062004459362167
2,X3,-3.0,150,6.2973169684410095,15.561893063038587,1.3434549570083618,14.571120660752058,1.7645823111524808
3,X4,-2.0,240,5.668686034157872,12.936745884269476,0.6808621902018785,11.939181115478277,0.8691590334832047
4,X5,-1.0,290,5.6451281812042,11.639874567836523,0.6411291863769293,10.639074768871069,0.7884743687851975
5,X6,0.0,340,5.632297141477466,11.65957467481494,0.6202979516237974,10.657174836844206,0.7456555964890869
6,X7,1.0,430,5.57668867520988,8.99449366889894,0.6047317665070295,8.00010228715837,0.6769087391827876
7,X8,2.0,480,5.56270506978035,8.993471475690603,0.5976579487323761,8.000462051481009,0.6471013394572461
8,X9,3.0,530,5.557568723335862,8.89588476754725,0.592854792252183,7.902941981330514,0.6272824298745642
9,X10,4.0,620,5.549395773559809,8.163185344263912,0.5902124978601933,7.171348689123988,0.6136647904058918
10,X12,5.0,670,5.545687850564718,8.063686916977167,0.5884706936776638,7.072243485599756,0.6109817018732429
11,X15,-5.0,720,5.5423098392784595,6.88608578518033,0.5889716930687428,5.895418155938387,0.6378048720847194
12,X16,-4.0,810,5.54047879204154,6.486225420981645,0.5849994085729122,5.49512954428792,0.6038444891649609
13,X17,-3.0,860,5.535710696130991,6.462499137967825,0.5836930312216282,5.472095604985952,0.5999979819171131
14,X18,-2.0,910,5.539002802222967,6.303938324004411,0.5826972983777523,5.312677223235369,0.5983201527269557
15,X19,-1.0,1000,5.5389299765229225,6.269882576912641,0.5805195346474648,5.27820048853755,0.589567595355523
16,X20,0.0,1050,5.538381291553378,6.385783220827579,0.5805564057081938,5.394218243658543,0.5882263415648292
17,X21,1.0,1100,5.539314445108175,6.4264899842441086,0.5799268446862698,5.434612464159727,0.5874310231301934
18,X25,2.0,1190,5.536634000018239,6.352664495259523,0.5788747388869524,5.361112643033266,0.5848517545576518
19,X1,-2.0,1240,5.53251164034009,6.498254717886448,0.5786437280476093,5.507481135427952,0.58393951113491
20,X2,-1.0,1290,5.529833663254976,6.493883529305458,0.5782676823437214,5.503570333123207,0.5825001718476415
21,X3,0.0,1380,5.525256101042032,6.3641688387840984,0.5781081952154636,5.374739257618785,0.5824475166155025
22,X4,1.0,1430,5.523827025666833,6.478904652222991,0.5781792495399714,5.489775096997619,0.5840538741322234
23,X5,2.0,1480,5.524491241201758,6.537452485039831,0.5782607700675726,5.548206390812993,0.584416256363814
24,X6,3.0,1570,5.5265053901821375,6.643041906878352,0.5778917465358973,5.653319178149104,0.5852480912193034
25,X7,4.0,1620,5.528190163895488,6.469310616701842,0.5772118847817183,5.4791149608790874,0.58050462952815
26,X8,5.0,1670,5.529292896389961,4.395706631988287,0.5800384432077408,3.405855741351843,0.582902706383417
27,X9,-5.0,1760,5.5246235225349665,4.1356874570250515,0.5775261018425226,3.1462679728865623,0.5816539815859869
28,X10,-4.0,1810,5.523642599582672,3.983153577148914,0.5774233341217041,2.9939097240567207,0.5816676144410546
29,X12,-3.0,1860,5.5240871496498585,4.006170326471329,0.5772639103233814,3.0168056786060333,0.5818727972606818
30,X15,-2.0,1950,5.523877302184701,3.868367252498865,0.5770796928554773,2.8790077306330204,0.5799712145623441
31,X16,-1.0,2000,5.523213444277644,3.8797483880072834,0.5769973378628492,2.8905051667243242,0.5800561434977377
