episode,step,target,value,total_loss,loss_X1,loss_X2,loss_X3,loss_X4,loss_X5,env_queries_executed,env_queries_candidate_probe,env_queries_observational,env_queries_total
0,0,X1,-4.74989244777333,16.515063121914864,0.9467874765396118,7.1761980056762695,3.679795503616333,4.485375881195068,0.22690625488758087,48750,3120000,62400,3231150
0,1,X3,4.718880988701143,12.707259520888329,0.9473761916160583,3.7926383018493652,3.7155632972717285,4.124953269958496,0.12672846019268036,48750,3120000,62400,3231150
0,2,X5,-3.425672720605167,6.615057177841663,0.9512771964073181,1.1233357191085815,0.6709155440330505,3.8005194664001465,0.06900925189256668,48750,3120000,62400,3231150
0,3,X3,-1.4885387091724778,4.833214433863759,0.9454299211502075,0.2212185561656952,0.41143593192100525,3.2248010635375977,0.030328961089253426,48750,3120000,62400,3231150
0,4,X2,2.0641914169455227,4.425339885056019,0.9449397325515747,0.1045152097940445,0.3787941038608551,2.975088357925415,0.022002480924129486,48750,3120000,62400,3231150
0,5,X4,-2.56136560809044,4.099119029939175,0.9449619650840759,0.05354207754135132,0.33582520484924316,2.7462961673736572,0.018493615090847015,48750,3120000,62400,3231150
0,6,X4,-4.288202398465208,3.5892397426068783,0.9448952078819275,0.02947165258228779,0.2533653676509857,2.3443424701690674,0.0171650443226099,48750,3120000,62400,3231150
0,7,X5,4.989023332293387,3.381722502410412,0.944912850856781,0.02695053070783615,0.22378620505332947,2.1696267127990723,0.016446202993392944,48750,3120000,62400,3231150
0,8,X2,1.2824810368689832,3.201480899937451,0.9448966383934021,0.02568175084888935,0.2023179829120636,2.013061046600342,0.01552348118275404,48750,3120000,62400,3231150
0,9,X3,2.899846642347539,2.890757362358272,0.9448868632316589,0.022934261709451675,0.1624128818511963,1.7465500831604004,0.013973272405564785,48750,3120000,62400,3231150
0,10,X5,-4.502375075670429,2.7617438519373536,0.9448884129524231,0.021904081106185913,0.14771871268749237,1.6337110996246338,0.013521545566618443,48750,3120000,62400,3231150
0,11,X2,-4.608578737993262,2.6660225111991167,0.944974958896637,0.021776629611849785,0.15265564620494843,1.5335384607315063,0.013076815754175186,48750,3120000,62400,3231150
0,12,X2,-4.616968088829562,2.462688295170665,0.9452723860740662,0.020549235865473747,0.11784527450799942,1.366553544998169,0.012467853724956512,48750,3120000,62400,3231150
0,13,X4,-1.3668886934901767,2.376005921512842,0.9450603127479553,0.019687164574861526,0.10134085267782211,1.2977275848388672,0.012190006673336029,48750,3120000,62400,3231150
0,14,X5,-2.103283431983942,2.305800562724471,0.9452700018882751,0.018982993438839912,0.09192854166030884,1.2376189231872559,0.012000102549791336,48750,3120000,62400,3231150
0,15,X2,0.24232332624683028,2.197604777291417,0.945300281047821,0.017524363473057747,0.08236891776323318,1.1407747268676758,0.011636488139629364,48750,3120000,62400,3231150
0,16,X1,-1.6931590316821445,2.1563627291470766,0.9452854990959167,0.01680784299969673,0.07966901361942291,1.1030991077423096,0.011501265689730644,48750,3120000,62400,3231150
0,17,X1,4.78490682679139,2.218912459909916,0.9452865719795227,0.04312589764595032,0.14788997173309326,1.0711939334869385,0.011416085064411163,48750,3120000,62400,3231150
0,18,X1,-2.3922589009023043,2.143870164640248,0.9457162022590637,0.030779335647821426,0.13288915157318115,1.0232044458389282,0.0112810293212533,48750,3120000,62400,3231150
0,19,X4,4.689205272015549,2.1167814265936613,0.9454609155654907,0.027871815487742424,0.12664534151554108,1.0054210424423218,0.011382311582565308,48750,3120000,62400,3231150
0,20,X4,0.34367401202117165,2.0926799066364765,0.9453004002571106,0.02533281035721302,0.12004601955413818,0.9907592535018921,0.011241422966122627,48750,3120000,62400,3231150
0,21,X4,1.1940997878917496,2.050788658671081,0.9450547099113464,0.021393325179815292,0.10420729219913483,0.969176709651947,0.01095662172883749,48750,3120000,62400,3231150
0,22,X4,-2.976817936026003,2.034006828442216,0.9451798796653748,0.02029876783490181,0.096188023686409,0.9614797234535217,0.010860433802008629,48750,3120000,62400,3231150
0,23,X1,-1.898305066028545,2.0198875553905964,0.9451696872711182,0.01952061988413334,0.08924879133701324,0.9551893472671509,0.010759109631180763,48750,3120000,62400,3231150
0,24,X4,-4.251695156701225,1.9952062964439392,0.9449945688247681,0.017676685005426407,0.07542473822832108,0.9464735388755798,0.010636765509843826,48750,3120000,62400,3231150
1,0,X1,2.6404972371751096,10.03813847899437,0.9467874765396118,3.8392295837402344,0.5277973413467407,4.485319137573242,0.2390049397945404,48750,3120000,62400,3231150
1,1,X5,3.932261726464091,7.712931245565414,0.9466012716293335,2.112738847732544,0.3800354301929474,4.132076740264893,0.14147895574569702,48750,3120000,62400,3231150
1,2,X3,-0.9702604156842334,6.09021221101284,0.945364236831665,0.9215876460075378,0.31820404529571533,3.803605318069458,0.10145096480846405,48750,3120000,62400,3231150
1,3,X1,1.5540057046244158,4.511140964925289,0.9451177716255188,0.08864910900592804,0.20687001943588257,3.235910654067993,0.03459341078996658,48750,3120000,62400,3231150
1,4,X3,2.712496633435296,4.137007439509034,0.9451838731765747,0.0325973741710186,0.14799568057060242,2.9877023696899414,0.023528141900897026,48750,3120000,62400,3231150
1,5,X2,-0.18070322679359574,3.873396370559931,0.9449109435081482,0.01881430298089981,0.13381938636302948,2.759195566177368,0.016656171530485153,48750,3120000,62400,3231150
1,6,X2,-2.902873037444981,3.441885123960674,0.944896936416626,0.014968871138989925,0.10906858742237091,2.3595752716064453,0.013375457376241684,48750,3120000,62400,3231150
1,7,X1,4.1133592662861815,3.2842496261000633,0.9448965787887573,0.014586983248591423,0.12773878872394562,2.1841487884521484,0.012878486886620522,48750,3120000,62400,3231150
1,8,X2,2.1219912722569854,3.1323180459439754,0.9450123906135559,0.014023693278431892,0.13383153080940247,2.0270495414733887,0.01240088976919651,48750,3120000,62400,3231150
1,9,X1,-3.7211488505090395,2.8597304159775376,0.9448851943016052,0.01251725573092699,0.12885689735412598,1.7618954181671143,0.011575650423765182,48750,3120000,62400,3231150
1,10,X5,-0.6462256544723601,2.742693906649947,0.9448994398117065,0.012029933743178844,0.12265437841415405,1.6516920328140259,0.011418121866881847,48750,3120000,62400,3231150
1,11,X5,-2.1973337681681295,2.639391101896763,0.945003867149353,0.011822945438325405,0.1172378659248352,1.5539500713348389,0.011376352049410343,48750,3120000,62400,3231150
1,12,X1,4.367936617038472,2.46499524731189,0.9449676871299744,0.011742984876036644,0.10859054327011108,1.3884276151657104,0.011266416870057583,48750,3120000,62400,3231150
1,13,X1,-3.7803844381422924,2.3942693332210183,0.944966197013855,0.011649512685835361,0.10722887516021729,1.319232702255249,0.011192046105861664,48750,3120000,62400,3231150
1,14,X4,1.5792125828496841,2.3295935625210404,0.9448849558830261,0.011569016613066196,0.10312364995479584,1.258944034576416,0.011071905493736267,48750,3120000,62400,3231150
1,15,X2,2.4767865726932268,2.2248756932094693,0.9449036121368408,0.01137347612529993,0.09558426588773727,1.16204833984375,0.010965999215841293,48750,3120000,62400,3231150
1,16,X5,-1.9507247706078266,2.1829288033768535,0.9449029564857483,0.011309332214295864,0.09180502593517303,1.124017357826233,0.010894130915403366,48750,3120000,62400,3231150
1,17,X4,4.838306437072909,2.147831133566797,0.944894552230835,0.011249182745814323,0.08891307562589645,1.0915957689285278,0.01117855403572321,48750,3120000,62400,3231150
1,18,X1,-2.0716728664326043,2.0904308315366507,0.944921612739563,0.011183509603142738,0.08273309469223022,1.0408565998077393,0.010736014693975449,48750,3120000,62400,3231150
1,19,X4,4.049558006231063,2.068235134705901,0.9449204206466675,0.011160783469676971,0.080331951379776,1.0212477445602417,0.010574234649538994,48750,3120000,62400,3231150
1,20,X4,0.6721119424199138,2.0495057702064514,0.9449712038040161,0.011137481778860092,0.07794928550720215,1.0049147605895996,0.010533038526773453,48750,3120000,62400,3231150
1,21,X1,0.2335679449078043,2.0197307635098696,0.945176899433136,0.01112124603241682,0.07294504344463348,0.9800803065299988,0.010407268069684505,48750,3120000,62400,3231150
1,22,X1,-4.431180884055387,2.0163670666515827,0.9451971054077148,0.011121422983705997,0.0790291428565979,0.970653772354126,0.010365623049438,48750,3120000,62400,3231150
1,23,X5,-2.670143401263967,2.0069802831858397,0.9452813863754272,0.01112116128206253,0.07721506059169769,0.9630324840545654,0.010330190882086754,48750,3120000,62400,3231150
1,24,X3,-2.6993676439691128,1.9922198737040162,0.945277750492096,0.011117040179669857,0.07337334007024765,0.9521694183349609,0.010282324627041817,48750,3120000,62400,3231150
2,0,X2,-3.6159419282338314,22.123941838741302,0.9459654688835144,5.335081577301025,8.853829383850098,4.485381603240967,2.5036838054656982,48750,3120000,62400,3231150
2,1,X1,2.316405212803277,11.613848865032196,0.9464528560638428,3.6309218406677246,2.203117609024048,4.122234344482422,0.7111222147941589,48750,3120000,62400,3231150
2,2,X1,0.1386649305980523,9.317790627479553,0.9464038014411926,2.7712159156799316,1.414556860923767,3.793837070465088,0.391776978969574,48750,3120000,62400,3231150
2,3,X4,2.6227367938496506,5.45142862200737,0.9451408982276917,0.3864503800868988,0.7353253960609436,3.219133138656616,0.16537880897521973,48750,3120000,62400,3231150
2,4,X3,-1.1942662226147913,4.693741083145142,0.9448849558830261,0.13873006403446198,0.5556634068489075,2.9662063121795654,0.0882563441991806,48750,3120000,62400,3231150
2,5,X2,1.4429382124931376,4.308414302766323,0.9452751278877258,0.07704460620880127,0.4783032536506653,2.7336971759796143,0.07409413903951645,48750,3120000,62400,3231150
2,6,X5,3.267686093418332,3.730058565735817,0.9464996457099915,0.04750981554389,0.36205267906188965,2.3326189517974854,0.0413774736225605,48750,3120000,62400,3231150
2,7,X3,-3.3644504319159054,3.5004347767680883,0.948164165019989,0.04097896069288254,0.3222545385360718,2.1597089767456055,0.029328135773539543,48750,3120000,62400,3231150
2,8,X5,3.1282475779488923,3.291096454486251,0.9484007358551025,0.03524197265505791,0.279421329498291,2.0038928985595703,0.024139517918229103,48750,3120000,62400,3231150
2,9,X2,1.2184237843162258,2.9405516628175974,0.9470036625862122,0.02610972709953785,0.2071932852268219,1.7419519424438477,0.018293045461177826,48750,3120000,62400,3231150
2,10,X2,2.0029506388260474,2.8021188527345657,0.9459721446037292,0.023418379947543144,0.18371044099330902,1.6322956085205078,0.01672227866947651,48750,3120000,62400,3231150
2,11,X4,-4.979142463033803,2.6926840376108885,0.9458803534507751,0.018980195745825768,0.16024070978164673,1.5347076654434204,0.03287511318922043,48750,3120000,62400,3231150
2,12,X2,2.820236626651993,2.4789053853601217,0.9457671046257019,0.01609521172940731,0.1197524443268776,1.3725168704986572,0.02477375417947769,48750,3120000,62400,3231150
2,13,X5,-0.33413272383997494,2.393647921271622,0.9460105299949646,0.015191529877483845,0.10496459901332855,1.3057568073272705,0.021724455058574677,48750,3120000,62400,3231150
2,14,X2,2.85263807091145,2.3204024210572243,0.9464502930641174,0.01443202793598175,0.09221368283033371,1.2476674318313599,0.01963898539543152,48750,3120000,62400,3231150
2,15,X4,0.7137038675851617,2.206914324313402,0.9474202394485474,0.013313604518771172,0.07386363297700882,1.1548186540603638,0.017498193308711052,48750,3120000,62400,3231150
2,16,X4,-2.1618237938067097,2.1632097121328115,0.9481801986694336,0.012925760820508003,0.06728561967611313,1.118454933166504,0.016363199800252914,48750,3120000,62400,3231150
2,17,X1,-1.093816109720863,2.1267754565924406,0.9482423663139343,0.012606365606188774,0.06221773475408554,1.0875240564346313,0.016184933483600616,48750,3120000,62400,3231150
2,18,X2,4.3827452662751085,2.068004297092557,0.948792576789856,0.012120788916945457,0.05218766629695892,1.0391654968261719,0.01573776826262474,48750,3120000,62400,3231150
2,19,X3,2.4873007245008303,2.0468812016770244,0.94964599609375,0.01191414799541235,0.04946669936180115,1.0203611850738525,0.015493173152208328,48750,3120000,62400,3231150
2,20,X2,-2.5664400151639564,2.0281563969329,0.9494826197624207,0.011763932183384895,0.047166869044303894,1.004481554031372,0.015261421911418438,48750,3120000,62400,3231150
