seed,changed,change_type,method,target_budget,source_samples,mse,changed_mse,unchanged_mse,old_selection_mass
3003,3,coefficient,scratch,120,2560,0.5040492291218868,0.3543377733691782,0.5206838353166323,
3003,3,coefficient,warm,120,2560,0.03501070662968549,0.09030532888210008,0.02886685971275053,
3003,3,coefficient,source_retrieval,120,2560,0.038595126593343264,0.12297893494721308,0.029219147887357726,0.7666666666666667
3003,3,coefficient,source_mixture,120,2560,0.037788168459075545,0.12253932688597995,0.02837137307830841,0.8509239206127808
3003,3,coefficient,scratch,200,2560,0.2035316099837769,0.03886229017914041,0.22182820107318094,
3003,3,coefficient,warm,200,2560,0.02305724374451546,0.03402100599940803,0.02183904793841629,
3003,3,coefficient,source_retrieval,200,2560,0.024855641540672206,0.044389669657590634,0.022685193972125713,0.7666666666666667
3003,3,coefficient,source_mixture,200,2560,0.02413293835355296,0.04436484650221831,0.02188494855925682,0.8509239206127808
3003,3,coefficient,scratch,400,2560,0.01882044161365915,0.017610097223787674,0.01895492432364487,
3003,3,coefficient,warm,400,2560,0.009175604141518258,0.006569361362897423,0.009465186672476126,
3003,3,coefficient,source_retrieval,400,2560,0.010378787958813562,0.01847219550876655,0.009479520453263226,0.7666666666666667
3003,3,coefficient,source_mixture,400,2560,0.010334952825459657,0.01849465071405363,0.009428319726726997,0.8509239206127808
