seed,changed,change_type,method,target_budget,source_samples,mse,changed_mse,unchanged_mse,old_selection_mass
3010,3,family,scratch,120,2560,0.5987960274340183,0.31911533493161665,0.6298716599342853,
3010,3,family,warm,120,2560,0.0927481813060495,0.6571765410755114,0.030033919109442628,
3010,3,family,source_retrieval,120,2560,0.034599332286561583,0.043422775783556154,0.03361894967578441,0.5333333333333333
3010,3,family,source_mixture,120,2560,0.03252269375424074,0.043422775783556154,0.03131157352876125,0.7361012439613918
3010,3,family,scratch,200,2560,0.4218490223346257,0.9185361666244781,0.36666156185797544,
3010,3,family,warm,200,2560,0.03978933796667095,0.17607144588982881,0.02464688153076453,
3010,3,family,source_retrieval,200,2560,0.026080375981422467,0.011932536530099366,0.02765235814268059,0.5333333333333333
3010,3,family,source_mixture,200,2560,0.02374908768752233,0.011932536530099366,0.025062037816124885,0.7361012439613918
3010,3,family,scratch,400,2560,0.03455515522875148,0.010523046059891348,0.03722538958084704,
3010,3,family,warm,400,2560,0.011605753551541085,0.013237966650054002,0.011424396540595206,
3010,3,family,source_retrieval,400,2560,0.010794637918943433,0.006530050504602377,0.011268480964981327,0.5333333333333333
3010,3,family,source_mixture,400,2560,0.010813232056662184,0.006530050504602377,0.011289141118002164,0.7361012439613918
