episode,step,regime,train_loss,eval_loss
5,16,post_crisis,0.02685706876218319,0.3443588316440582
5,17,covid,0.055142536759376526,0.5842033624649048
5,18,great_inflation,0.22428138554096222,0.33240535855293274
5,19,volcker_disinflation,0.07452420890331268,0.2797899842262268
6,0,mixed,0.6821022033691406,0.7017503380775452
6,1,mixed,0.9228591322898865,0.6164917349815369
6,2,mixed,0.42580074071884155,0.37110012769699097
6,3,mixed,0.2532709836959839,0.43218955397605896
6,4,mixed,0.3671208620071411,0.23923763632774353
6,5,great_inflation,0.3428080379962921,0.28349974751472473
6,6,great_inflation,0.2716519236564636,0.3170662224292755
6,7,great_inflation,0.277327299118042,0.2903768718242645
6,8,great_inflation,0.19908039271831512,0.24474845826625824
6,9,great_inflation,0.1549597531557083,0.2902926504611969
6,10,great_moderation,0.07881257683038712,0.3583613634109497
6,11,great_moderation,0.03990422189235687,0.4955965280532837
6,12,great_moderation,0.026290912181138992,0.4692497253417969
6,13,great_moderation,0.038315996527671814,0.3692115843296051
6,14,great_moderation,0.020260360091924667,0.48330193758010864
6,15,great_recession,0.05831684544682503,0.2080705463886261
6,16,post_crisis,0.03259557858109474,0.3371513783931732
6,17,covid,0.119229257106781,0.5865931510925293
6,18,great_inflation,0.3592137396335602,0.5698606967926025
6,19,volcker_disinflation,0.04327545315027237,0.5061933398246765
7,0,mixed,0.540703296661377,0.8960624933242798
7,1,mixed,0.7686356902122498,0.5770106315612793
7,2,mixed,0.48030585050582886,0.4384283125400543
7,3,mixed,0.4381425976753235,0.33452168107032776
7,4,mixed,0.23093311488628387,0.27581652998924255
7,5,great_inflation,0.22627119719982147,0.20489168167114258
7,6,great_inflation,0.24644243717193604,0.2476460039615631
7,7,great_inflation,0.24263688921928406,0.2941419780254364
7,8,great_inflation,0.26538407802581787,0.22904224693775177
7,9,great_inflation,0.1324060708284378,0.2817510962486267
7,10,great_moderation,0.06327135860919952,0.3505541682243347
7,11,great_moderation,0.05671602115035057,0.388682097196579
7,12,great_moderation,0.05282707139849663,0.46278616786003113
7,13,great_moderation,0.027100978419184685,0.41958698630332947
7,14,great_moderation,0.02811647392809391,0.27548521757125854
7,15,great_recession,0.14879469573497772,0.19601966440677643
7,16,post_crisis,0.03149598091840744,0.20178867876529694
7,17,covid,0.09207208454608917,0.32444754242897034
7,18,great_inflation,0.1853361576795578,0.2535017132759094
7,19,volcker_disinflation,0.08669182658195496,0.2189253270626068
8,0,mixed,0.9364821910858154,0.7681683897972107
8,1,mixed,0.8000006675720215,0.6672534346580505
8,2,mixed,0.570148766040802,0.5840376019477844
8,3,mixed,0.36936256289482117,0.5060036778450012
8,4,mixed,0.37589168548583984,0.34285813570022583
8,5,great_inflation,0.37246060371398926,0.29163461923599243
8,6,great_inflation,0.23612630367279053,0.28536882996559143
8,7,great_inflation,0.20786094665527344,0.2925654351711273
8,8,great_inflation,0.27230584621429443,0.33738642930984497
8,9,great_inflation,0.29027873277664185,0.26688018441200256
8,10,great_moderation,0.04512877017259598,0.44481849670410156
8,11,great_moderation,0.03876686468720436,0.6948468089103699
8,12,great_moderation,0.030411982908844948,0.36752328276634216
8,13,great_moderation,0.027708055451512337,0.5104035139083862
8,14,great_moderation,0.019834566861391068,0.45969852805137634
8,15,great_recession,0.218921959400177,0.28253209590911865
8,16,post_crisis,0.045133352279663086,0.3108149468898773
8,17,covid,0.09768848121166229,0.5125531554222107
8,18,great_inflation,0.21217210590839386,0.5729419589042664
8,19,volcker_disinflation,0.11395683139562607,0.5829138159751892
9,0,mixed,0.9035040140151978,0.8349149227142334
9,1,mixed,0.5834068655967712,0.5442962646484375
9,2,mixed,0.5147254467010498,0.5565617084503174
9,3,mixed,0.34300124645233154,0.32454192638397217
9,4,mixed,0.3039853572845459,0.19665518403053284
9,5,great_inflation,0.2644729018211365,0.18281131982803345
9,6,great_inflation,0.19316746294498444,0.2328794151544571
9,7,great_inflation,0.13864751160144806,0.21656572818756104
9,8,great_inflation,0.13142342865467072,0.16045768558979034
9,9,great_inflation,0.09597349911928177,0.30601048469543457
9,10,great_moderation,0.035262029618024826,0.33545830845832825
9,11,great_moderation,0.022806931287050247,0.23048430681228638
9,12,great_moderation,0.030447982251644135,0.40375977754592896
9,13,great_moderation,0.025410661473870277,0.4822249114513397
9,14,great_moderation,0.022114239633083344,0.36747467517852783
9,15,great_recession,0.03892531245946884,0.23859363794326782
9,16,post_crisis,0.042808808386325836,0.24966730177402496
9,17,covid,0.11835935711860657,0.36010846495628357
9,18,great_inflation,0.12476296722888947,0.41101038455963135
9,19,volcker_disinflation,0.04413797706365585,0.37814244627952576
10,0,mixed,0.7778622508049011,0.9907231330871582
10,1,mixed,0.7287600040435791,0.7767900228500366
10,2,mixed,0.5728598237037659,0.605238139629364
10,3,mixed,0.3839201331138611,0.5079299211502075
10,4,mixed,0.3588317632675171,0.3002850413322449
10,5,great_inflation,0.2843315601348877,0.2229134738445282
10,6,great_inflation,0.3256708085536957,0.2753871977329254
10,7,great_inflation,0.20148849487304688,0.24870721995830536
10,8,great_inflation,0.2287369966506958,0.3418225347995758
10,9,great_inflation,0.15145854651927948,0.2496064305305481
10,10,great_moderation,0.06484400480985641,0.33809974789619446
10,11,great_moderation,0.05240929499268532,0.40002545714378357
10,12,great_moderation,0.04716470092535019,0.4061261713504791
10,13,great_moderation,0.03682189807295799,0.23688966035842896
10,14,great_moderation,0.02566603384912014,0.44313734769821167
10,15,great_recession,0.03213801980018616,0.17309671640396118
10,16,post_crisis,0.05265789106488228,0.23549547791481018
10,17,covid,0.10309013724327087,0.33233878016471863
10,18,great_inflation,0.1778760403394699,0.23701415956020355
10,19,volcker_disinflation,0.06193394586443901,0.24789337813854218
11,0,mixed,0.7564651370048523,0.9481571912765503
11,1,mixed,0.8143562078475952,0.6556364297866821
11,2,mixed,0.6012107133865356,0.6641643047332764
11,3,mixed,0.5417656302452087,0.4543548822402954
11,4,mixed,0.44400855898857117,0.39109376072883606
11,5,great_inflation,0.22513847053050995,0.2804584205150604
11,6,great_inflation,0.19566383957862854,0.2759382724761963
11,7,great_inflation,0.21317361295223236,0.308118999004364
11,8,great_inflation,0.12096942216157913,0.2562543749809265
11,9,great_inflation,0.1596268266439438,0.24443157017230988
11,10,great_moderation,0.03867098316550255,0.473979115486145
11,11,great_moderation,0.03345831111073494,0.6159197688102722
11,12,great_moderation,0.03531984984874725,0.3541199862957001
11,13,great_moderation,0.022738220170140266,0.30986109375953674
11,14,great_moderation,0.027478406205773354,0.44093871116638184
11,15,great_recession,0.029474545270204544,0.1721276342868805
11,16,post_crisis,0.017445949837565422,0.27144360542297363
11,17,covid,0.05957150459289551,0.5405174493789673
11,18,great_inflation,0.21000821888446808,0.4646938741207123
11,19,volcker_disinflation,0.09850382804870605,0.436577707529068
12,0,mixed,0.7523756623268127,0.8120871186256409
12,1,mixed,0.5690011382102966,0.5981208682060242
12,2,mixed,0.5884684920310974,0.5144553184509277
12,3,mixed,0.4452371895313263,0.3745666444301605
12,4,mixed,0.3492129147052765,0.438324511051178
12,5,great_inflation,0.32752731442451477,0.476899653673172
12,6,great_inflation,0.390410453081131,0.35278305411338806
12,7,great_inflation,0.3017890453338623,0.40783756971359253
12,8,great_inflation,0.257027804851532,0.4280183017253876
12,9,great_inflation,0.2733702063560486,0.4319319427013397
12,10,great_moderation,0.14819565415382385,0.402689665555954
12,11,great_moderation,0.07897018641233444,0.5360839366912842
12,12,great_moderation,0.05569801852107048,0.5896831750869751
12,13,great_moderation,0.059462644159793854,0.8629377484321594
12,14,great_moderation,0.04044640436768532,0.48779037594795227
12,15,great_recession,0.0750240683555603,0.3479264974594116
12,16,post_crisis,0.06387642025947571,0.32964932918548584
12,17,covid,0.13200384378433228,0.501197099685669
12,18,great_inflation,0.3234564960002899,0.6718359589576721
12,19,volcker_disinflation,0.04485584422945976,0.7467231750488281
13,0,mixed,1.0581377744674683,0.9868444800376892
13,1,mixed,0.8691209554672241,0.6731066703796387
13,2,mixed,0.5430501699447632,0.5068619847297668
13,3,mixed,0.4838206470012665,0.49927276372909546
13,4,mixed,0.3668662905693054,0.29256629943847656
13,5,great_inflation,0.3152030110359192,0.3934659957885742
13,6,great_inflation,0.23194359242916107,0.2795814573764801
13,7,great_inflation,0.22696761786937714,0.3159632384777069
13,8,great_inflation,0.14830070734024048,0.35214242339134216
13,9,great_inflation,0.15819783508777618,0.3963669538497925
13,10,great_moderation,0.06990174949169159,0.5491276979446411
13,11,great_moderation,0.04490436241030693,0.6039210557937622
13,12,great_moderation,0.04241753742098808,0.3642541766166687
13,13,great_moderation,0.039284661412239075,0.2564754784107208
13,14,great_moderation,0.043890174478292465,0.4016788899898529
13,15,great_recession,0.10077361762523651,0.21814575791358948
13,16,post_crisis,0.0074157570488750935,0.28103604912757874
13,17,covid,0.03355979919433594,0.6639621257781982
13,18,great_inflation,0.2177724987268448,0.6106181144714355
13,19,volcker_disinflation,0.050580330193042755,0.5674898624420166
14,0,mixed,0.7372886538505554,1.000777006149292
14,1,mixed,0.9142738580703735,0.753775417804718
14,2,mixed,0.8211503624916077,0.6736389994621277
14,3,mixed,0.5037064552307129,0.5045776963233948
14,4,mixed,0.46239906549453735,0.3994746506214142
14,5,great_inflation,0.5668554902076721,0.2716639041900635
14,6,great_inflation,0.330891489982605,0.206929549574852
14,7,great_inflation,0.31984075903892517,0.2615111470222473
14,8,great_inflation,0.16904905438423157,0.3363268971443176
14,9,great_inflation,0.28389111161231995,0.344758003950119
14,10,great_moderation,0.02772691659629345,0.4749961197376251
14,11,great_moderation,0.037845708429813385,0.5214588046073914
14,12,great_moderation,0.02455723099410534,0.42363521456718445
14,13,great_moderation,0.029107699170708656,0.34907856583595276
14,14,great_moderation,0.02419859729707241,0.46122056245803833
14,15,great_recession,0.2833939492702484,0.1965758204460144
14,16,post_crisis,0.0420367494225502,0.30618903040885925
14,17,covid,0.06990668177604675,0.5277169942855835
14,18,great_inflation,0.28443631529808044,0.45494771003723145
14,19,volcker_disinflation,0.06560486555099487,0.523608386516571
15,0,mixed,0.7483632564544678,0.9174617528915405
15,1,mixed,0.500343918800354,0.6389814615249634
15,2,mixed,0.6611312031745911,0.4496424198150635
15,3,mixed,0.29458287358283997,0.31243523955345154
15,4,mixed,0.3506407141685486,0.23506563901901245
15,5,great_inflation,0.2706463932991028,0.19854028522968292
15,6,great_inflation,0.32620733976364136,0.19872353971004486
15,7,great_inflation,0.1874745935201645,0.1907939463853836
15,8,great_inflation,0.25819331407546997,0.18421554565429688
15,9,great_inflation,0.17114906013011932,0.24429602921009064
15,10,great_moderation,0.030063994228839874,0.2700284719467163
15,11,great_moderation,0.037306852638721466,0.5164728760719299
15,12,great_moderation,0.043986301869153976,0.42745402455329895
15,13,great_moderation,0.026578495278954506,0.36814549565315247
15,14,great_moderation,0.02378825843334198,0.32686087489128113
15,15,great_recession,0.04826735332608223,0.15182895958423615
15,16,post_crisis,0.0376247800886631,0.2918776273727417
15,17,covid,0.06775753200054169,0.48203328251838684
15,18,great_inflation,0.23952847719192505,0.38961276412010193
15,19,volcker_disinflation,0.02922108583152294,0.3925553262233734
16,0,mixed,0.834581732749939,0.9164875149726868
16,1,mixed,0.7186520099639893,0.7422844767570496
16,2,mixed,0.5685057044029236,0.6169952154159546
16,3,mixed,0.3105241060256958,0.5311020016670227
16,4,mixed,0.4197516143321991,0.4241931140422821
16,5,great_inflation,0.3099174201488495,0.4171772003173828
16,6,great_inflation,0.2733854651451111,0.38485854864120483
16,7,great_inflation,0.24221161007881165,0.2801029086112976
16,8,great_inflation,0.27134159207344055,0.31386515498161316
16,9,great_inflation,0.19105727970600128,0.4450608789920807
16,10,great_moderation,0.08550772815942764,0.5961652994155884
16,11,great_moderation,0.056911759078502655,0.5679076313972473
16,12,great_moderation,0.07010377943515778,0.6637679934501648
16,13,great_moderation,0.040252912789583206,0.46946975588798523
16,14,great_moderation,0.021257491782307625,0.38992196321487427
16,15,great_recession,0.26120567321777344,0.2619660794734955
16,16,post_crisis,0.012631554156541824,0.39655452966690063
16,17,covid,0.05795766040682793,0.6788321733474731
16,18,great_inflation,0.2202405333518982,0.5938776135444641
16,19,volcker_disinflation,0.0731067955493927,0.7587049007415771
17,0,mixed,0.8356502652168274,0.7594707012176514
17,1,mixed,0.5883258581161499,0.7692245244979858
17,2,mixed,0.661598801612854,0.7594925165176392
17,3,mixed,0.6280592083930969,0.4336872398853302
17,4,mixed,0.5213791131973267,0.46029722690582275
17,5,great_inflation,0.3976607620716095,0.38980603218078613
17,6,great_inflation,0.28734543919563293,0.33024245500564575
17,7,great_inflation,0.19866392016410828,0.29234451055526733
17,8,great_inflation,0.25203433632850647,0.42581337690353394
17,9,great_inflation,0.19486163556575775,0.40498676896095276
17,10,great_moderation,0.07326945662498474,0.5120180249214172
17,11,great_moderation,0.06742141395807266,0.7104547619819641
17,12,great_moderation,0.039169229567050934,0.47361961007118225
17,13,great_moderation,0.03532867878675461,0.4350557327270508
17,14,great_moderation,0.023260919377207756,0.5699813961982727
17,15,great_recession,0.18230968713760376,0.2215798944234848
17,16,post_crisis,0.034082237631082535,0.2863274812698364
17,17,covid,0.13222582638263702,0.6180402040481567
17,18,great_inflation,0.3881523907184601,0.6474164724349976
17,19,volcker_disinflation,0.05469852313399315,0.7278699278831482
18,0,mixed,1.0783157348632812,0.9928447604179382
18,1,mixed,0.585227370262146,0.6623810529708862
18,2,mixed,0.6893920302391052,0.5334683060646057
18,3,mixed,0.6139565110206604,0.4863015413284302
18,4,mixed,0.48411667346954346,0.3598334491252899
18,5,great_inflation,0.5106508135795593,0.3388323187828064
18,6,great_inflation,0.3159627616405487,0.308132529258728
18,7,great_inflation,0.2382599413394928,0.2952198088169098
18,8,great_inflation,0.17740291357040405,0.3949557840824127
18,9,great_inflation,0.2489750236272812,0.35835686326026917
18,10,great_moderation,0.07944787293672562,0.31738215684890747
18,11,great_moderation,0.06104523688554764,0.6388223767280579
18,12,great_moderation,0.06737050414085388,0.5128774046897888
18,13,great_moderation,0.06613383442163467,0.48422130942344666
18,14,great_moderation,0.03301962465047836,0.37871304154396057
18,15,great_recession,0.08268888294696808,0.32621079683303833
18,16,post_crisis,0.036496397107839584,0.3213822543621063
18,17,covid,0.14630721509456635,0.4879012405872345
18,18,great_inflation,0.3418810963630676,0.4759587049484253
18,19,volcker_disinflation,0.08013030886650085,0.6071640253067017
19,0,mixed,0.763639509677887,0.7622209191322327
19,1,mixed,0.6551144123077393,0.7054132223129272
19,2,mixed,0.44327816367149353,0.5304154753684998
19,3,mixed,0.6455755829811096,0.46029528975486755
19,4,mixed,0.2777996063232422,0.3290193974971771
19,5,great_inflation,0.39102181792259216,0.2073892056941986
19,6,great_inflation,0.2940819263458252,0.21803665161132812
19,7,great_inflation,0.2277059108018875,0.28756192326545715
19,8,great_inflation,0.2571788728237152,0.21490365266799927
19,9,great_inflation,0.11266888678073883,0.24147771298885345
19,10,great_moderation,0.026415809988975525,0.3073464334011078
19,11,great_moderation,0.03337107598781586,0.6301112174987793
19,12,great_moderation,0.039324384182691574,0.40392184257507324
19,13,great_moderation,0.023966236039996147,0.3300284445285797
19,14,great_moderation,0.028928251937031746,0.2868172824382782
19,15,great_recession,0.03688373044133186,0.21221299469470978
19,16,post_crisis,0.04687414690852165,0.2819202244281769
19,17,covid,0.08881857991218567,0.46460869908332825
19,18,great_inflation,0.19952180981636047,0.4985678791999817
19,19,volcker_disinflation,0.040968406945466995,0.5669296383857727
20,0,mixed,0.8727771043777466,0.6329569816589355
20,1,mixed,0.6334627270698547,0.5732163190841675
20,2,mixed,0.48879122734069824,0.5025877952575684
20,3,mixed,0.39672669768333435,0.27083346247673035
20,4,mixed,0.2303878217935562,0.2546134889125824
20,5,great_inflation,0.2254389375448227,0.31769368052482605
20,6,great_inflation,0.15356463193893433,0.2639520466327667
20,7,great_inflation,0.11996546387672424,0.25967785716056824
20,8,great_inflation,0.15120163559913635,0.36819392442703247
20,9,great_inflation,0.13765595853328705,0.3120978772640228
20,10,great_moderation,0.05138412117958069,0.47165489196777344
20,11,great_moderation,0.0389719121158123,0.3714568316936493
20,12,great_moderation,0.0328085720539093,0.4189850687980652
20,13,great_moderation,0.03794829919934273,0.2429041862487793
20,14,great_moderation,0.03397158533334732,0.3836795389652252
20,15,great_recession,0.03314652293920517,0.20753683149814606
20,16,post_crisis,0.024848492816090584,0.40066587924957275
20,17,covid,0.04618145525455475,0.7313565015792847
20,18,great_inflation,0.14799675345420837,0.38495033979415894
20,19,volcker_disinflation,0.18578435480594635,0.4268365800380707
21,0,mixed,1.0286130905151367,1.002631425857544
21,1,mixed,0.9318293929100037,0.8089226484298706
21,2,mixed,0.6093834638595581,0.642660915851593
21,3,mixed,0.6445279121398926,0.4757230877876282
21,4,mixed,0.5221021175384521,0.3572884798049927
21,5,great_inflation,0.2852330803871155,0.26632121205329895
21,6,great_inflation,0.2967151701450348,0.21975988149642944
21,7,great_inflation,0.2409459352493286,0.2963838279247284
21,8,great_inflation,0.24054615199565887,0.3147915005683899
21,9,great_inflation,0.1977297067642212,0.2593766152858734
21,10,great_moderation,0.09136420488357544,0.3449297249317169
21,11,great_moderation,0.058235052973032,0.3568195104598999
21,12,great_moderation,0.041848812252283096,0.47288620471954346
21,13,great_moderation,0.042939990758895874,0.5184071660041809
21,14,great_moderation,0.04837740585207939,0.31132134795188904
21,15,great_recession,0.0551404133439064,0.19517815113067627
21,16,post_crisis,0.008459873497486115,0.28023889660835266
21,17,covid,0.07965949922800064,0.54597008228302
21,18,great_inflation,0.259247362613678,0.549563467502594
21,19,volcker_disinflation,0.05381865054368973,0.4903663992881775
22,0,mixed,0.959099292755127,1.1463185548782349
22,1,mixed,0.7882397174835205,0.9022453427314758
22,2,mixed,0.9359310269355774,0.7902517914772034
22,3,mixed,0.47138962149620056,0.6938920617103577
22,4,mixed,0.5633035898208618,0.5078648924827576
22,5,great_inflation,0.7079699635505676,0.36180174350738525
22,6,great_inflation,0.2460392713546753,0.3398400545120239
22,7,great_inflation,0.2541654109954834,0.2664981484413147
22,8,great_inflation,0.2540835440158844,0.21337924897670746
22,9,great_inflation,0.24401025474071503,0.2383262813091278
22,10,great_moderation,0.13224102556705475,0.3134441077709198
22,11,great_moderation,0.06663377583026886,0.5070914626121521
22,12,great_moderation,0.056543175131082535,0.4938071072101593
22,13,great_moderation,0.046384911984205246,0.3935272991657257
22,14,great_moderation,0.055248651653528214,0.47972866892814636
22,15,great_recession,0.1528121381998062,0.22300849854946136
22,16,post_crisis,0.03801260516047478,0.22651924192905426
22,17,covid,0.10871719568967819,0.40716058015823364
22,18,great_inflation,0.22554650902748108,0.4431174397468567
22,19,volcker_disinflation,0.05688413605093956,0.40924713015556335
23,0,mixed,0.8049633502960205,0.7493953704833984
23,1,mixed,0.7322616577148438,0.765876829624176
23,2,mixed,0.8557314276695251,0.6715180277824402
23,3,mixed,0.538917064666748,0.48064738512039185
23,4,mixed,0.33901551365852356,0.3550429940223694
23,5,great_inflation,0.18468600511550903,0.30174800753593445
23,6,great_inflation,0.19184455275535583,0.33257415890693665
23,7,great_inflation,0.22659534215927124,0.27698132395744324
23,8,great_inflation,0.24831365048885345,0.3354026675224304
23,9,great_inflation,0.17358581721782684,0.29358306527137756
23,10,great_moderation,0.07819828391075134,0.5047786235809326
23,11,great_moderation,0.05513639375567436,0.5687370896339417
23,12,great_moderation,0.03558668494224548,0.43926894664764404
23,13,great_moderation,0.03873433545231819,0.2634689509868622
23,14,great_moderation,0.03502029553055763,0.4220041334629059
23,15,great_recession,0.04392991214990616,0.24357467889785767
23,16,post_crisis,0.05394414812326431,0.334137499332428
23,17,covid,0.0879230871796608,0.6253352165222168
23,18,great_inflation,0.24585649371147156,0.48424476385116577
23,19,volcker_disinflation,0.08605831861495972,0.3913173973560333
24,0,mixed,0.6432271003723145,0.9485906362533569
24,1,mixed,0.6702110767364502,0.7304136753082275
24,2,mixed,0.7212167978286743,0.5453922748565674
24,3,mixed,0.38511452078819275,0.32883980870246887
24,4,mixed,0.49341949820518494,0.40256360173225403
24,5,great_inflation,0.3720459043979645,0.447103351354599
24,6,great_inflation,0.2283211350440979,0.39311710000038147
24,7,great_inflation,0.1302054226398468,0.35212403535842896
24,8,great_inflation,0.1556759476661682,0.4337994456291199
24,9,great_inflation,0.1863117814064026,0.5105361342430115
24,10,great_moderation,0.10692541301250458,0.48092642426490784
24,11,great_moderation,0.0823318213224411,0.5488860607147217
24,12,great_moderation,0.06418179720640182,0.5652372241020203
24,13,great_moderation,0.04677915573120117,0.4168773591518402
24,14,great_moderation,0.036028169095516205,0.4809471368789673
24,15,great_recession,0.20387831330299377,0.3480510413646698
24,16,post_crisis,0.021369626745581627,0.4918307363986969
24,17,covid,0.0621151439845562,0.9406833648681641
24,18,great_inflation,0.2520013153553009,0.5511038899421692
24,19,volcker_disinflation,0.16451497375965118,0.49138695001602173
25,0,mixed,0.6450799703598022,0.7237849235534668
25,1,mixed,0.785144567489624,0.7421623468399048
25,2,mixed,0.6977209448814392,0.594255268573761
25,3,mixed,0.32121527194976807,0.6113916039466858
25,4,mixed,0.4812450408935547,0.360492467880249
25,5,great_inflation,0.2863336503505707,0.3898228108882904
25,6,great_inflation,0.18957927823066711,0.37263908982276917
25,7,great_inflation,0.2702128291130066,0.34629958868026733
25,8,great_inflation,0.20149856805801392,0.32567837834358215
