method,seed,n_nodes,episodes,final_total_loss,min_total_loss,ace_final_total_loss,ace_min_total_loss,elapsed_s
random,123,5,40,2.051811143755913,2.048199093900621,0.7771385174244643,0.49166633691638706,324.58420991897583
