method,seed,n_nodes,episodes,final_total_loss,min_total_loss,ace_final_total_loss,ace_min_total_loss,elapsed_s
round_robin,456,5,1125,2.1274483148008585,2.0001145219430327,0.9971352510154248,0.5278321001678705,3935.1033754348755
