episode,step,target,value,total_loss,loss_X1,loss_X2,loss_X3,loss_X4,loss_X5,loss_X6,loss_X7,loss_X8,loss_X9,loss_X10,loss_X11,loss_X12,loss_X13,loss_X14,loss_X15,loss_X16,loss_X17,loss_X18,loss_X19,loss_X20,loss_X21,loss_X22,loss_X23,loss_X24,loss_X25,loss_X26,loss_X27,loss_X28,loss_X29,loss_X30,env_queries_executed,env_queries_candidate_probe,env_queries_observational,env_queries_total
0,0,X24,-0.5058463687757175,7.5980720315128565,0.9889322519302368,0.9587891697883606,1.0039997100830078,1.163527250289917,0.9538516998291016,0.193683922290802,0.11814392358064651,0.1945411115884781,0.12121658027172089,0.03627549484372139,0.027984408661723137,0.2584095895290375,0.030450912192463875,0.051686473190784454,0.13687196373939514,0.10537707805633545,0.0626026839017868,0.07320839166641235,0.035584669560194016,0.04825083538889885,0.0510893240571022,0.16552148759365082,0.06198319420218468,0.33549535274505615,0.2345913201570511,0.022974155843257904,0.06558991223573685,0.04594232514500618,0.023391209542751312,0.028105629608035088,7500,480000,9600,497100
0,1,X18,4.511034708103722,6.616486763581634,0.9874648451805115,0.9525411128997803,1.0020393133163452,1.1972814798355103,0.9410048127174377,0.07032523304224014,0.025162849575281143,0.10471826046705246,0.07005121558904648,0.05697916820645332,0.02719111368060112,0.11568669974803925,0.02733125351369381,0.02978440932929516,0.048346616327762604,0.044640567153692245,0.026408756151795387,0.06364230066537857,0.039449892938137054,0.026507610455155373,0.04023164510726929,0.039355162531137466,0.062465786933898926,0.16868528723716736,0.2691529393196106,0.018936047330498695,0.030999042093753815,0.07069350779056549,0.03396788239479065,0.025441952049732208,7500,480000,9600,497100
0,2,X4,-3.946169696161399,6.19811892695725,0.9900214672088623,0.9530556797981262,1.0066769123077393,1.201284408569336,0.9417250156402588,0.04663698375225067,0.03585239499807358,0.08276738226413727,0.06906285881996155,0.04715529829263687,0.025039810687303543,0.08932847529649734,0.025845151394605637,0.026356561109423637,0.036330290138721466,0.03782586753368378,0.03130779787898064,0.04620096832513809,0.03983243927359581,0.02848125994205475,0.03308262676000595,0.03693955019116402,0.04304977506399155,0.04822699353098869,0.09302490204572678,0.02330118976533413,0.030338604003190994,0.06465303152799606,0.035946089774370193,0.02876914106309414,7500,480000,9600,497100
0,3,X23,4.167449393348587,6.092690261080861,0.9870114922523499,0.9522097706794739,1.0063462257385254,1.173641324043274,0.9425898194313049,0.051065269857645035,0.03676900267601013,0.0848940759897232,0.0343300923705101,0.07857191562652588,0.02397722564637661,0.05285905301570892,0.03383537009358406,0.024779701605439186,0.04061678797006607,0.0322488471865654,0.034113455563783646,0.06069221720099449,0.047494977712631226,0.04136914014816284,0.031343068927526474,0.03379494696855545,0.0327196829020977,0.025329187512397766,0.03961241990327835,0.032421842217445374,0.035456154495477676,0.05358557775616646,0.026958348229527473,0.04205326735973358,7500,480000,9600,497100
0,4,X16,4.055737591553388,6.080672340467572,0.987425684928894,0.9522712230682373,1.0081768035888672,1.1715385913848877,0.9424483776092529,0.059705864638090134,0.03423133119940758,0.08700216561555862,0.032308194786310196,0.07605516910552979,0.02420826628804207,0.04704124853014946,0.03248831629753113,0.026894312351942062,0.037162236869335175,0.030570270493626595,0.03390615060925484,0.06391693651676178,0.046243440359830856,0.042020585387945175,0.029829848557710648,0.03322167694568634,0.03198163956403732,0.023723000660538673,0.04287152737379074,0.03253350779414177,0.03574255853891373,0.049455150961875916,0.025525996461510658,0.040172263979911804,7500,480000,9600,497100
0,5,X15,2.114626165686163,6.059499761089683,0.9872309565544128,0.9528941512107849,1.0050394535064697,1.1711335182189941,0.9426866173744202,0.05433496832847595,0.039195913821458817,0.09120552241802216,0.02807268500328064,0.07292459160089493,0.024022024124860764,0.04473846033215523,0.03039400279521942,0.027423009276390076,0.037093404680490494,0.03494677692651749,0.032312385737895966,0.05970960855484009,0.04454679787158966,0.0447104349732399,0.029659463092684746,0.03161254897713661,0.032074954360723495,0.02217758633196354,0.045147668570280075,0.031112024560570717,0.03507208079099655,0.04606309160590172,0.025085102766752243,0.03687995672225952,7500,480000,9600,497100
0,6,X29,-2.178059621394869,5.988790841773152,0.9867070317268372,0.954951822757721,1.0106837749481201,1.1734637022018433,0.9424506425857544,0.07302386313676834,0.03296055272221565,0.05779960751533508,0.026949791237711906,0.06720226258039474,0.025206351652741432,0.044225044548511505,0.0351477712392807,0.02836117148399353,0.028230225667357445,0.02856793813407421,0.031856272369623184,0.07038340717554092,0.03299989923834801,0.03302667289972305,0.027716465294361115,0.03014860861003399,0.03100859746336937,0.021608524024486542,0.028691187500953674,0.03986069932579994,0.031472790986299515,0.0434424988925457,0.023205049335956573,0.027438614517450333,7500,480000,9600,497100
0,7,X19,2.0548362370732836,5.973293729126453,0.986703634262085,0.9548916220664978,1.0107102394104004,1.1687724590301514,0.9415666460990906,0.06729986518621445,0.03209703043103218,0.06372334063053131,0.02571542002260685,0.06508997827768326,0.0251938309520483,0.04469374567270279,0.03397371619939804,0.028097737580537796,0.027952663600444794,0.02714364416897297,0.030043529346585274,0.06830201297998428,0.03275517374277115,0.03473642095923424,0.027518512681126595,0.030449261888861656,0.030717529356479645,0.02163325436413288,0.024780509993433952,0.0367627777159214,0.03404522314667702,0.044460415840148926,0.024514934048056602,0.028948599472641945,7500,480000,9600,497100
0,8,X8,2.0679840896864583,5.957940764725208,0.9867018461227417,0.9547285437583923,1.0105912685394287,1.1707448959350586,0.9415559768676758,0.06291861832141876,0.033222708851099014,0.06340649724006653,0.02704840525984764,0.06824669986963272,0.025374606251716614,0.04385161027312279,0.032515253871679306,0.028425628319382668,0.02838551625609398,0.027572236955165863,0.03003133088350296,0.051254525780677795,0.03225690498948097,0.03528037294745445,0.027607927098870277,0.028564611449837685,0.030824502930045128,0.021683435887098312,0.02425229735672474,0.03543727099895477,0.0323631651699543,0.04799884185194969,0.024288944900035858,0.030806319788098335,7500,480000,9600,497100
0,9,X27,-0.7661632948920332,5.94891794025898,0.9879507422447205,0.9565856456756592,1.0152695178985596,1.1615667343139648,0.9416965246200562,0.07454168796539307,0.028198713436722755,0.054594095796346664,0.03525705635547638,0.05751458555459976,0.02558382786810398,0.04681507870554924,0.029777968302369118,0.025511417537927628,0.026425383985042572,0.027005035430192947,0.029615657404065132,0.0499541237950325,0.039740391075611115,0.03884600102901459,0.029672740027308464,0.02785339578986168,0.03299393504858017,0.021616078913211823,0.02493348717689514,0.029645556584000587,0.02955208159983158,0.04775085300207138,0.024383099749684334,0.028066523373126984,7500,480000,9600,497100
0,10,X19,-4.126833891227793,5.936498114839196,0.9878625273704529,0.9569209218025208,1.0097752809524536,1.16034734249115,0.9414684772491455,0.07539521157741547,0.028418194502592087,0.056414149701595306,0.03718755766749382,0.05651761591434479,0.025549819692969322,0.04475729912519455,0.029848391190171242,0.025253739207983017,0.026940912008285522,0.026914604008197784,0.029238935559988022,0.05094314366579056,0.03905102610588074,0.038856055587530136,0.029467230662703514,0.027552714571356773,0.032035600394010544,0.021596211940050125,0.029994003474712372,0.028767146170139313,0.0291289109736681,0.03782333806157112,0.02447584457695484,0.02799590863287449,7500,480000,9600,497100
0,11,X12,3.122889632154992,5.946917908266187,0.9873343110084534,0.9576030969619751,1.0130857229232788,1.1608959436416626,0.9424141645431519,0.07614624500274658,0.027886997908353806,0.05928805470466614,0.03650067746639252,0.057292401790618896,0.025621116161346436,0.04421325773000717,0.029698051512241364,0.025416381657123566,0.02644641324877739,0.026627004146575928,0.028962325304746628,0.049475569278001785,0.04086683690547943,0.038765743374824524,0.029499463737010956,0.027316022664308548,0.03178483992815018,0.021793145686388016,0.02923962101340294,0.028846031054854393,0.029671214520931244,0.04170781746506691,0.024563482031226158,0.027955954894423485,7500,480000,9600,497100
0,12,X6,0.23783483483501033,5.945223208516836,0.9879841208457947,0.9561920166015625,1.010462760925293,1.1554474830627441,0.9422079920768738,0.0735887885093689,0.025458524003624916,0.06981465220451355,0.03975056856870651,0.052996013313531876,0.025304103270173073,0.04539177566766739,0.02696804888546467,0.025031927973031998,0.02604883350431919,0.028534360229969025,0.027475398033857346,0.05525049567222595,0.039687640964984894,0.03924413025379181,0.027098702266812325,0.027660388499498367,0.03305693343281746,0.021455863490700722,0.02803906239569187,0.029894186183810234,0.029674315825104713,0.044499922543764114,0.024020621553063393,0.026983577758073807,7500,480000,9600,497100
0,13,X19,2.094593732237234,5.942213289439678,0.9879655838012695,0.955452024936676,1.0100882053375244,1.154923915863037,0.9417875409126282,0.07603180408477783,0.025044692680239677,0.06905125081539154,0.04026065021753311,0.04969008266925812,0.02526148222386837,0.045935746282339096,0.027172928676009178,0.025302283465862274,0.025631094351410866,0.02837636135518551,0.027401424944400787,0.05631977692246437,0.03977011516690254,0.03870864585042,0.027023453265428543,0.025513876229524612,0.03287968784570694,0.021383561193943024,0.027534903958439827,0.030836451798677444,0.03174342215061188,0.04359317570924759,0.024902017787098885,0.026627128943800926,7500,480000,9600,497100
0,14,X1,2.1134359597918815,5.949289733543992,0.9879648685455322,0.9557412266731262,1.0106474161148071,1.1546138525009155,0.9426560997962952,0.08192277699708939,0.025428298860788345,0.07135944813489914,0.04076725244522095,0.04521847888827324,0.024574706330895424,0.04459156468510628,0.02706819213926792,0.025142407044768333,0.025760414078831673,0.028800928965210915,0.027780579403042793,0.05569704994559288,0.042035989463329315,0.038082435727119446,0.026846835389733315,0.02618720568716526,0.03264797478914261,0.02136893756687641,0.027679167687892914,0.03160952776670456,0.03225338086485863,0.04289526864886284,0.025813685730099678,0.026133762672543526,7500,480000,9600,497100
0,15,X29,2.6546594168139475,5.95400183647871,0.9886357188224792,0.9557306170463562,1.0079978704452515,1.153274655342102,0.9415526986122131,0.08025376498699188,0.026228874921798706,0.0699118822813034,0.04262714460492134,0.044966429471969604,0.024183213710784912,0.048654090613126755,0.026355599984526634,0.02479545772075653,0.02571931853890419,0.02778339385986328,0.027041573077440262,0.05732007697224617,0.045095592737197876,0.039991963654756546,0.028595905750989914,0.026348792016506195,0.0347842238843441,0.021083734929561615,0.02764369547367096,0.030197232961654663,0.03288442641496658,0.04255320131778717,0.026298392564058304,0.025492293760180473,7500,480000,9600,497100
0,16,X30,-0.7340424077360019,5.954628953710198,0.9882816076278687,0.9554420709609985,1.0089718103408813,1.15228271484375,0.9414399266242981,0.07933566719293594,0.026158908382058144,0.07080744951963425,0.04370759427547455,0.04528616741299629,0.024107130244374275,0.04923912137746811,0.026349658146500587,0.024661755189299583,0.02558673359453678,0.0275737252086401,0.026536839082837105,0.05767074227333069,0.046041958034038544,0.03977278992533684,0.028377505019307137,0.026206213980913162,0.0351327583193779,0.020985305309295654,0.027191773056983948,0.030443981289863586,0.03264994919300079,0.042377691715955734,0.026613984256982803,0.02539542131125927,7500,480000,9600,497100
0,17,X27,0.9088195717902057,5.948760472238064,0.9883548021316528,0.9552425742149353,1.0082679986953735,1.151883602142334,0.9417425990104675,0.07982144504785538,0.025895072147250175,0.06983376294374466,0.04305128753185272,0.046455223113298416,0.02413378469645977,0.047776445746421814,0.026152847334742546,0.02511705458164215,0.025853445753455162,0.02831696718931198,0.026744579896330833,0.05653185397386551,0.04560048505663872,0.03879785165190697,0.02833663485944271,0.026087120175361633,0.03447142243385315,0.020935682579874992,0.026593822985887527,0.029787998646497726,0.03264051675796509,0.04220367968082428,0.026552630588412285,0.025577280670404434,7500,480000,9600,497100
