step,target,value,query_samples,observed_total_loss,broad_total_loss,observed_nonroot_loss,broad_nonroot_loss,feasible_nonroot_loss
0,X10,-4.093317985534668,50,17.17112878151238,59.12148427553475,12.211180897429585,58.12949469871819,13.95218959869817
1,X1,5.0,100,10.73733476921916,38.21066836714745,5.767448168247938,37.2166910469532,7.480374743463471
2,X8,-5.0,150,9.351428860798478,29.21557479389012,4.374910527840257,28.220271127298474,5.402375597700787
3,X4,5.0,240,7.155923807993531,19.80390353500843,2.186841333284974,18.81008704006672,2.757865756905327
4,X13,5.0,290,6.381855119019747,18.792771237716078,1.4167315252125263,17.799746518954635,1.9404908131885654
5,X14,5.0,340,6.04931204020977,16.709427974000572,1.0825567692518234,15.716076919808984,1.4707310864080985
6,X11,-5.0,430,5.766628667712212,11.037057619169355,0.8075590580701828,10.045243697240949,1.1829762098689875
7,X10,4.444852828979492,480,5.693773774430156,9.51143395230174,0.733981816098094,8.519475560635328,1.0471480867126957
8,X13,-5.0,530,5.690065573900938,8.52982444241643,0.7270595543086529,7.5372232384979725,1.0594616988285757
9,X1,-5.0,620,5.6261162385344505,6.6349636007100345,0.6600303277373314,5.6417464185506105,0.9842478405917064
10,X9,5.0,670,5.588303131982684,5.94259323105216,0.6244718860834837,4.94982698187232,0.8823706281060975
11,X11,5.0,720,5.5982606112957,5.174115674570203,0.6342767179012299,4.181318895891309,0.8696958451376606
12,X3,5.0,810,5.560608740895987,4.572410325706005,0.5976921282708645,3.5798270031809807,0.7709881426223244
13,X14,-5.0,860,5.562762210145593,4.26771353892982,0.6003604028373957,3.2752331774681807,0.7469297084414089
14,X18,-5.0,910,5.552160425111651,4.256513490900398,0.5906407665461302,3.264209559187293,0.7290520484093577
15,X8,5.0,1000,5.560641614720225,3.991943158954382,0.5949306171387434,2.9988009594380856,0.7211090550602723
16,X12,-4.710360050201416,1050,5.5506669618189335,3.8756583217531446,0.5842463113367558,2.8823741916567087,0.7057341021718457
17,X17,5.0,1100,5.5467584207654,3.838887429609895,0.5810539796948433,2.8457465413957834,0.6990053620344648
18,X6,-4.280974864959717,1190,5.541012819856405,3.045641765743494,0.5779709182679653,2.053033385425806,0.6489398803096266
19,X4,-4.534597873687744,1240,5.53975866176188,2.971787155792117,0.5775266084820032,1.9793407451361418,0.6389660299755633
20,X11,-2.2965166568756104,1290,5.5383068304508924,2.8899066139012577,0.5760153513401747,1.897448318079114,0.6314516173442826
21,X6,3.487456798553467,1380,5.536910466849804,2.5261013828217984,0.575150839984417,1.533749457448721,0.5971411636564881
22,X2,-5.0,1430,5.53758279979229,2.4796081468462945,0.575844332575798,1.487260453402996,0.594560087348024
23,X3,-4.503079891204834,1480,5.537036959081888,2.472661302238703,0.5755629576742649,1.4803665019571781,0.5896806789484497
24,X9,3.316849946975708,1570,5.535343289375305,2.3990486372262243,0.5745213031768799,1.4068842399865389,0.5835505017312244
25,X2,5.0,1620,5.534549856558442,2.3514107540249825,0.574670935049653,1.3594349697232246,0.5817383636798088
26,X6,-5.0,1670,5.533747533336282,2.336457961425185,0.5738573465496302,1.3444799240678549,0.5798519604528944
27,X6,-2.926740884780884,1760,5.534508356824517,2.2607997447252273,0.5727362725883722,1.2684453278779984,0.5777184696635231
28,X17,-5.0,1810,5.5348625257611275,2.244907423108816,0.5722823813557625,1.2523913942277431,0.5768196557570869
29,X10,-2.2996344566345215,1860,5.534493086859584,2.165043855458498,0.571883199736476,1.1725218780338764,0.5763579364866018
30,X12,5.0,1950,5.536173988133669,2.1029658995568754,0.5718407519161701,1.1100992523133755,0.5762971280685937
31,X11,3.372157573699951,2000,5.533992601558566,2.090410665422678,0.5717055927962065,1.097953263670206,0.5762947998785725
