episode,step,total_loss,loss_n_779b,loss_n_beab,loss_n_d82a,loss_n_2468,loss_n_29ef,loss_n_2f4f,loss_n_30f4,loss_n_3322,loss_n_3854,loss_n_38c5,loss_n_574d,loss_n_5c3c,loss_n_639c,loss_n_702d,loss_n_747a,loss_n_7f0b,loss_n_7f6e,loss_n_8342,loss_n_85a5,loss_n_8f6b,loss_n_95d1,loss_n_aded,loss_n_aef3,loss_n_b7e2,loss_n_b8ce,loss_n_c5e8,loss_n_e6a7,loss_n_e8dc
0,0,52.46347587108612,0.9554615020751953,1.0168070793151855,1.146030306816101,0.9968588352203369,1.6593350172042847,1.7919021844863892,1.6053909063339233,1.7807772159576416,2.8061556816101074,4.856652736663818,2.562821388244629,1.1467124223709106,2.704390048980713,1.2272870540618896,2.3709373474121094,1.8080530166625977,3.927140712738037,1.3637646436691284,3.237884759902954,0.9337218999862671,2.2094902992248535,1.447969675064087,1.818235158920288,1.349214792251587,3.83709979057312,1.6283694505691528,1.1431493759155273,1.6265016794204712
0,1,6.230132685601712,0.9747500419616699,1.0160160064697266,1.1430913209915161,0.036236271262168884,0.030863363295793533,0.02795393019914627,0.06049931049346924,0.099465511739254,0.24663853645324707,1.9614099264144897,0.1793566793203354,0.1259606033563614,0.03162546083331108,0.0472513809800148,0.025318751111626625,0.02415367402136326,0.0366990864276886,0.03252393379807472,0.09615626931190491,0.025879040360450745,0.051975857466459274,0.2813637852668762,0.05557910352945328,0.13265715539455414,0.2764168679714203,1.6023120880126953,0.08718840777873993,0.027876216918230057
0,2,3.17048891633749,0.9585765600204468,1.0153802633285522,1.1464887857437134,0.04256916046142578,0.029358243569731712,0.029275977984070778,0.0867544487118721,0.06865815818309784,0.0777280181646347,0.28797459602355957,0.09459368884563446,0.278079628944397,0.025400357320904732,0.07417041808366776,0.03352949395775795,0.025313280522823334,0.035881150513887405,0.03699513152241707,0.12779608368873596,0.04670804366469383,0.03113148920238018,0.22064131498336792,0.27608197927474976,0.044753171503543854,0.1690022498369217,0.07348927855491638,0.11912985146045685,0.211384579539299
0,3,3.699389949068427,0.968370795249939,1.0149421691894531,1.1478538513183594,0.04384809732437134,0.030508466064929962,0.030056897550821304,0.16090044379234314,0.05798561871051788,0.13003824651241302,0.05201196298003197,0.5392922163009644,0.3212543725967407,0.025256464257836342,0.07571855187416077,0.03375670686364174,0.025796666741371155,0.03177080303430557,0.029477093368768692,0.21321110427379608,0.028052348643541336,0.03327176719903946,0.18513935804367065,0.2680112421512604,0.1902376264333725,0.05530549958348274,0.05862093344330788,0.08264242112636566,0.37099167704582214
0,4,2.5830105930566787,0.958821177482605,1.0147762298583984,1.1454523801803589,0.027933597564697266,0.04391626641154289,0.026752611622214317,0.10586967319250107,0.05067962035536766,0.0828947126865387,0.11927616596221924,0.12120276689529419,0.201858252286911,0.02610980160534382,0.14031730592250824,0.023828797042369843,0.02535916492342949,0.02676229737699032,0.028056254610419273,0.16542792320251465,0.04330756887793541,0.05599503219127655,0.06851328909397125,0.06473472714424133,0.10907832533121109,0.05747821182012558,0.09083957970142365,0.05598654970526695,0.19702214002609253
0,5,2.829768111184239,0.9584182500839233,1.0149253606796265,1.1452431678771973,0.02649274840950966,0.06160203367471695,0.02654951810836792,0.04052286595106125,0.026791652664542198,0.1329619437456131,0.14508825540542603,0.14494961500167847,0.21402782201766968,0.02429097704589367,0.1531653106212616,0.026843730360269547,0.022930674254894257,0.03036583960056305,0.026162929832935333,0.16806228458881378,0.02541971392929554,0.04210107773542404,0.1308794766664505,0.07397069036960602,0.16716770827770233,0.12467405200004578,0.20625494420528412,0.04115552827715874,0.12361936271190643
0,6,2.2656483605504034,0.9610967040061951,1.0156636238098145,1.1457582712173462,0.03245382010936737,0.06644215434789658,0.027454420924186707,0.031080856919288635,0.03408979997038841,0.023766418918967247,0.09995786100625992,0.10971525311470032,0.05057035759091377,0.022913051769137383,0.17114806175231934,0.025539612397551537,0.026648519560694695,0.029381463304162025,0.024481704458594322,0.1599799543619156,0.02393539808690548,0.02900242991745472,0.10650850087404251,0.09234440326690674,0.09207192063331604,0.1487061083316803,0.07185396552085876,0.03432989865541458,0.10676870495080948
0,7,2.0218937929719685,0.9581232666969299,1.0157676935195923,1.1443110704421997,0.03707771748304367,0.03752546012401581,0.027446845546364784,0.023603878915309906,0.04155717045068741,0.02371484972536564,0.07669775187969208,0.11028074473142624,0.2099955528974533,0.02207125350832939,0.023096466436982155,0.026276709511876106,0.02586565911769867,0.03076600842177868,0.022456234320998192,0.04439276456832886,0.02478824555873871,0.02618470974266529,0.08018955588340759,0.06166901811957359,0.09286800026893616,0.10457166284322739,0.1587187796831131,0.032572515308856964,0.033865831792354584
0,8,2.062356470897794,0.9568215012550354,1.0154790878295898,1.1449109315872192,0.03203705698251724,0.036118265241384506,0.02469230815768242,0.025293877348303795,0.038011644035577774,0.02537067048251629,0.08418628573417664,0.08861885964870453,0.22408786416053772,0.023989439010620117,0.02187373861670494,0.0237899050116539,0.022481948137283325,0.031125100329518318,0.030679157003760338,0.05910668894648552,0.02375546097755432,0.029701722785830498,0.07603789865970612,0.056748006492853165,0.10182859003543854,0.09414080530405045,0.18330560624599457,0.039047807455062866,0.04288545995950699
0,9,1.8236560691148043,0.9574938416481018,1.0163428783416748,1.1450964212417603,0.03508925810456276,0.04705190658569336,0.022938910871744156,0.024093519896268845,0.02545407973229885,0.021178675815463066,0.06984498351812363,0.08964404463768005,0.024862272664904594,0.02608555182814598,0.024529865011572838,0.02224096842110157,0.024813659489154816,0.029311630874872208,0.03237205371260643,0.05925411358475685,0.026137368753552437,0.030081147328019142,0.03456816449761391,0.06389139592647552,0.09149599820375443,0.06306008249521255,0.23941528797149658,0.021626293659210205,0.05082820728421211
