method,seed,n_nodes,episodes,final_total_loss,min_total_loss,ace_final_total_loss,ace_min_total_loss,elapsed_s
pev,123,5,40,2.0483769504353404,2.0481293257325888,0.5555377012118697,0.45453633535653354,1060.0837633609772
