method,seed,n_nodes,episodes,final_total_loss,min_total_loss,ace_final_total_loss,ace_min_total_loss,elapsed_s
round_robin,456,30,5000,5.552139908075333,5.542726889252663,2.187691630795598,1.7636610407382252,3063.6970839500427
