episode,step,target,value,total_loss,loss_X1,loss_X2,loss_X3,loss_X4,loss_X5,loss_X6,loss_X7,loss_X8,loss_X9,loss_X10,loss_X11,loss_X12,loss_X13,loss_X14,loss_X15,loss_X16,loss_X17,loss_X18,loss_X19,loss_X20,loss_X21,loss_X22,loss_X23,loss_X24,loss_X25,loss_X26,loss_X27,loss_X28,loss_X29,loss_X30
0,0,X1,-0.21336803534706128,7.821777950972319,0.8746320009231567,1.0676387548446655,1.056670069694519,1.0335675477981567,0.9502493739128113,0.36169612407684326,0.16081242263317108,0.08548933267593384,0.22857537865638733,0.043481968343257904,0.23197844624519348,0.13940592110157013,0.04389311373233795,0.029730336740612984,0.20387764275074005,0.07197556644678116,0.030395200476050377,0.13981036841869354,0.031128767877817154,0.057629287242889404,0.1623062789440155,0.09219600260257721,0.05582011118531227,0.20893563330173492,0.1894657164812088,0.08510284125804901,0.047210272401571274,0.046916067600250244,0.0502115897834301,0.04097581282258034
0,1,X2,1.3810092237409686,6.167193228378892,0.8806151747703552,1.0755324363708496,1.0639930963516235,1.0392420291900635,0.9479031562805176,0.08518847823143005,0.1188865527510643,0.025468334555625916,0.04347529634833336,0.04006181284785271,0.05772937089204788,0.0576016865670681,0.047460541129112244,0.027797838672995567,0.04633452370762825,0.025498606264591217,0.02674105577170849,0.03005644492805004,0.02376038394868374,0.02875366248190403,0.08580060303211212,0.02832869067788124,0.03217431902885437,0.10284313559532166,0.06102178990840912,0.051198724657297134,0.021888669580221176,0.02403830736875534,0.03425854444503784,0.03353996202349663
0,2,X3,-0.09152426319324469,5.997568933293223,0.8788838982582092,1.1048107147216797,1.065809965133667,1.0399048328399658,0.9450068473815918,0.06352587044239044,0.09763368964195251,0.030323423445224762,0.03390740230679512,0.021675124764442444,0.0632156953215599,0.036991365253925323,0.04612622782588005,0.026727180927991867,0.03480970114469528,0.026605838909745216,0.024701865389943123,0.027397315949201584,0.0248555950820446,0.02643340639770031,0.06463108211755753,0.026439102366566658,0.0275396890938282,0.07436768710613251,0.03021932952105999,0.03659280017018318,0.029242152348160744,0.025268467143177986,0.03177167475223541,0.0321509875357151
0,3,X4,-1.0912981977302447,5.847813885658979,0.88712078332901,1.0604021549224854,1.0527819395065308,1.038594126701355,0.9440029263496399,0.042118970304727554,0.05643681809306145,0.05286712571978569,0.039020638912916183,0.027493583038449287,0.03555968031287193,0.056296609342098236,0.023969702422618866,0.02630266360938549,0.030708907172083855,0.024781210348010063,0.02963351085782051,0.0279938206076622,0.021389057859778404,0.026550594717264175,0.04305235296487808,0.02774900756776333,0.02599266916513443,0.04713108018040657,0.026870300993323326,0.04535163938999176,0.03602762892842293,0.03042137436568737,0.029931433498859406,0.03126157447695732
0,4,X5,-1.895142009324223,5.8366729170084,0.8862061500549316,1.0594884157180786,1.0528314113616943,1.0408686399459839,0.944015383720398,0.033155906945466995,0.06117759644985199,0.04181008040904999,0.036211226135492325,0.025824492797255516,0.042939502745866776,0.05286768078804016,0.02408214658498764,0.026100775226950645,0.033653877675533295,0.02495422214269638,0.03249058872461319,0.029043730348348618,0.021609924733638763,0.026573900133371353,0.03993154317140579,0.027599800378084183,0.024784205481410027,0.04755811765789986,0.025683894753456116,0.048051878809928894,0.03525818511843681,0.030620208010077477,0.029864594340324402,0.03141483664512634
0,5,X6,-1.9169314517147384,5.807074876502156,0.8826605081558228,1.056135892868042,1.0531044006347656,1.0371981859207153,0.9452409744262695,0.033855997025966644,0.06110255792737007,0.04649524390697479,0.03831007331609726,0.026620320975780487,0.03239551559090614,0.05020445957779884,0.023555327206850052,0.02618502825498581,0.03208712860941887,0.026772381737828255,0.03193821385502815,0.02672148495912552,0.02165045402944088,0.027067413553595543,0.03639054670929909,0.026001589372754097,0.024550119414925575,0.04530801251530647,0.025289185345172882,0.048703428357839584,0.035516951233148575,0.029134299606084824,0.028191762045025826,0.02868741936981678
0,6,X7,0.21839575500991337,5.839193580672145,0.8789635300636292,1.0584684610366821,1.0543125867843628,1.0375949144363403,0.9450391530990601,0.05180056765675545,0.07839851081371307,0.04788586124777794,0.029165515676140785,0.026299960911273956,0.03743959963321686,0.051184654235839844,0.025801941752433777,0.026274582371115685,0.033400487154722214,0.03215572237968445,0.04046229273080826,0.026474131271243095,0.021619798615574837,0.02588503248989582,0.03284566476941109,0.02585504949092865,0.02508840337395668,0.04497580975294113,0.024271570146083832,0.043354541063308716,0.02621246688067913,0.031647611409425735,0.02917388454079628,0.027141274884343147
0,7,X8,1.064322019673173,5.834933873265982,0.8782129883766174,1.0602171421051025,1.053897500038147,1.0394282341003418,0.9446556568145752,0.05583719536662102,0.07550830394029617,0.04804246127605438,0.029355544596910477,0.02591516822576523,0.03690210357308388,0.0493408739566803,0.026663655415177345,0.025914285331964493,0.03357909992337227,0.032125696539878845,0.04094890132546425,0.026777168735861778,0.021586917340755463,0.025980927050113678,0.03203650563955307,0.026272783055901527,0.025411993265151978,0.041178956627845764,0.024137049913406372,0.04010380432009697,0.026346856728196144,0.03187556564807892,0.02916865609586239,0.027511877939105034
0,8,X9,2.224044449955633,5.83635270409286,0.8763835430145264,1.0587358474731445,1.053175449371338,1.041059136390686,0.9442108273506165,0.055972982197999954,0.06843443214893341,0.04943153262138367,0.029213033616542816,0.026770345866680145,0.03599769249558449,0.056323301047086716,0.026273764669895172,0.025707917287945747,0.03356845676898956,0.03820732980966568,0.04128267243504524,0.029952554032206535,0.02151443250477314,0.02606462500989437,0.030219396576285362,0.02772521786391735,0.02377510815858841,0.03729042783379555,0.02405160292983055,0.03993717208504677,0.026387983933091164,0.032457564026117325,0.02829195000231266,0.027936404570937157
0,9,X10,-1.4192390218601436,5.858705932274461,0.8806769847869873,1.0572739839553833,1.0530314445495605,1.0506317615509033,0.9449995160102844,0.045752886682748795,0.07805980741977692,0.06669316440820694,0.03047964535653591,0.03263157606124878,0.029895491898059845,0.0462394654750824,0.028170956298708916,0.025820240378379822,0.032633986324071884,0.03413279727101326,0.03189590945839882,0.030090851709246635,0.021768758073449135,0.03227704018354416,0.028026467189192772,0.02604164555668831,0.027033118531107903,0.04397989436984062,0.024370728060603142,0.0352339893579483,0.03373642638325691,0.030744491145014763,0.028814606368541718,0.02756829746067524
