method,seed,n_nodes,episodes,final_total_loss,min_total_loss,ace_final_total_loss,ace_min_total_loss,elapsed_s
max_variance,456,5,171,2.1482741497457027,1.9937953110784292,1.6473732339218259,0.5156023420393467,696.2533016204834
