episode,step,regime,train_loss,eval_loss
0,0,mixed,1.0213700532913208,0.9206153154373169
0,1,mixed,0.6501156687736511,0.7647709846496582
0,2,mixed,0.3331831395626068,0.503727376461029
0,3,mixed,0.5040372610092163,0.41919970512390137
0,4,mixed,0.2779499888420105,0.3199804425239563
0,5,great_inflation,0.23703643679618835,0.3944602608680725
0,6,great_inflation,0.3173488974571228,0.3416197896003723
0,7,great_inflation,0.25108638405799866,0.3030998706817627
0,8,great_inflation,0.13455826044082642,0.36818036437034607
0,9,great_inflation,0.13998612761497498,0.4718562364578247
0,10,great_moderation,0.044158935546875,0.35310688614845276
0,11,great_moderation,0.04019702598452568,0.6228294968605042
0,12,great_moderation,0.027666306123137474,0.4803575873374939
0,13,great_moderation,0.035085052251815796,0.4203342795372009
0,14,great_moderation,0.022690549492836,0.44787129759788513
0,15,great_recession,0.16559483110904694,0.258131206035614
0,16,post_crisis,0.008182124234735966,0.45054876804351807
0,17,covid,0.1316659301519394,0.8845188617706299
0,18,great_inflation,0.282520055770874,0.6323452591896057
0,19,volcker_disinflation,0.19544892013072968,0.6714627742767334
1,0,mixed,0.8010585904121399,1.055265188217163
1,1,mixed,0.8689554333686829,0.6499502062797546
1,2,mixed,0.624135434627533,0.6839776039123535
1,3,mixed,0.46664324402809143,0.41286540031433105
1,4,mixed,0.37176573276519775,0.3578975796699524
1,5,great_inflation,0.4752987325191498,0.2851521968841553
1,6,great_inflation,0.311983585357666,0.4648195505142212
1,7,great_inflation,0.16692984104156494,0.4035900831222534
1,8,great_inflation,0.2470545768737793,0.3872568905353546
1,9,great_inflation,0.22652707993984222,0.6228232383728027
1,10,great_moderation,0.07896877080202103,0.5656321048736572
1,11,great_moderation,0.06990665197372437,0.6401875019073486
1,12,great_moderation,0.028007838875055313,0.5941654443740845
1,13,great_moderation,0.040249332785606384,0.712048351764679
1,14,great_moderation,0.04116182029247284,0.5222076177597046
1,15,great_recession,0.10858315229415894,0.28444379568099976
1,16,post_crisis,0.03169439733028412,0.32926803827285767
1,17,covid,0.19716529548168182,0.7184059023857117
1,18,great_inflation,0.31499946117401123,0.6810337901115417
1,19,volcker_disinflation,0.0664147436618805,0.638674795627594
