step,target,value,query_samples,observed_total_loss,broad_total_loss,observed_nonroot_loss,broad_nonroot_loss,feasible_nonroot_loss
0,X23,-4.282639980316162,50,7.207654714584351,35.16709204688668,1.750947892665863,34.075750682502985,2.3131741294637322
1,X7,5.0,100,7.0935170240700245,27.560900796204805,1.6281916089355946,26.46783571317792,1.9274233552472044
2,X9,-4.314201831817627,150,6.39790409989655,23.241842046007513,0.9229723829776049,22.146855702623725,1.0211910281796008
3,X7,-4.616550922393799,240,6.186578677967191,18.326070740818977,0.7040033806115389,17.229555681347847,0.7795491090510042
4,X8,-5.0,290,6.1311030741781,16.817525162175297,0.6568574663251638,15.72267604060471,0.6795520175946876
5,X9,5.0,340,6.147160682827234,16.214027317613365,0.677005622535944,15.119996305555105,0.7292254750306408
6,X6,4.734841823577881,430,6.223597798496485,14.508564070612191,0.7572894431650639,13.415302399545908,0.9252486783467854
7,X8,4.3531036376953125,480,6.15998007543385,13.484745214134454,0.6936233211308718,12.391473863273859,0.8605413872671003
8,X6,-4.618412017822266,530,6.134615132585168,14.543184157460928,0.6679590437561274,13.44985293969512,0.8568138171297809
9,X18,-4.415097236633301,620,6.099092205986381,12.657025821879506,0.6342461314052343,11.564056606963277,0.8493285183406746
10,X20,-4.445586681365967,670,6.077493757009506,11.994888177141547,0.6137997210025787,10.902149369940162,0.8389705253066495
11,X25,-5.0,720,6.060751372948289,10.57319707646966,0.5992720667272806,9.480901215225458,0.6175664139445871
12,X17,-5.0,810,6.043430469930172,9.509800073131919,0.586176835000515,8.418349346145988,0.5953694493121777
13,X18,5.0,860,6.04469758272171,9.189754729345442,0.5900131464004517,8.09881784208119,0.5985783787909895
14,X12,5.0,910,6.055925760418177,8.811150300875306,0.6019379235804081,7.720352733507752,0.6076747481711209
15,X10,-5.0,1000,6.035890806466341,7.966339236497879,0.5828604586422443,6.87573316693306,0.5886776018499706
16,X14,-5.0,1050,6.035716790705919,7.4832951605319975,0.5829858966171741,6.392748981714249,0.5886767390184104
17,X14,5.0,1100,6.035092005506158,7.118053627386689,0.5815475080162287,6.027344727888703,0.5861015912378207
18,X2,5.0,1190,6.03389460593462,6.416834149882197,0.5775085166096687,5.325556932017207,0.5818962175011013
19,X11,-4.345277786254883,1240,6.035549435764551,6.2266319885849954,0.5774727798998356,5.135016657412052,0.5803506811692689
20,X13,-4.126152515411377,1290,6.035941328853369,6.0473789013922215,0.57692476734519,4.955575589090586,0.5798526033371065
21,X11,5.0,1380,6.033646637573838,5.756654212251306,0.5765562001615763,4.665236124768853,0.5790176670610284
22,X10,5.0,1430,6.032839439809322,5.657787389680744,0.576160155236721,4.566451532766223,0.5784078099144002
23,X3,5.0,1480,6.033116603270173,5.563667693361641,0.5768991354852915,4.472424199804664,0.5779145425185561
24,X2,-4.953011989593506,1570,6.030413702130318,5.423755038157106,0.5752036720514297,4.332713032141328,0.5763368738116696
25,X12,-5.0,1620,6.031428325921297,5.236012964695692,0.5760107524693012,4.144929450005293,0.5765537816720705
26,X6,-2.250831127166748,1670,6.0313045755028725,4.357708756253123,0.5748588815331459,3.266419617459178,0.5759561250840004
27,X6,-1.0709857940673828,1760,6.031057681888342,3.9731805425137283,0.574197556823492,2.881808517500758,0.5752181644784287
28,X6,-1.4217326641082764,1810,6.030945954844356,3.841373037174344,0.5737007241696119,2.7499239910393953,0.574922456832913
29,X3,-5.0,1860,6.031192325055599,3.7876389734447002,0.5731929168105125,2.696039091795683,0.5751671991311014
30,X10,-2.4823615550994873,1950,6.029824046418071,3.6983129654079674,0.5725381653755903,2.6068557891994715,0.5749310523970053
31,X4,-4.735418319702148,2000,6.029517719522119,3.6772841408848764,0.5724790785461664,2.585876412689686,0.574871421714003
