episode,step,target,value,total_loss,loss_X1,loss_X2,loss_X3,loss_X4,loss_X5,loss_X6,loss_X7,loss_X8,loss_X9,loss_X10,loss_X11,loss_X12,loss_X13,loss_X14,loss_X15
0,0,X8,2.067893865563044,3.7639058995991945,0.8862403035163879,1.0571810007095337,0.13922575116157532,0.1474025547504425,0.026743633672595024,0.15831910073757172,0.14667247235774994,0.25071096420288086,0.11766046285629272,0.05338906869292259,0.0244384054094553,0.5129266381263733,0.14169000089168549,0.07256627082824707,0.02873927168548107
0,1,X1,-0.09152426319324469,2.5620689373463392,0.8935896158218384,1.0562338829040527,0.06276919692754745,0.04490746185183525,0.024423522874712944,0.03283766284584999,0.047442853450775146,0.07678829878568649,0.02587055414915085,0.031751882284879684,0.03140513226389885,0.10558637231588364,0.050393443554639816,0.044271450489759445,0.03379760682582855
0,2,X7,0.33015186417742015,2.439643071964383,0.9036900401115417,1.0557589530944824,0.052002955228090286,0.04443944990634918,0.02384694665670395,0.03970987722277641,0.03500336781144142,0.04918738082051277,0.03288233280181885,0.04242052510380745,0.029400503262877464,0.023138664662837982,0.03808251768350601,0.03512466326355934,0.034954894334077835
0,3,X9,-1.9169314517147384,2.3981114830821753,0.88665771484375,1.0551809072494507,0.06682053208351135,0.030977588146924973,0.03249579295516014,0.02984384261071682,0.03510483726859093,0.059342678636312485,0.024768181145191193,0.024476539343595505,0.025097861886024475,0.020842457190155983,0.038745611906051636,0.030389001592993736,0.037367936223745346
0,4,X9,-2.9577246601557583,2.3842361476272345,0.8814046382904053,1.0552870035171509,0.06390206515789032,0.030752282589673996,0.02925722673535347,0.030557146295905113,0.030874455347657204,0.052572958171367645,0.024621041491627693,0.02673410438001156,0.024453144520521164,0.02164018340408802,0.03881755471229553,0.03313630819320679,0.0402260348200798
0,5,X6,2.224044449955633,2.3690060526132584,0.8861963748931885,1.0555369853973389,0.0561421662569046,0.030229609459638596,0.028853001073002815,0.030439453199505806,0.028853250667452812,0.04803776368498802,0.024816149845719337,0.027562854811549187,0.023303989320993423,0.02115260250866413,0.03474240377545357,0.03447209298610687,0.038667354732751846
0,6,X6,-2.003010712041905,2.3283705059438944,0.8745577931404114,1.0547804832458496,0.03970561921596527,0.024496138095855713,0.021957973018288612,0.029302410781383514,0.026478901505470276,0.045857541263103485,0.025033866986632347,0.031318847090005875,0.022782139480113983,0.0212659053504467,0.027805889025330544,0.04609769582748413,0.03692930191755295
0,7,X6,1.4319083239065113,2.3288695868104696,0.8748383522033691,1.0552043914794922,0.03763717785477638,0.024175113067030907,0.021522782742977142,0.02914111688733101,0.026917802169919014,0.047898247838020325,0.025509223341941833,0.03263569250702858,0.022342996671795845,0.021339602768421173,0.02782316878437996,0.04708167910575867,0.03480223938822746
0,8,X5,0.539128690982503,2.3219866286963224,0.8743144273757935,1.0558584928512573,0.034711647778749466,0.02407832443714142,0.02155192755162716,0.030280623584985733,0.02598586119711399,0.044172123074531555,0.02559600956737995,0.033812228590250015,0.02239130437374115,0.0213937908411026,0.028960280120372772,0.045658767223358154,0.033220820128917694
0,9,X4,-1.2375773147426425,2.3236701618880033,0.8746687173843384,1.0573071241378784,0.03600854426622391,0.025274135172367096,0.023776529356837273,0.03097405657172203,0.030418330803513527,0.03972049802541733,0.0253140851855278,0.03357454016804695,0.02148725464940071,0.02135302498936653,0.03021089918911457,0.04250095412135124,0.031081467866897583
