episode,total_loss,loss_R1,loss_R2,loss_R3,loss_L1,loss_L2,loss_L3,loss_N1,loss_N2,loss_N3,loss_C1,loss_C2,loss_F1,loss_F2,loss_F3
0,7.035713419318199,1.0290004014968872,2.039186716079712,0.658612847328186,0.050582192838191986,0.09159515053033829,0.6887412667274475,0.2300107330083847,0.04899904876947403,0.2003900706768036,0.07563898712396622,0.05658552795648575,0.04009825736284256,0.23970958590507507,1.5865626335144043
1,5.438962951302528,1.041467308998108,2.1536917686462402,0.6679163575172424,0.03532925620675087,0.06733793765306473,0.28857138752937317,0.1064072698354721,0.07897152006626129,0.3716217577457428,0.0790262520313263,0.3018733859062195,0.07776127010583878,0.03940611705183983,0.12958136200904846
2,7.037757057696581,1.0431815385818481,2.603729248046875,0.6276485919952393,0.0641208365559578,0.06164981424808502,0.24844877421855927,0.050290483981370926,0.039501942694187164,0.2420116513967514,0.24867139756679535,0.14662793278694153,0.04053120315074921,0.37078455090522766,1.2505590915679932
3,6.586973808705807,1.117767333984375,2.157959461212158,0.6336131691932678,0.040783826261758804,0.15257982909679413,0.1389988660812378,0.11069244146347046,0.0720115676522255,0.5902848839759827,0.38398367166519165,0.16448669135570526,0.03929787501692772,0.103914275765419,0.8805999159812927
4,6.57157464697957,1.0494352579116821,2.2753233909606934,0.7440928220748901,0.074968121945858,0.04487936571240425,0.03824080154299736,0.04628416895866394,0.03946995362639427,1.196985125541687,0.072090283036232,0.5007625818252563,0.19009627401828766,0.16113054752349854,0.1378159523010254
5,6.17706398293376,1.0445188283920288,2.442819356918335,0.8261439204216003,0.07278971374034882,0.1355256289243698,0.4664023518562317,0.042672280222177505,0.07384129613637924,0.458128422498703,0.10570699721574783,0.19901300966739655,0.04317978769540787,0.06947541236877441,0.19684697687625885
6,5.631925079971552,1.0317236185073853,2.084685802459717,0.6916733384132385,0.0560007244348526,0.4088805913925171,0.0380948930978775,0.04406289383769035,0.05237960070371628,0.20973829925060272,0.0817086324095726,0.07523559778928757,0.042565762996673584,0.4392585754394531,0.3759167492389679
7,6.0550058372318745,0.9879080057144165,2.11574387550354,0.6611048579216003,0.04910598322749138,0.050188686698675156,0.046007055789232254,0.6196925640106201,0.05090407654643059,0.05512400344014168,0.07876231521368027,0.40466025471687317,0.3790351450443268,0.3563601076602936,0.2004089057445526
8,5.876305695623159,1.097195029258728,2.1637191772460938,0.6803308725357056,0.038962021470069885,0.04189753904938698,0.16087555885314941,0.3610650897026062,0.18078745901584625,0.27915114164352417,0.36761245131492615,0.18129757046699524,0.06649551540613174,0.07933121919631958,0.17758505046367645
9,5.330085393041372,0.9721691012382507,2.1897079944610596,0.6591092348098755,0.038355082273483276,0.16732507944107056,0.1860305666923523,0.042993370443582535,0.17083889245986938,0.23415535688400269,0.0645066648721695,0.10912957787513733,0.04169059544801712,0.22307226061820984,0.231001615524292
10,5.878913018852472,0.9527251124382019,2.267845869064331,0.6693040728569031,0.036804988980293274,0.5464102029800415,0.09412840753793716,0.30808863043785095,0.04276353120803833,0.2876933217048645,0.10027407109737396,0.13953515887260437,0.042527761310338974,0.16013039648532867,0.23068149387836456
11,5.3821327574551105,1.2545621395111084,2.318075180053711,0.7224527597427368,0.13144277036190033,0.04022883251309395,0.08421435207128525,0.04140808805823326,0.04163588583469391,0.044549062848091125,0.0651819258928299,0.05956621840596199,0.09168199449777603,0.21725468337535858,0.2698788642883301
12,6.239258985966444,0.8682399392127991,2.441391706466675,0.6915158033370972,0.05604074150323868,0.11985239386558533,0.05152425169944763,0.047533147037029266,0.0451994426548481,0.7626753449440002,0.16169670224189758,0.22551970183849335,0.042622603476047516,0.38946834206581116,0.3359788656234741
13,5.694781929254532,0.9703329205513,2.161602258682251,0.7306476831436157,0.07761959731578827,0.1072235181927681,0.045952294021844864,0.07565205544233322,0.0416225865483284,0.53459233045578,0.055480752140283585,0.2030632048845291,0.28677406907081604,0.2608739733695984,0.1433446854352951
14,6.958469122648239,1.017073631286621,2.2807581424713135,0.680506706237793,0.03699002414941788,0.07035578787326813,0.47300344705581665,0.16678881645202637,0.04821547493338585,0.3533371388912201,0.1469217985868454,0.5103679895401001,0.04211154207587242,0.3787265121936798,0.7533121109008789
15,6.0341376811265945,1.0509413480758667,2.1431267261505127,0.6225194334983826,0.06144638732075691,0.5502344369888306,0.0774398222565651,0.04653197526931763,0.04320966824889183,0.13837377727031708,0.058450888842344284,0.05318662151694298,0.0852537751197815,0.575762927532196,0.5276598930358887
16,6.387658923864365,1.0672556161880493,1.9871677160263062,0.6776701807975769,0.03925536572933197,0.3536894619464874,0.07860826700925827,0.20684772729873657,0.03699486702680588,0.1562495082616806,0.905821681022644,0.03606710582971573,0.08457983285188675,0.2920275926589966,0.4654240012168884
17,5.79911395162344,0.9221181273460388,2.38565731048584,0.8791633248329163,0.08904988318681717,0.09376893937587738,0.042081914842128754,0.04156365990638733,0.045917171984910965,0.27993541955947876,0.36976712942123413,0.050924114882946014,0.040228571742773056,0.19322538375854492,0.3657130002975464
18,5.984355125576258,0.9902499318122864,2.5182788372039795,0.6065641641616821,0.046537864953279495,0.37236541509628296,0.07162393629550934,0.3954063951969147,0.07815700769424438,0.28608277440071106,0.12109703570604324,0.04226703569293022,0.04099608585238457,0.13545367121696472,0.27927497029304504
19,5.9406623393297195,1.0678566694259644,2.21024227142334,0.6127843856811523,0.14451943337917328,0.49491700530052185,0.26267170906066895,0.059770386666059494,0.04522763565182686,0.24345280230045319,0.07071841508150101,0.0833817645907402,0.0742262601852417,0.09950129687786102,0.47139230370521545
20,5.682357765734196,1.0699965953826904,2.595191717147827,0.5845910906791687,0.15538085997104645,0.2407916635274887,0.22478948533535004,0.060577306896448135,0.047947999089956284,0.05410186946392059,0.08921964466571808,0.19154930114746094,0.040626734495162964,0.09167749434709549,0.23591600358486176
21,5.566348604857922,1.0223355293273926,2.4244956970214844,0.6081425547599792,0.05428455397486687,0.07510144263505936,0.2041640281677246,0.04685170575976372,0.07400879263877869,0.13781440258026123,0.07029703259468079,0.08830266445875168,0.1824089139699936,0.404793381690979,0.17334790527820587
22,7.832807492464781,1.0553085803985596,2.5701417922973633,0.7090588212013245,0.0643976703286171,0.1049366444349289,0.2004891037940979,0.06013410538434982,0.059437066316604614,0.04110749065876007,0.1148095428943634,0.5875685811042786,0.035399179905653,0.8367024064064026,1.3933165073394775
23,9.964957509189844,0.9474063515663147,2.345576524734497,0.6786249876022339,0.0659654438495636,0.03624452278017998,0.21770556271076202,0.2040356546640396,0.10464100539684296,0.06534978002309799,2.4231083393096924,0.15405936539173126,1.4772447347640991,0.3335878252983093,0.9114074110984802
24,6.79442672431469,1.020674467086792,2.2122268676757812,0.684133768081665,0.053530048578977585,0.13260987401008606,0.057773686945438385,0.17949865758419037,0.04894917085766792,0.586429238319397,0.9461778402328491,0.08137015998363495,0.042209334671497345,0.4480636715888977,0.30077993869781494
25,5.139303557574749,1.0727434158325195,2.0903782844543457,0.6440014839172363,0.04673048481345177,0.24592971801757812,0.04046683385968208,0.14006255567073822,0.03926929458975792,0.0887088030576706,0.10200028121471405,0.13503190875053406,0.03849733993411064,0.28119102120399475,0.17429213225841522
26,5.601296067237854,0.9151185154914856,2.2479937076568604,0.5967515110969543,0.10360019654035568,0.07274578511714935,0.12110256403684616,0.17800547182559967,0.10829556733369827,0.30943042039871216,0.2369542419910431,0.10604124516248703,0.04156510531902313,0.4063428044319153,0.15734893083572388
27,5.118860177695751,0.9091328382492065,2.107442617416382,0.709711492061615,0.11335600912570953,0.08494959026575089,0.06037157028913498,0.054982081055641174,0.16616976261138916,0.13936778903007507,0.1431601196527481,0.0868946984410286,0.14360591769218445,0.26451176404953003,0.13520392775535583
28,5.7634372636675835,1.0048270225524902,2.404489278793335,0.7118255496025085,0.04335721582174301,0.1103411316871643,0.18572555482387543,0.12268742173910141,0.07942097634077072,0.09101872146129608,0.2833957374095917,0.08392709493637085,0.12506937980651855,0.06290556490421295,0.45444661378860474
29,5.617975123226643,1.0191192626953125,2.546987295150757,0.6701787114143372,0.06031903624534607,0.08484376221895218,0.17298093438148499,0.12302719056606293,0.16481547057628632,0.25838297605514526,0.07540110498666763,0.03960910439491272,0.04185649752616882,0.1247626468539238,0.2356911301612854
30,6.484859582036734,1.0364378690719604,2.433375597000122,0.74359530210495,0.05955126881599426,0.04812881723046303,0.6968010067939758,0.0678551197052002,0.05911504849791527,0.041272323578596115,0.11233525723218918,0.33808714151382446,0.042729996144771576,0.2598159909248352,0.545758843421936
31,8.570923928171396,0.9990942478179932,2.0283901691436768,0.6416245102882385,0.04557562991976738,0.03936786577105522,0.08526089042425156,0.1310534030199051,0.040022872388362885,1.144252896308899,0.1514807641506195,1.3676209449768066,0.038391243666410446,1.0998557806015015,0.7589327096939087
32,5.995666556060314,1.0305278301239014,2.5621206760406494,0.658488392829895,0.05349301919341087,0.0790780782699585,0.06068957597017288,0.08074688166379929,0.05075496807694435,0.10139784216880798,0.06697327643632889,0.12459838390350342,0.1621309220790863,0.11104170978069305,0.8536249995231628
33,6.910128224641085,1.0414928197860718,2.1589930057525635,0.6772003769874573,0.04110703989863396,0.9079684019088745,0.5507171750068665,0.04986945539712906,0.04340416193008423,0.07402363419532776,0.08977176249027252,0.3005659878253937,0.04233267903327942,0.1434103101491928,0.7892714142799377
34,5.452020842581987,1.026731014251709,2.488241195678711,0.6648950576782227,0.13565106689929962,0.10196169465780258,0.05135215446352959,0.24827265739440918,0.042803116142749786,0.1316712498664856,0.06333823502063751,0.09732435643672943,0.09821339696645737,0.13384944200515747,0.16771620512008667
