dpo_loss,reward,cov_bonus,score,target,value,episode,step,run_started_at,run_dir,train_candidates_total,train_candidates_parsed,train_candidates_invalid,train_candidate_parse_rate,train_steps_total,train_steps_with_any_valid_candidate,train_steps_teacher_fallback,train_teacher_fallback_rate,n_nodes,prompt_strategy,prompt_tokens_mean,prompt_tokens_max,peak_vram_gb
0.69140625,-1.1137838661670578,0.8174599131195851,-0.2963239530474727,X2,1.5,0,2,2026-06-12T14:28:56,/projects/paco0228/ACE/results/scaling_kablation/K8/nodes50/ace/seed_42/run_20260612_142856_seed42,1920,1920,0,1.0,365,325,0,0.0,48,compact,765.4118811881189,870,18.73577728
0.69140625,8.108139093965285,0.6966492304656252,8.80478832443091,X2,1.5,0,3,2026-06-12T14:28:56,/projects/paco0228/ACE/results/scaling_kablation/K8/nodes50/ace/seed_42/run_20260612_142856_seed42,1920,1920,0,1.0,365,325,0,0.0,48,compact,765.4118811881189,870,18.73577728
0.69140625,7.928904496133324,4.007092220345716,11.935996716479039,X2,1.5,1,2,2026-06-12T14:28:56,/projects/paco0228/ACE/results/scaling_kablation/K8/nodes50/ace/seed_42/run_20260612_142856_seed42,1920,1920,0,1.0,365,325,0,0.0,48,compact,765.4118811881189,870,18.73577728
0.51171875,8.160438746213902,0.1230917468636451,100.0,X8,-2.3479958524959867,1,4,2026-06-12T14:28:56,/projects/paco0228/ACE/results/scaling_kablation/K8/nodes50/ace/seed_42/run_20260612_142856_seed42,1920,1920,0,1.0,365,325,0,0.0,48,compact,765.4118811881189,870,18.73577728
0.69140625,4.803996440023177,0.10516067701079032,100.0,X3,1.539763177107326,1,5,2026-06-12T14:28:56,/projects/paco0228/ACE/results/scaling_kablation/K8/nodes50/ace/seed_42/run_20260612_142856_seed42,1920,1920,0,1.0,365,325,0,0.0,48,compact,765.4118811881189,870,18.73577728
0.51171875,10.176132287830104,0.08131826673749121,100.0,X8,-2.2765178768518366,1,6,2026-06-12T14:28:56,/projects/paco0228/ACE/results/scaling_kablation/K8/nodes50/ace/seed_42/run_20260612_142856_seed42,1920,1920,0,1.0,365,325,0,0.0,48,compact,765.4118811881189,870,18.73577728
0.51171875,-1.5,0.3450593776107217,100.0,X8,-4.247561399262329,2,1,2026-06-12T14:28:56,/projects/paco0228/ACE/results/scaling_kablation/K8/nodes50/ace/seed_42/run_20260612_142856_seed42,1920,1920,0,1.0,365,325,0,0.0,48,compact,765.4118811881189,870,18.73577728
0.69140625,18.816323533654213,0.42802710797318044,19.244350641627392,X2,1.5,2,2,2026-06-12T14:28:56,/projects/paco0228/ACE/results/scaling_kablation/K8/nodes50/ace/seed_42/run_20260612_142856_seed42,1920,1920,0,1.0,365,325,0,0.0,48,compact,765.4118811881189,870,18.73577728
0.51171875,-1.5,0.3438845846088076,100.0,X3,1.2066151015071283,2,3,2026-06-12T14:28:56,/projects/paco0228/ACE/results/scaling_kablation/K8/nodes50/ace/seed_42/run_20260612_142856_seed42,1920,1920,0,1.0,365,325,0,0.0,48,compact,765.4118811881189,870,18.73577728
0.69140625,3.020195800811038,0.16631587003998266,3.186511670851021,X2,1.5,2,4,2026-06-12T14:28:56,/projects/paco0228/ACE/results/scaling_kablation/K8/nodes50/ace/seed_42/run_20260612_142856_seed42,1920,1920,0,1.0,365,325,0,0.0,48,compact,765.4118811881189,870,18.73577728
