episode,step,total_loss,loss_X1,loss_X2,loss_X3,loss_X4,loss_X5,loss_X6,loss_X8,loss_X10,loss_X11,loss_X12,loss_X13,loss_X14,loss_X15,loss_X16,loss_X17,loss_X18,loss_X19,loss_X20,loss_X21,loss_X22,loss_X23,loss_X24,loss_X25,loss_X26,loss_X27,loss_X28,loss_X29,loss_X30,loss_X31,loss_X32,loss_X33,loss_X34,loss_X35,loss_X36,loss_X37,loss_X38,loss_X39,loss_X40,loss_X41,loss_X42,loss_X43,loss_X44,loss_X45,loss_X46,loss_X47,loss_X48,loss_X49,loss_X50,loss_X9
0,0,98.96626850962639,1.0168070793151855,0.9807486534118652,0.861318051815033,1.0396902561187744,1.146030306816101,1.0092265605926514,0.9554615020751953,4.653835296630859,3.1637845039367676,2.2337841987609863,2.7193148136138916,0.6570749878883362,1.1560125350952148,3.3389220237731934,1.1392884254455566,3.1642181873321533,1.5078511238098145,2.1617822647094727,3.663625955581665,1.0956618785858154,0.7698074579238892,1.5674629211425781,1.3441115617752075,0.5721332430839539,3.5937631130218506,1.0258408784866333,0.469567209482193,3.9927821159362793,1.9482176303863525,1.397619605064392,1.9237982034683228,0.6799640655517578,4.65519905090332,4.0238237380981445,4.914398670196533,3.3502628803253174,3.5382373332977295,3.7510554790496826,3.5659615993499756,5.02067232131958,1.3735626935958862,0.8703513741493225,1.8129905462265015,0.8741474151611328,2.6477303504943848,0.7554469704627991,1.8251792192459106,2.8528549671173096,1.7923132181167603
0,1,12.10827390179038,1.0145825147628784,0.9807486534118652,0.8715929388999939,1.0406242609024048,1.1409542560577393,1.0097249746322632,0.9780071973800659,0.04598529636859894,0.03436669707298279,1.666886329650879,0.04533017426729202,0.0555405393242836,0.03125832602381706,0.0507810041308403,0.06299030035734177,0.5846913456916809,0.03877171501517296,0.03637300804257393,0.2646970748901367,0.026747943833470345,0.04311961308121681,0.3193153738975525,0.03868517652153969,0.026246067136526108,0.0817762240767479,0.04542958736419678,0.09822703152894974,0.0656842589378357,0.028057020157575607,0.8793683648109436,0.4209290146827698,0.023988209664821625,0.6423042416572571,1.7041339874267578,0.35079875588417053,0.8444018363952637,0.1444036215543747,0.13370317220687866,0.4330544173717499,0.6032009124755859,0.033521171659231186,0.0828535258769989,0.029385307803750038,0.07974874973297119,0.34009501338005066,0.05199156701564789,0.043533630669116974,0.13341766595840454,0.035233668982982635
0,2,12.853649862483143,1.0167216062545776,0.9807486534118652,0.8753414750099182,1.0394372940063477,1.141845464706421,1.0092257261276245,0.9626904129981995,0.032617852091789246,0.04411730170249939,1.937927007675171,0.028685111552476883,0.026836875826120377,0.03690064698457718,0.06042840704321861,0.0673278346657753,0.43743646144866943,0.03534473106265068,0.03475494310259819,0.31557974219322205,0.035560064017772675,0.024840744212269783,0.2917920649051666,0.025379979982972145,0.05046338587999344,0.07246719300746918,0.049021653831005096,0.038542281836271286,0.11772409826517105,0.08250733464956284,1.2585135698318481,0.19105438888072968,0.02845376916229725,0.6854563355445862,0.921692967414856,0.30254340171813965,1.215951681137085,0.3715929388999939,0.18149890005588531,1.2185444831848145,0.3784046471118927,0.2275874763727188,0.05236610397696495,0.04234940931200981,0.03484830632805824,0.2557813227176666,0.12013740092515945,0.026167504489421844,0.06482797861099243,0.024419434368610382
0,3,14.606556294113398,1.0164852142333984,0.9807486534118652,0.8642587661743164,1.0421003103256226,1.1422302722930908,1.0090000629425049,0.957872211933136,0.0307789146900177,0.040571946650743484,1.6743130683898926,0.031785618513822556,0.024373149499297142,0.03127970173954964,0.050644222646951675,0.11464045196771622,0.4136948883533478,0.15999673306941986,0.02594456449151039,0.11651169508695602,0.028170686215162277,0.02482191100716591,0.5128723382949829,0.026925701647996902,0.0486452542245388,0.15647368133068085,0.04512285813689232,0.05460627004504204,0.1104162409901619,0.2546391189098358,1.4378358125686646,0.19857291877269745,0.04336182028055191,0.4656951427459717,0.40185534954071045,0.49929144978523254,1.6107192039489746,0.9715366363525391,0.2014581859111786,0.8662409782409668,0.4528351128101349,0.5268120169639587,0.026904111728072166,0.02241402491927147,0.5208526253700256,0.47780442237854004,0.3633432686328888,0.028156474232673645,0.08310094475746155,0.027997680008411407
0,4,12.099275516346097,1.0188096761703491,0.9862987399101257,0.8615317940711975,1.0405263900756836,1.1469504833221436,1.009036898612976,0.9531388282775879,0.03659394383430481,0.053442567586898804,0.026246489956974983,0.028253966942429543,0.023259930312633514,0.025795867666602135,0.038047388195991516,0.023745808750391006,0.03856266289949417,1.138764500617981,0.025425288826227188,0.1155477985739708,0.024904293939471245,0.02418290264904499,0.2046913057565689,0.573113203048706,0.05865716189146042,0.0819917544722557,0.07304007560014725,0.10143974423408508,0.09638097882270813,0.2622695565223694,0.059321079403162,0.04344754293560982,0.06807658821344376,0.7529799342155457,1.1505417823791504,0.08665873855352402,1.2593379020690918,0.700790286064148,0.11712159216403961,0.9180505275726318,0.36682018637657166,0.04881848767399788,0.03631570190191269,0.025480099022388458,0.8406388759613037,0.5076118111610413,0.3172094523906708,0.03374252840876579,0.2602803111076355,0.028416335582733154
0,5,12.370054768025875,1.0198849439620972,0.9863205552101135,0.8624202013015747,1.0400028228759766,1.1451836824417114,1.0092496871948242,0.9535970091819763,0.03500299155712128,0.04625000059604645,0.033601801842451096,0.03497063368558884,0.021923786029219627,0.02926505357027054,0.03810056298971176,0.025030989199876785,0.03659115359187126,0.6073547005653381,0.029278548434376717,0.10379737615585327,0.023615676909685135,0.02544807828962803,0.23201651871204376,0.7766005396842957,0.06345060467720032,0.049729250371456146,0.05918460711836815,0.10797873884439468,0.14010049402713776,0.30328625440597534,0.057461854070425034,0.05003785714507103,0.062048643827438354,0.5007548332214355,1.4277079105377197,0.21132975816726685,1.4605224132537842,0.920964777469635,0.16680020093917847,0.6152312159538269,0.6194754242897034,0.045558229088783264,0.04562285915017128,0.029040351510047913,0.8388507962226868,0.3997969925403595,0.3878341615200043,0.039207566529512405,0.24167683720588684,0.02422194369137287
0,6,13.655202677100897,1.018698811531067,0.986320436000824,0.8623207807540894,1.0404623746871948,1.1423835754394531,1.0093258619308472,0.953261137008667,0.04288861155509949,0.04375860095024109,0.03576338663697243,0.030134160071611404,0.024166543036699295,0.028341487050056458,0.033641230314970016,0.026109138503670692,0.032992735505104065,0.4442267119884491,0.02975498139858246,0.12394750863313675,0.02313189208507538,0.0224104393273592,0.24107757210731506,1.0264352560043335,0.04533755034208298,0.06822410225868225,0.08743207901716232,0.10972915589809418,0.12266217917203903,0.36956438422203064,0.052807677537202835,0.050096698105335236,0.07200593501329422,0.36525312066078186,2.0328540802001953,0.4923509657382965,1.4299315214157104,0.7095227837562561,0.26553940773010254,0.5895265936851501,0.7248959541320801,0.03819991648197174,0.07074929028749466,0.0297416839748621,0.923181414604187,0.5698594450950623,0.361823171377182,0.03553807735443115,0.397695392370224,0.02934524603188038
0,7,13.830037204921245,1.0176273584365845,0.9832636713981628,0.8627762794494629,1.0395137071609497,1.1429870128631592,1.00898277759552,0.9540823101997375,0.03397979587316513,0.05048210918903351,0.02473503164947033,0.03027881495654583,0.023394189774990082,0.024132106453180313,0.03180059418082237,0.026262296363711357,0.02901179902255535,0.5676006078720093,0.024446653202176094,0.09674697369337082,0.026146836578845978,0.024305352941155434,0.261604368686676,1.5135626792907715,0.02768845297396183,0.06591182202100754,0.09125501662492752,0.09490359574556351,0.1358828842639923,0.24616342782974243,0.07134900987148285,0.047615379095077515,0.02762305922806263,0.3156941533088684,1.6202436685562134,0.5202434062957764,1.8021519184112549,0.3075161576271057,0.34155821800231934,0.41393476724624634,0.691919207572937,0.031123513355851173,0.10132872313261032,0.029193634167313576,1.3169821500778198,0.5958702564239502,0.4263720214366913,0.03657226264476776,0.2522884011268616,0.028315264731645584
0,8,13.472664491459728,1.0169459581375122,0.9832648634910583,0.8634334802627563,1.0394703149795532,1.1427743434906006,1.0089335441589355,0.9536048173904419,0.04090322554111481,0.050235532224178314,0.028065629303455353,0.03233778104186058,0.022885823622345924,0.026919487863779068,0.03065910004079342,0.02228175848722458,0.03105960041284561,0.5589090585708618,0.03281432017683983,0.1252385973930359,0.03151131421327591,0.02314569801092148,0.29996639490127563,1.5689276456832886,0.03600851073861122,0.06056396663188934,0.08865445107221603,0.049849867820739746,0.09990048408508301,0.207115039229393,0.05977730453014374,0.04109873250126839,0.026929836720228195,0.70571368932724,1.718387484550476,0.5265035629272461,1.513243556022644,0.30377426743507385,0.3574979603290558,0.28666892647743225,0.8221695423126221,0.032363411039114,0.09779971092939377,0.031107809394598007,0.5178020000457764,0.904011070728302,0.3621622323989868,0.04409926012158394,0.22292309999465942,0.02899228222668171
0,9,12.620395181700587,1.0174397230148315,0.9832649827003479,0.8636537790298462,1.0394916534423828,1.1428521871566772,1.0089285373687744,0.9539772868156433,0.036089956760406494,0.04006965458393097,0.028209583833813667,0.035121023654937744,0.024199163541197777,0.021735863760113716,0.030835632234811783,0.026404639706015587,0.040648408234119415,0.5367298126220703,0.027317294850945473,0.09911251813173294,0.025826066732406616,0.02514450065791607,0.23459884524345398,1.3626515865325928,0.027804583311080933,0.04759730026125908,0.06783509999513626,0.0849493145942688,0.1306658387184143,0.2362675815820694,0.05480865016579628,0.04085515812039375,0.03824011981487274,0.7978835701942444,1.5980168581008911,0.3874451816082001,1.1965646743774414,0.2444436401128769,0.22566595673561096,0.36111634969711304,0.8625374436378479,0.03185071796178818,0.09935162216424942,0.027333112433552742,0.5708435773849487,0.7527807354927063,0.48078054189682007,0.03381291404366493,0.1962055116891861,0.028122946619987488
0,10,14.167306555062533,1.016852617263794,0.9809892177581787,0.8647156953811646,1.039491057395935,1.1424423456192017,1.0089457035064697,0.9535368084907532,0.026279522106051445,0.04708448797464371,0.02551734261214733,0.03602535277605057,0.023555204272270203,0.02265116572380066,0.027692170813679695,0.019784215837717056,0.042219918221235275,0.5412307381629944,0.038049496710300446,0.06046239286661148,0.03275354206562042,0.025273825973272324,0.39113324880599976,2.022184371948242,0.030341757461428642,0.08856992423534393,0.037839021533727646,0.13121986389160156,0.10066384822130203,0.2946714460849762,0.05216861516237259,0.06541082262992859,0.029283469542860985,0.9740711450576782,0.8282078504562378,0.2403392195701599,2.5456204414367676,0.23622140288352966,0.24117226898670197,0.19992651045322418,1.1174639463424683,0.025909127667546272,0.1628687083721161,0.026421379297971725,0.5873569250106812,0.7748972773551941,0.392560750246048,0.03259224817156792,0.14260731637477875,0.025609582662582397
1,0,99.81610858440399,1.0168070793151855,0.9807486534118652,0.861318051815033,1.0396902561187744,1.146030306816101,1.0092265605926514,0.9554615020751953,5.076566696166992,3.55545711517334,1.9419959783554077,2.850975751876831,0.6926858425140381,1.5017083883285522,2.4815850257873535,0.8742738962173462,2.7078545093536377,1.483292579650879,1.8777639865875244,3.8413050174713135,0.7967466711997986,0.581689715385437,1.451109766960144,1.7513537406921387,1.308465600013733,3.383758068084717,0.9394934177398682,0.6751211285591125,3.0695478916168213,1.9767518043518066,1.8199023008346558,1.6242142915725708,0.8744837045669556,5.299683094024658,4.615018367767334,4.860109806060791,3.799240827560425,3.811475992202759,2.991548538208008,4.37490701675415,6.124190807342529,1.0015993118286133,0.5707220435142517,1.3054970502853394,1.0719568729400635,2.2913975715637207,1.1499214172363281,1.213502287864685,3.251333236694336,1.5440449714660645
