seed,changed,change_type,method,target_budget,source_samples,mse,changed_mse,unchanged_mse,old_selection_mass
3017,3,family,scratch,120,2560,1.0972316852831698,0.49702075666379075,1.1639217884631008,
3017,3,family,warm,120,2560,0.06820047761975122,0.408121710900515,0.030431451699666344,
3017,3,family,source_retrieval,120,2560,0.09742526947077104,0.02548406726448678,0.10541873638258038,0.6333333333333333
3017,3,family,source_mixture,120,2560,0.0385980735598332,0.02548406726448678,0.04005518537042724,0.7713730103416709
3017,3,family,scratch,200,2560,0.3329655204825469,0.12327162483935694,0.3562648422206791,
3017,3,family,warm,200,2560,0.038703319640770326,0.09863324457786919,0.03204443909220377,
3017,3,family,source_retrieval,200,2560,0.03371107391724119,0.02742676410842398,0.034409330562665326,0.6333333333333333
3017,3,family,source_mixture,200,2560,0.031479460787619644,0.02742676410842398,0.03192976041864138,0.7713730103416709
3017,3,family,scratch,400,2560,0.0242611117179697,0.008857355872984814,0.02597264014519025,
3017,3,family,warm,400,2560,0.013713471017824807,0.020168077208085586,0.012996292552240276,
3017,3,family,source_retrieval,400,2560,0.014080193558171503,0.009489651266704943,0.014590253812778895,0.6333333333333333
3017,3,family,source_mixture,400,2560,0.012875516614285073,0.009489651266704943,0.01325172387512731,0.7713730103416709
