seed,changed,change_type,method,target_budget,source_samples,mse,changed_mse,unchanged_mse,old_selection_mass
3007,1,family,scratch,120,2560,0.7052989827574668,0.6605951195345217,0.706840495282396,
3007,1,family,warm,120,2560,0.03592785156273061,0.2270998259878328,0.029335714513589156,
3007,1,family,source_retrieval,120,2560,0.0372804398402468,0.10213111574109489,0.03504420963676928,0.8
3007,1,family,source_mixture,120,2560,0.03300722549815809,0.10213111574109489,0.030623643075987854,0.854766735890261
3007,1,family,scratch,200,2560,0.36360815486911435,0.02545900913166547,0.37526847023937115,
3007,1,family,warm,200,2560,0.03303208009667405,0.03541703656848537,0.03294984021833573,
3007,1,family,source_retrieval,200,2560,0.03431664281675271,0.01475454629836584,0.034991197869110875,0.8
3007,1,family,source_mixture,200,2560,0.033001226671698795,0.01475454629836584,0.033630422546641316,0.854766735890261
3007,1,family,scratch,400,2560,0.021224434366917136,0.038374236465269024,0.02063306188076708,
3007,1,family,warm,400,2560,0.009476564235282339,0.011025649285861017,0.009423147509400315,
3007,1,family,source_retrieval,400,2560,0.009500799261413256,0.008527067074580234,0.009534376233373016,0.8
3007,1,family,source_mixture,400,2560,0.009461889302230493,0.008527067074580234,0.009494124551459813,0.854766735890261
