episode,step,target,value,total_loss,loss_X1,loss_X2,loss_X3,loss_X4,loss_X5,ace_total_loss,ace_loss_X1,ace_loss_X4,ace_loss_X2,ace_loss_X3,ace_loss_X5,env_queries_executed,env_queries_candidate_probe,env_queries_observational,env_queries_total
0,0,X1,2.482025358782362,11.415088564157486,0.9869748950004578,4.451759338378906,1.0504368543624878,4.788911819458008,0.13700565695762634,32.13802336454391,0.9869748950004578,4.788911819458008,20.158348083496094,8.78710651397705,2.037391424179077,213750,0,273600,487350
0,1,X4,4.665873085424435,8.783014580607414,0.9987561106681824,2.6309561729431152,0.5443010926246643,4.416450023651123,0.19255118072032928,22.608070886135103,0.9987561106681824,4.416450023651123,12.052154541015625,7.070658206939697,2.402216911315918,213750,0,273600,487350
0,2,X2,-0.6479067809425914,6.999559730291367,0.9996399283409119,1.2958227396011353,0.5292429327964783,4.0915303230285645,0.08332380652427673,11.869037187099456,0.9996399283409119,4.0915303230285645,5.584635257720947,3.2843425273895264,1.981825351715088,213750,0,273600,487350
0,3,X5,2.9429978049924337,5.056050365790725,0.9925014972686768,0.24330656230449677,0.27537956833839417,3.517807960510254,0.02705477736890316,5.370225083827973,0.9925014972686768,3.517807960510254,0.7217069268226624,2.7950973510742188,0.9513589143753052,213750,0,273600,487350
0,4,X3,1.4814972162502373,4.512233542278409,0.9899192452430725,0.05411317199468613,0.18607310950756073,3.2623133659362793,0.01981464959681034,4.7662806659936905,0.9899192452430725,3.2623133659362793,0.17007501423358917,3.027430772781372,0.7183283567428589,213750,0,273600,487350
0,5,X1,1.174050474978059,4.190605064854026,0.9894869923591614,0.018361832946538925,0.14156296849250793,3.0244131088256836,0.01678016223013401,5.632822158932686,0.9894869923591614,3.0244131088256836,0.06807984411716461,4.116312503814697,0.645649790763855,213750,0,273600,487350
0,6,X4,3.2227107807438067,3.703783929347992,0.9868080019950867,0.01588900201022625,0.08555400371551514,2.602151870727539,0.013381050899624825,6.1170422695577145,0.9868080019950867,2.602151870727539,0.0605887733399868,4.8586859703063965,0.47997555136680603,213750,0,273600,487350
0,7,X2,2.8957371802423673,3.5663780635222793,0.9867115020751953,0.015146475285291672,0.13236404955387115,2.4191794395446777,0.012976597063243389,3.844130238890648,0.9867115020751953,2.4191794395446777,0.06463627517223358,2.5312137603759766,0.5671020150184631,213750,0,273600,487350
0,8,X5,3.8648089857281214,3.3757889326661825,0.9867028594017029,0.014458741061389446,0.10962367802858353,2.252387762069702,0.012615892104804516,2.86491079851985,0.9867028594017029,2.252387762069702,0.04696987196803093,1.5762736797332764,0.5938491225242615,213750,0,273600,487350
0,9,X3,-1.7355108641896932,3.042891535907984,0.9867024421691895,0.013246530666947365,0.06674131751060486,1.9641066789627075,0.012094566598534584,3.070205321162939,0.9867024421691895,1.9641066789627075,0.03724309429526329,1.806090235710144,0.6367101669311523,213750,0,273600,487350
0,10,X1,4.865845721268682,2.9127425141632557,0.9867033362388611,0.013456554152071476,0.06044405326247215,1.8402166366577148,0.011921933852136135,3.508516454696655,0.9867033362388611,1.8402166366577148,0.035198479890823364,2.420661687850952,0.4872722923755646,213750,0,273600,487350
0,11,X4,-3.8507822838145844,2.810557136312127,0.9867064952850342,0.012615865096449852,0.05495251342654228,1.7287179231643677,0.027564339339733124,3.2414873145520686,0.9867064952850342,1.7287179231643677,0.03154565021395683,2.510005474090576,0.15685130655765533,213750,0,273600,487350
0,12,X2,-0.21396378459238274,2.602172939106822,0.9867621064186096,0.011584581807255745,0.0488383024930954,1.5402389764785767,0.014748971909284592,2.534600254520774,0.9867621064186096,1.5402389764785767,0.02294289879500866,1.8977117538452148,0.10854538530111313,213750,0,273600,487350
0,13,X5,-0.3255652604839385,2.518159947358072,0.9867401123046875,0.011267702095210552,0.04561770334839821,1.46169114112854,0.012843288481235504,2.220158649608493,0.9867401123046875,1.46169114112854,0.02328922413289547,1.608404517173767,0.09877865761518478,213750,0,273600,487350
0,14,X3,-2.3687960839584985,2.4442456737160683,0.986746609210968,0.01104181632399559,0.04276973009109497,1.391374945640564,0.012312572449445724,2.1342518899589775,0.986746609210968,1.391374945640564,0.021963441744446754,1.5484158992767334,0.08824823796749115,213750,0,273600,487350
0,15,X1,-3.734106109283384,2.350069535896182,0.9871419668197632,0.010921798646450043,0.06462828814983368,1.2754554748535156,0.01192200742661953,1.830549234338105,0.9871419668197632,1.2754554748535156,0.011544493027031422,1.2861822843551636,0.08030296862125397,213750,0,273600,487350
0,16,X4,-3.149361481479068,2.3003002051264048,0.9870577454566956,0.010789252817630768,0.06272779405117035,1.2280809879302979,0.011644424870610237,1.756053570471704,0.9870577454566956,1.2280809879302979,0.01221055444329977,1.2522536516189575,0.048561617732048035,213750,0,273600,487350
0,17,X2,-1.0953761640499016,2.258134244941175,0.9871323704719543,0.010722730308771133,0.06188436225056648,1.1869021654129028,0.01149261649698019,1.6133259270340203,0.9871323704719543,1.1869021654129028,0.010427417233586311,1.1197636127471924,0.048327989876270294,213750,0,273600,487350
0,18,X5,0.20923261468386656,2.188262777402997,0.9869293570518494,0.010654264129698277,0.058932892978191376,1.1204957962036133,0.011250467039644718,1.4437464015558361,0.9869293570518494,1.1204957962036133,0.011275415308773518,0.9766867160797119,0.03429923951625824,213750,0,273600,487350
0,19,X3,2.8559513791660027,2.1609596889466047,0.9868936538696289,0.010627532377839088,0.058019381016492844,1.0942727327346802,0.011146388947963715,1.3200603615492583,0.9868936538696289,1.0942727327346802,0.011023527011275291,0.8590883016586304,0.03371525555849075,213750,0,273600,487350
0,20,X1,2.106775559858222,2.137281051836908,0.9868968725204468,0.010599221102893353,0.05699091777205467,1.0717318058013916,0.01106223464012146,1.3009120518341661,0.9868968725204468,1.0717318058013916,0.010032796300947666,0.8455011248588562,0.03365239500999451,213750,0,273600,487350
0,21,X4,4.3571523320675745,2.0985330678522587,0.987096905708313,0.010550945065915585,0.053936172276735306,1.0360195636749268,0.010929481126368046,1.2801867682486772,0.987096905708313,1.0360195636749268,0.010859981179237366,0.8387447595596313,0.02595873363316059,213750,0,273600,487350
0,22,X2,0.7981560789806981,2.084218379110098,0.9870869517326355,0.010532259941101074,0.053670890629291534,1.0220515727996826,0.010876704007387161,1.0391176713630557,0.9870869517326355,1.0220515727996826,0.011630627326667309,0.5987796187400818,0.026879720389842987,213750,0,273600,487350
0,23,X5,1.9833330568051792,2.0715401489287615,0.9869974255561829,0.010526376776397228,0.052928779274225235,1.0102648735046387,0.010822693817317486,0.9537621343508363,0.9869974255561829,1.0102648735046387,0.011324954219162464,0.518807590007782,0.024177130311727524,213750,0,273600,487350
0,24,X3,4.585988557173458,2.052265115082264,0.9868895411491394,0.010487163439393044,0.051851142197847366,0.9923230409622192,0.010714227333664894,0.8603213807567954,0.9868895411491394,0.9923230409622192,0.010387067683041096,0.4308498203754425,0.023241976276040077,213750,0,273600,487350
1,0,X1,3.130286733791074,11.726648151874542,0.9869748950004578,4.940296649932861,0.7111988067626953,4.7893500328063965,0.29882776737213135,31.424407851696014,0.9869748950004578,4.7893500328063965,24.03432273864746,4.333223819732666,1.9015963077545166,213750,0,273600,487350
1,1,X4,-4.25949926882943,9.456560999155045,0.9973675608634949,3.1965606212615967,0.4484022855758667,4.418848991394043,0.39538154006004333,20.303421676158905,0.9973675608634949,4.418848991394043,14.258111953735352,4.40669584274292,0.555370569229126,213750,0,273600,487350
