seed,changed,change_type,method,target_budget,source_samples,mse,changed_mse,unchanged_mse,old_selection_mass
3010,10,family,scratch,120,2560,0.4715179903137055,0.3607744639424679,0.5268897534993242,
3010,10,family,warm,120,2560,0.14952837857556492,0.384433233804144,0.03207595096127544,
3010,10,family,source_retrieval,120,2560,0.033947218661690565,0.03236722802314631,0.03473721398096268,0.5666666666666667
3010,10,family,source_mixture,120,2560,0.03261574961797691,0.03237007586278071,0.032738586495575026,0.6005192542134391
3010,10,family,scratch,200,2560,0.3178817898950179,0.24490701212495997,0.35436917878004714,
3010,10,family,warm,200,2560,0.048447043369783865,0.0841709752831061,0.030585077413122736,
3010,10,family,source_retrieval,200,2560,0.027128364632199805,0.017897096482178347,0.03174399870721052,0.5666666666666667
3010,10,family,source_mixture,200,2560,0.026102430243041746,0.01789475810877519,0.030206266310175024,0.6005192542134391
3010,10,family,scratch,400,2560,0.040053633950873586,0.037377428131157985,0.041391736860731394,
3010,10,family,warm,400,2560,0.0197402953016807,0.03361694519612067,0.012801970354460707,
3010,10,family,source_retrieval,400,2560,0.012792533830374807,0.011510393344555173,0.013433604073284621,0.5666666666666667
3010,10,family,source_mixture,400,2560,0.012223457604419273,0.011510543714303892,0.012579914549476965,0.6005192542134391
