episode,step,total_loss,loss_n_035c,loss_n_3db3,loss_n_950e,loss_n_dc66,loss_n_f46a,loss_n_0301,loss_n_0695,loss_n_0981,loss_n_14bf,loss_n_1879,loss_n_2c14,loss_n_3e97,loss_n_41d2,loss_n_55ca,loss_n_914a,loss_n_93bb,loss_n_a082,loss_n_ac63,loss_n_aebc,loss_n_b857,loss_n_d447,loss_n_d666,loss_n_db25,loss_n_e957,loss_n_eb67,loss_n_ed74,loss_n_f4d6,loss_n_f5eb,loss_n_fd34,loss_n_fd9d
0,0,56.3745815217495,1.1102687120437622,0.936153769493103,0.9841923713684082,0.9314996600151062,0.9871573448181152,2.1919643878936768,2.082258939743042,1.0205044746398926,0.4366801083087921,3.682070255279541,1.8924129009246826,1.2850128412246704,1.454501748085022,2.0497148036956787,3.0745606422424316,2.2198243141174316,1.8792710304260254,0.8427883386611938,4.053438663482666,1.6851288080215454,1.6282225847244263,1.5248396396636963,2.685616970062256,3.6264162063598633,2.280454158782959,1.1261091232299805,2.775195837020874,3.612194061279297,4.301109790802002,1.9744365215301514
0,1,12.690463828667998,1.1268703937530518,0.9385573267936707,1.0015015602111816,0.9281958937644958,0.9868346452713013,1.9614968299865723,0.15115025639533997,0.22614586353302002,0.23242639005184174,0.038323815912008286,0.02039298228919506,0.04176695644855499,0.18856370449066162,2.0067148208618164,0.03004644252359867,1.524410367012024,0.10233505070209503,0.04193860664963722,0.027588002383708954,0.176152765750885,0.031286828219890594,0.0452633835375309,0.0265676099807024,0.5342960357666016,0.07446236908435822,0.040709398686885834,0.07128484547138214,0.5609776973724365,2.4640839099884033,1.0756869316101074
0,2,6.2687962602823974,1.1222611665725708,0.9450832009315491,0.9906397461891174,0.927449107170105,0.9877444505691528,2.542909622192383,0.21838532388210297,0.024136889725923538,0.1208750456571579,0.031978756189346313,0.022112758830189705,0.06632349640130997,0.216346874833107,0.41167905926704407,0.023991145193576813,0.02840094082057476,0.2019815742969513,0.053069837391376495,0.031924620270729065,0.24727322161197662,0.026773197576403618,0.04050784185528755,0.03166036307811737,0.24767139554023743,0.10906656831502914,0.026572145521640778,0.0664428323507309,0.2565823197364807,0.17053070664405823,0.05696418881416321
0,3,4.299445879086852,1.1138312816619873,0.9362783432006836,0.9863320589065552,0.92466139793396,0.9865952134132385,0.43342265486717224,0.12954232096672058,0.022554432973265648,0.19002006947994232,0.029477017000317574,0.026903705671429634,0.22101044654846191,0.17128176987171173,0.0598469041287899,0.03159727901220322,0.023723706603050232,0.2524743974208832,0.09517183899879456,0.0405506007373333,0.17697151005268097,0.02538817748427391,0.030593371018767357,0.02909567579627037,0.2469484657049179,0.1339709758758545,0.022204631939530373,0.0589250884950161,0.5470713973045349,0.2779512107372284,0.03320857137441635
0,4,4.775599098950624,1.1103750467300415,0.9364249110221863,0.9922148585319519,0.925504744052887,0.987900972366333,0.3095878064632416,0.16417951881885529,0.023822277784347534,0.11009148508310318,0.03374043479561806,0.027186991646885872,0.040608976036310196,0.05130807310342789,0.12405635416507721,0.03229774162173271,0.026807118207216263,0.14882797002792358,0.10535576939582825,0.03714943677186966,0.24520012736320496,0.027852457016706467,0.030423754826188087,0.024007093161344528,0.7100367546081543,0.050338659435510635,0.025494948029518127,0.0937696099281311,1.2182832956314087,0.0915466845035553,0.03314165398478508
0,5,4.548708840459585,1.1097551584243774,0.9359925389289856,0.9903453588485718,0.9270633459091187,0.9881078004837036,0.2932031452655792,0.2263375222682953,0.024084335193037987,0.09325572848320007,0.02735539898276329,0.02442019246518612,0.08697551488876343,0.060976605862379074,0.15131182968616486,0.03379587456583977,0.02700440026819706,0.27753350138664246,0.14700482785701752,0.030106591060757637,0.2673318386077881,0.02343614213168621,0.03015047125518322,0.027955183759331703,0.9490637183189392,0.0745433047413826,0.06566693633794785,0.11230076849460602,0.3990800082683563,0.08177802711725235,0.023784132674336433
0,6,5.1814063366502525,1.1101635694503784,0.9358860850334167,0.9882848262786865,0.9274634122848511,0.9897581934928894,0.20354685187339783,0.36395344138145447,0.024106275290250778,0.10555758327245712,0.026626022532582283,0.02555040642619133,0.08666887879371643,0.044404301792383194,0.19624093174934387,0.031239615753293037,0.02071629837155342,0.35299748182296753,0.16341125965118408,0.03227725625038147,0.2857646048069,0.02467091754078865,0.02721126563847065,0.027254320681095123,1.0894250869750977,0.20544856786727905,0.07544366270303726,0.2902368903160095,0.36930057406425476,0.09483837336301804,0.024204250425100327
0,7,5.496219763159752,1.11446213722229,0.9359110593795776,0.9895262122154236,0.9292624592781067,0.9880194664001465,0.5730851292610168,0.8254334330558777,0.03262559324502945,0.09019792079925537,0.02956588938832283,0.02571927011013031,0.07473862916231155,0.0652921199798584,0.2565942704677582,0.03242775425314903,0.02148217149078846,0.5058202147483826,0.17541542649269104,0.03276177495718002,0.35976919531822205,0.024019207805395126,0.024630960077047348,0.023159537464380264,0.406502366065979,0.20234274864196777,0.07124758511781693,0.3744809329509735,0.18783797323703766,0.06533078849315643,0.02430260367691517
0,8,5.0195185746997595,1.1161088943481445,0.9359066486358643,0.9888366460800171,0.9317284226417542,0.988652229309082,0.22509407997131348,0.15437327325344086,0.03058316744863987,0.10735630989074707,0.030147239565849304,0.02112654410302639,0.061913397163152695,0.05164466053247452,0.27140289545059204,0.036831215023994446,0.024355461820960045,0.6338265538215637,0.16748811304569244,0.028910934925079346,0.5572314262390137,0.024694588035345078,0.02863207831978798,0.021444635465741158,0.42376476526260376,0.2707657516002655,0.03673332929611206,0.512513279914856,0.22434403002262115,0.06164263188838959,0.02045164443552494
0,9,3.2868561174720528,1.1123749017715454,0.9362081289291382,0.9882431626319885,0.9325027465820312,0.9881086349487305,0.2506698668003082,0.1426544487476349,0.027795325964689255,0.026026088744401932,0.033186398446559906,0.02240976132452488,0.04895231872797012,0.0352766327559948,0.1516215056180954,0.030990656465291977,0.01886123977601528,0.04162898287177086,0.04106311500072479,0.033436428755521774,0.37851759791374207,0.02838064916431904,0.030524197965860367,0.020774314180016518,0.1705365777015686,0.23978736996650696,0.027094876393675804,0.2467285394668579,0.17147141695022583,0.05567038431763649,0.021309908479452133
