step,target,value,query_samples,observed_total_loss,broad_total_loss,observed_nonroot_loss,broad_nonroot_loss,feasible_nonroot_loss
0,X2,-5.0,50,6.581709194928408,23.373475467786193,1.7355204708874226,22.404237722977996,3.254380478989333
1,X3,-4.0,100,5.548846742138267,9.5551543161273,0.6974715199321508,8.584879271686077,1.258994186646305
2,X4,-3.0,150,5.4538159891963005,6.616463755071163,0.6031199023127556,5.646324537694454,0.8073376826941967
3,X5,-2.0,240,5.441804537549615,5.153886800631881,0.582427391782403,4.182011371478438,0.6719309688002492
4,X6,-1.0,290,5.4432635474950075,4.7731989655643705,0.577153043821454,3.7999768648296595,0.6467543600204712
5,X7,0.0,340,5.445980468764901,4.557347362861037,0.5757013354450464,3.5832915361970663,0.6454808100825177
6,X8,1.0,430,5.432004803791642,4.943447975069285,0.5733463708311319,3.9717162884771824,0.6355593535505856
7,X9,2.0,480,5.427888898178935,5.933703537657857,0.5732689779251814,4.962779553607106,0.644041811542896
8,X10,3.0,530,5.427546016871929,5.424649403989315,0.571684829890728,4.453477166593075,0.6271438757345702
9,X11,4.0,620,5.424788063392043,6.047489420324564,0.5681303199380636,5.076157871633768,0.6415837747432913
10,X13,5.0,670,5.426597535610199,6.834562845155597,0.5676130652427673,5.86276595108211,0.701737223387075
11,X16,-5.0,720,5.427704636007547,7.141402600333095,0.5672671236097813,6.169315097853541,0.7310265005410959
12,X18,-4.0,810,5.421245103701949,6.482608343288303,0.5650880392640829,5.511376930400729,0.7220917688294624
13,X19,-3.0,860,5.419540928676724,6.32983731366694,0.5651624668389559,5.358961621299386,0.7195270111551509
14,X20,-2.0,910,5.419747281819582,6.494359797239303,0.5646960623562336,5.523349553346634,0.71931920448939
15,X21,-1.0,1000,5.423184122890234,7.013682636618614,0.5641697309911251,6.041879758238792,0.7228961425134912
16,X22,0.0,1050,5.421653043478727,7.317468975484371,0.5634551160037518,6.345829389989376,0.7256568253117924
17,X23,1.0,1100,5.421226402744651,7.558760613575577,0.5631720032542944,6.5871497336775064,0.7268249514357498
18,X25,2.0,1190,5.417777493596077,7.671830691024661,0.5626622587442398,6.700807644054294,0.7253316009882838
19,X2,-2.0,1240,5.418099654838443,7.921943604573608,0.5626038443297148,6.950844442471862,0.7288765463357171
20,X3,-1.0,1290,5.415953613817692,8.148462897539138,0.5626202002167702,7.1777962148189545,0.7298876435961575
21,X4,0.0,1380,5.416030021384358,8.22595664858818,0.5621910411864519,7.255188852548599,0.7314551348487536
22,X5,1.0,1430,5.416550740599632,8.063031465932728,0.561925932765007,7.092106504365802,0.7318729920467982
23,X6,2.0,1480,5.41429783590138,5.906449374184012,0.5612394977360964,4.935837706550956,0.7318375165341422
24,X7,3.0,1570,5.413437915965915,5.141479412093759,0.561033321544528,4.170998493209481,0.7453103322380532
25,X8,4.0,1620,5.414749212563038,4.209989540278912,0.5619714930653572,3.2394339963793755,0.6287107930596297
26,X9,5.0,1670,5.412548845633864,4.079718527942896,0.5609043892472982,3.1093896366655827,0.6026364071294665
27,X10,-5.0,1760,5.410565545782447,4.187638190761209,0.5601220037788153,3.217549482360482,0.607936856492112
28,X11,-4.0,1810,5.4109291434288025,4.156288203224539,0.5603318810462952,3.1861687507480383,0.6020679035767291
29,X13,-3.0,1860,5.411911997944117,4.122216029465198,0.5602257587015629,3.1518787816166878,0.6015824441565201
30,X16,-2.0,1950,5.411431699991226,4.180255975946784,0.5599490106105804,3.209959438070655,0.5996362818405032
31,X18,-1.0,2000,5.411199608817697,4.199084208160639,0.5598785672336817,3.228819999843836,0.5989345469279215
