policy_loss,value_loss
-0.07984706497518346,320001.2236328125
-0.16836356511339545,308706.92578125
0.08668870385736227,130877.46655273438
0.11797195376129821,226900.87524414062
0.1655500214546919,148491.42138671875
0.36934968922287226,43612.02099609375
0.34464026778005064,213766.7247672081
0.8974874326959252,193101.98645401
0.004362807609140873,224850.13439941406
0.7545738328408333,45195.265192985535
0.5296440972015262,179598.78229141235
0.22692622523754835,107972.19618034363
0.19062532245879993,79423.1948852539
0.17259588294837158,82986.37626647949
0.21800590824568644,54336.42984390259
0.15999949327670038,62446.493713378906
0.45214258225291815,63674.59899902344
0.20141332922503352,54948.3369140625
0.6246939692646265,74619.44155311584
0.07180102256097598,33832.40365600586
0.3375934702344239,78188.42993164062
0.30605220957659185,42492.00372314453
0.23291753956436878,60051.56880187988
0.40279321675916435,38386.08190917969
0.28589896701214457,84851.15366363525
0.44610253494465724,46266.49249267578
0.3362157212591228,26222.587982177734
0.26866368742776103,48684.642433166504
0.29265551446439986,59306.556640625
0.1673703663982451,72567.70874023438
0.20286045619286597,55889.041748046875
0.09432235674466938,69750.72146606445
0.1784846126101911,70071.8270111084
0.8618154255673289,92486.822265625
0.20162585179286907,57512.7513384819
0.4830857329070568,30022.63591003418
8.798853571118457,31215.350006103516
0.4729888802394271,69947.84289550781
1.1177133591845632,75581.8098449707
14.156985637615435,48047.36083984375
6.684343952685595,77514.09643554688
5.755643881071592,188917.4462890625
7.156038747250022,25017.38018798828
1.5327124575978814,20797.65099620819
0.5651916445694546,30198.957124710083
0.8205132021103054,17922.94742012024
0.7310119743924588,96902.69287109375
0.008764776634044374,12208.538116455078
0.34624218102544524,30731.034329414368
-0.009498125407844782,58050.3260345459
0.1042281724091701,90251.25390625
0.3780151437952627,43895.41777038574
0.26497379736974835,51075.99172973633
0.5088014686480165,21699.85333251953
0.2588180536404252,141240.38906860352
0.051867514150217175,115812.77807617188
0.32482833182405496,47054.94677734375
0.35741489427164197,12274.658147454262
0.06733941147102054,26139.20426940918
0.35929973237216467,18962.943969726562
0.38300441880710423,28360.33408164978
0.3531398484705335,12476.480094909668
0.11749585205689073,45399.34600830078
0.18607523897662748,99055.37414550781
0.0796198320652702,9402.121002197266
0.22677365174486955,79169.67198944092
0.2738798677455634,19056.557438969612
0.228245350997895,34227.012756347656
-0.0005606594495475292,78197.34301757812
0.20398310851298132,61338.85073852539
0.35677944542840123,37378.525390625
0.3545311270281651,37679.281677246094
0.07029995834453767,45119.01867675781
0.2539584059268236,28642.91583251953
0.18791152629947602,37734.89999771118
0.12233667145483196,35224.00045776367
0.46465850011747767,36209.473541259766
0.39745302684604283,26406.830520629883
0.05620871903374791,28235.99359893799
0.3057898879049587,55106.04277038574
0.39848564312774215,54930.8537902832
0.29756014160165023,28373.78790283203
0.13342498429119545,6068.546499252319
0.2679875766430518,8302.781173706055
18.55419599963352,13724.468010425568
42.43487576232292,123707.60321044922
0.4017879375605844,131339.5732421875
1.054899558890611,26450.565856933594
0.7248930452624336,16428.486362457275
0.37938973820115685,77251.48266601562
0.5750702251680195,4795.148380279541
2.5120348148047924,32033.340774536133
0.539836649899371,6736.382415771484
1.8304365979274735,4388.851199388504
3.7889069647572313,7297.753122806549
5.774469745345414,8965.124450683594
0.5455865645781159,4241.447489261627
0.9718928597867489,7509.882193282247
2.737668498419225,2228.8632850646973
1.4858367890119553,10886.82979106903
