episode,step,total_loss,loss_X1,loss_X4,loss_X2,loss_X3,loss_X5
0,0,34.20338134765625,0.9554615020751953,4.835197925567627,24.621360778808594,6.649549961090088,1.774338722229004
0,1,7.187139604613185,0.9538172483444214,4.835197925567627,0.02742171101272106,4.933805465698242,1.068109393119812
0,2,4.402547940239311,0.9527100920677185,3.9878013134002686,0.030795952305197716,2.5251803398132324,0.8584693670272827
0,3,1.6328245382755995,0.9574013352394104,3.2892558574676514,0.028104690834879875,0.3445627689361572,0.41082563996315
0,4,1.39215153940022,0.9558084011077881,2.286428213119507,0.02693280763924122,0.17676614224910736,0.5400052666664124
0,5,1.0109047185629607,0.9578136801719666,1.9454631805419922,0.02379077486693859,0.10195015370845795,0.30450841784477234
0,6,1.0207747226580977,0.9577436447143555,1.6829097270965576,0.013966209255158901,0.40436121821403503,0.07431662082672119
0,7,0.7899905482307077,0.9566251635551453,1.3607419729232788,0.011567995883524418,0.24887287616729736,0.06607624888420105
0,8,0.7423948705196382,0.9569589495658875,1.2727919816970825,0.012291476130485535,0.21763722598552704,0.0665159821510315
0,9,0.7192781230434775,0.9571143984794617,1.2140247821807861,0.012471592985093594,0.20367810130119324,0.06890059262514114
0,10,0.7210246995091438,0.9548021554946899,1.1567716598510742,0.010820835828781128,0.21304719150066376,0.07484190911054611
0,11,0.6825479110702872,0.9551082849502563,1.1469717025756836,0.010972908698022366,0.1846325695514679,0.06652643531560898
0,12,0.7105490487068892,0.9550899267196655,1.1414231061935425,0.012498801574110985,0.2097312957048416,0.06901634484529495
0,13,0.6720414601266385,0.9554462432861328,1.1402735710144043,0.011544939130544662,0.16280293464660645,0.07854962348937988
0,14,0.6947838578373193,0.9548549652099609,1.1415653228759766,0.010716835036873817,0.19020700454711914,0.07457596063613892
0,15,0.6731922660022974,0.9548965096473694,1.1429698467254639,0.0114347655326128,0.1578918844461441,0.08429234474897385
0,16,0.6098142402246595,0.9547502398490906,1.1442152261734009,0.01094550359994173,0.11707008630037308,0.062005557119846344
0,17,0.6376864574849606,0.954811155796051,1.1450810432434082,0.010484959930181503,0.13711343705654144,0.07010962069034576
0,18,0.6423954421654344,0.9548027515411377,1.1447718143463135,0.011148513294756413,0.13081751763820648,0.08051449805498123
0,19,0.6302660744637252,0.9546696543693542,1.1460670232772827,0.011275267228484154,0.12026529014110565,0.07857818156480789
0,20,0.6810357574373485,0.9545657634735107,1.1470098495483398,0.009458707645535469,0.16822591423988342,0.08303601294755936
0,21,0.7103005280718208,0.9547731876373291,1.146784782409668,0.009662589989602566,0.19714975357055664,0.08317659050226212
0,22,0.6374271985143423,0.9552064538002014,1.144450068473816,0.009953660890460014,0.1423311084508896,0.06521112471818924
1,0,32.22777633666992,0.9554615020751953,4.835197925567627,22.64379119873047,6.397497177124023,2.0283560752868652
1,1,27.52626344561577,0.9547336101531982,3.9887588024139404,21.434619903564453,4.834080696105957,0.26886436343193054
1,2,30.10813473761082,0.9539785385131836,3.288783073425293,23.84745979309082,5.166267395019531,0.24585522711277008
1,3,22.045965653657912,0.9539758563041687,2.7239830493927,18.981103897094727,2.185720920562744,0.14354905486106873
1,4,1.3222663566470145,0.9524165987968445,1.9429819583892822,0.10766414552927017,0.5741624236106873,0.06136007606983185
1,5,1.268089597672224,0.9560809135437012,1.6819748878479004,0.05778698995709419,0.6289732456207275,0.053718201816082
1,6,1.2914833955466747,0.9562286734580994,1.4911816120147705,0.035275474190711975,0.7209293842315674,0.045796480029821396
1,7,1.1457050669938327,0.9575164914131165,1.2677515745162964,0.029151013121008873,0.652759313583374,0.018741127103567123
1,8,1.1196433544158935,0.9564858675003052,1.2119687795639038,0.02065207064151764,0.64154452085495,0.023755833506584167
1,9,1.0636477187275886,0.9572729468345642,1.177393913269043,0.023945694789290428,0.5944804549217224,0.018288196995854378
1,10,1.1196809381246566,0.9579257965087891,1.1471055746078491,0.010459668934345245,0.6709767580032349,0.017238236963748932
1,11,1.0119994986802339,0.9579217433929443,1.1414505243301392,0.0108632892370224,0.5627902746200562,0.018471481278538704
1,12,1.0164770022034646,0.9581628441810608,1.139999508857727,0.011862149462103844,0.5684887766838074,0.016493605449795723
1,13,1.0196374790742992,0.9572650194168091,1.1411833763122559,0.010629222728312016,0.5727485418319702,0.016570035368204117
1,14,1.127442641556263,0.9579172134399414,1.142135500907898,0.010629752650856972,0.678678572177887,0.018123773857951164
1,15,0.9710941255092621,0.9562013149261475,1.1434004306793213,0.011644689366221428,0.5235027074813843,0.01602637954056263
1,16,1.0960415460169315,0.956476092338562,1.1456698179244995,0.0110265351831913,0.6475580334663391,0.01702779531478882
1,17,1.1205967908725143,0.9558592438697815,1.1452962160110474,0.01039273850619793,0.674846887588501,0.01512607280164957
1,18,1.0094853708520533,0.9561713933944702,1.145269513130188,0.011340140365064144,0.5624303221702576,0.015426727011799812
1,19,1.0833182567730546,0.9564688205718994,1.144425630569458,0.010006285272538662,0.6392044425010681,0.013928638771176338
1,20,1.142954889498651,0.9564244747161865,1.1441806554794312,0.01056329533457756,0.6987306475639343,0.013539920561015606
1,21,1.0574805879965425,0.9562432765960693,1.1426972150802612,0.010307659395039082,0.6126664280891418,0.014718402177095413
2,0,31.54955689907074,0.9554615020751953,4.835197925567627,23.35287094116211,5.422600269317627,1.615953803062439
2,1,29.422511601448058,0.9523369073867798,3.9888370037078857,23.967708587646484,3.911332130432129,0.5552361011505127
2,2,14.34548602104187,0.9523436427116394,3.286121368408203,10.493302345275879,2.311386823654175,0.6931038498878479
2,3,15.277106285095215,0.9521690607070923,2.720294237136841,11.593488693237305,2.4420793056488037,0.5070456266403198
2,4,2.2230799628421662,0.9530651569366455,1.9274553060531616,0.013148683123290539,1.5696933269500732,0.06413386017084122
2,5,2.2524495750665663,0.9530621767044067,1.6789236068725586,0.010781865566968918,1.6754131317138672,0.039857421070337296
2,6,2.091654740460217,0.9532162547111511,1.487410306930542,0.011228674091398716,1.5565292835235596,0.03577147051692009
2,7,2.0771442148834467,0.9550532102584839,1.2641254663467407,0.01098642684519291,1.5411157608032227,0.0812062919139862
2,8,1.8799288604408502,0.9546276926994324,1.2076176404953003,0.010051289573311806,1.2878913879394531,0.1495371162891388
2,9,2.083155680634081,0.9546221494674683,1.1737598180770874,0.010424301959574223,1.5528676509857178,0.09418733417987823
2,10,1.4115782026201487,0.956027090549469,1.1459828615188599,0.010415064170956612,0.9414225816726685,0.03933856636285782
2,11,1.1767399046570062,0.9566164016723633,1.141342043876648,0.010846460238099098,0.711611807346344,0.034689947962760925
2,12,1.1157754773274065,0.9566207528114319,1.140014886856079,0.010301985777914524,0.6511572599411011,0.03498910367488861
2,13,0.9406345074996352,0.9560543298721313,1.1420414447784424,0.010155930183827877,0.40972626209259033,0.10113316029310226
2,14,1.0255510851740839,0.956051766872406,1.143891453742981,0.010680273175239563,0.49273717403411865,0.1021449938416481
2,15,0.8788295548409224,0.9560515880584717,1.1432820558547974,0.009988216683268547,0.30753129720687866,0.14144331216812134
2,16,1.0262757986783981,0.9564064145088196,1.1456387042999268,0.010079517960548401,0.38263067603111267,0.2131565809249878
2,17,1.0163078980520368,0.9568428993225098,1.1457493305206299,0.010583375580608845,0.4319164752960205,0.15328960120677948
2,18,0.8725413631647825,0.9565163254737854,1.1455422639846802,0.010485975071787834,0.2794627547264099,0.16218091547489166
2,19,0.965925825200975,0.9550979137420654,1.1448123455047607,0.00987026747316122,0.42317748069763184,0.11289602518081665
2,20,0.9630426861345769,0.955193281173706,1.145029902458191,0.009740892797708511,0.3955806791782379,0.13767647743225098
2,21,0.9776818338781595,0.9558712840080261,1.145991563796997,0.008234942331910133,0.4243031144142151,0.12477120757102966
2,22,0.9875206854194403,0.9557492136955261,1.1484166383743286,0.00956769846379757,0.437982976436615,0.11913684010505676
2,23,0.8695377627387643,0.9555457830429077,1.1483371257781982,0.009685852564871311,0.3228994309902191,0.11617589741945267
2,24,0.9859594199806452,0.9557443261146545,1.1481395959854126,0.009724820032715797,0.397347629070282,0.15811018645763397
3,0,33.48840706348419,0.9554615020751953,4.835197925567627,24.095075607299805,6.419029235839844,1.816170334815979
3,1,29.856339836120604,0.9600480794906616,3.9897100925445557,23.99603843688965,4.465927600860596,0.40442216396331787
