seed,changed,change_type,method,target_budget,source_samples,mse,changed_mse,unchanged_mse,old_selection_mass
3005,1,family,scratch,120,2560,0.832083849598791,0.9060722332368186,0.829532526025066,
3005,1,family,warm,120,2560,0.035295672843388526,0.07864050901009875,0.03380102332039852,
3005,1,family,source_retrieval,120,2560,0.03438356040545934,0.050232998351463484,0.033837028062493696,0.8
3005,1,family,source_mixture,120,2560,0.03425261114119235,0.05023299835323152,0.03370156330629444,0.8529449363426482
3005,1,family,scratch,200,2560,0.5446369669472273,1.2306711718798131,0.5209806150530001,
3005,1,family,warm,200,2560,0.036858167235507916,0.16281717502802193,0.03251475317369708,
3005,1,family,source_retrieval,200,2560,0.03433065618872268,0.08186872984753044,0.03269141226945344,0.8
3005,1,family,source_mixture,200,2560,0.03410935810481094,0.08186872985248775,0.03246248321696,0.8529449363426482
3005,1,family,scratch,400,2560,0.02450985022550124,0.011245982331260295,0.024967224980475065,
3005,1,family,warm,400,2560,0.01185622187858501,0.06278578937958779,0.01010002989579181,
3005,1,family,source_retrieval,400,2560,0.010173271418669156,0.007371650345498838,0.010269879041881924,0.8
3005,1,family,source_mixture,400,2560,0.010037836695803486,0.00737165034563639,0.010129774156154073,0.8529449363426482
