episode,episode_final_loss
0,1.9897779570892453
1,2.025791543535888
2,1.9750076169148088
3,1.9584304224699736
4,1.9554989766329527
5,2.1020042998716235
6,1.9542678529396653
7,1.9445198103785515
8,1.944367192685604
9,1.9477892499417067
10,1.9746865797787905
11,2.1497164461761713
12,1.9824878675863147
13,2.1486652502790093
14,1.9616356426849961
15,1.9643704686313868
16,1.9706906219944358
17,1.9726676773279905
18,1.9715742338448763
19,1.9685439923778176
20,1.9897124711424112
21,1.9492758745327592
22,1.9602205362170935
23,2.0777774173766375
24,2.082935211248696
25,1.948221287690103
26,1.9630709141492844
27,2.0578222246840596
28,2.03694405592978
29,2.1370200207456946
30,1.9992083767428994
31,1.9231394957751036
32,1.938540062867105
33,2.0308300061151385
34,1.961565381847322
35,2.0037795631214976
36,1.982728572562337
37,2.0883395560085773
38,1.9396112561225891
