method,seed,n_nodes,episodes,final_total_loss,min_total_loss,ace_final_total_loss,ace_min_total_loss,elapsed_s
pev,42,30,1,5.6026719976216555,5.6026719976216555,5.9204364150762565,5.9204364150762565,45.422085762023926
