step,target,value,query_samples,observed_total_loss,broad_total_loss,observed_nonroot_loss,broad_nonroot_loss,feasible_nonroot_loss
0,X23,5.0,50,6.0220631789416075,11.157903634756803,1.1106850933283567,10.175628017634153,1.5874818873902163
1,X3,5.0,100,5.63520715944469,6.698161865770817,0.7116641830652952,5.713453270494938,0.9640227306711798
2,X10,-5.0,150,5.54710091650486,4.046516246721149,0.6088568717241287,3.0588674377650023,0.7593035821337254
3,X7,-5.0,240,5.5138013660907745,3.3301651149988176,0.5840763747692108,2.3442201167345047,0.734453870371605
4,X7,5.0,290,5.509879624471068,2.554313433170319,0.5822208281606436,1.5687816739082336,0.6450745657784865
5,X10,0.17131492495536804,340,5.502158908173442,2.478696494922042,0.5737093966454268,1.4930065926164389,0.6305195019425203
6,X20,4.971132755279541,430,5.5029175486415625,2.4218130227178336,0.570233067497611,1.4352761264890432,0.6309349885753667
7,X14,5.0,480,5.499976834282279,2.236232841387391,0.5673348512500525,1.2497044447809458,0.6141298503304522
8,X19,4.953082084655762,530,5.496618470177054,2.1310477029532193,0.5668490137904882,1.1450938116759062,0.6138795037986711
9,X20,-5.0,620,5.4934115670621395,2.0413193047046665,0.5651235841214657,1.0556617081165314,0.6148903378052637
10,X10,5.0,670,5.492065094411373,2.0282188523560762,0.5645321235060692,1.0427122581750154,0.6130438659262534
11,X6,-5.0,720,5.4894713163375854,1.9976462829858064,0.5635660290718079,1.012465225532651,0.6110587326499324
12,X17,-5.0,810,5.483402568846941,1.8804476004093886,0.5628670044243336,0.8963404875248671,0.6122346000435451
13,X6,4.160380840301514,860,5.479411270469427,1.7578636657446625,0.5625146888196468,0.7744843494147062,0.5967160385334864
14,X11,4.994544506072998,910,5.477846387773752,1.74943124987185,0.5610744990408421,0.766076872125268,0.594850421921971
15,X14,-4.620965003967285,1000,5.479031698778272,1.7276597000658513,0.560574309900403,0.7439682222902775,0.5948434344027191
16,X11,-5.0,1050,5.476960491389036,1.7276417739689351,0.5603913776576519,0.7443279512226582,0.5948695733677596
17,X13,-4.826672077178955,1100,5.475409185513854,1.7271659642457964,0.5599636789411306,0.7440768629312515,0.5943940330374365
18,X12,-5.0,1190,5.472942762076855,1.71895069219172,0.5597702190279961,0.7363161835819483,0.5937499509503443
19,X5,-4.327370643615723,1240,5.471938261762261,1.716708977147937,0.5597857926040888,0.7342784833163023,0.5937546734154846
20,X1,-5.0,1290,5.472305715084076,1.7021430745720862,0.5599145889282227,0.7196648493409157,0.5924654129194096
21,X24,-5.0,1380,5.472045447677374,1.7069862619042397,0.559796717017889,0.7245365157723427,0.592412971930268
22,X8,-5.0,1430,5.4711845107376575,1.7072589766234159,0.5595095343887806,0.7249239813536406,0.5920309964179372
23,X17,4.81453275680542,1480,5.470917280763388,1.7068447940051557,0.5589927993714809,0.7244598977267742,0.5918569409210857
24,X1,5.0,1570,5.469654941931367,1.6943107988685369,0.5588430408388376,0.7121484186500311,0.5908158265131835
25,X18,5.0,1620,5.469066059216857,1.695431736111641,0.5585549231618643,0.7133295089006424,0.5905701683756586
26,X2,-5.0,1670,5.469657637178898,1.6921788334846497,0.5586825981736183,0.7099838256835938,0.5903759206800411
27,X5,5.0,1760,5.468783438205719,1.6971584424376487,0.5583795309066772,0.7150776609778404,0.590928194229491
28,X12,5.0,1810,5.468751452863216,1.7005905773490668,0.558323048055172,0.7185048963874578,0.5908607494784519
29,X16,-4.989128112792969,1860,5.468352435156703,1.698395062237978,0.5582600813359022,0.7163765914738178,0.5906920168781653
30,X3,-5.0,1950,5.467535333707929,1.6997347448021174,0.5577073860913515,0.7177691552788019,0.5901150343706831
31,X16,5.0,2000,5.468054052442312,1.6928565736860037,0.5577161870896816,0.7107890006154776,0.589806578005664
