method,seed,n_nodes,episodes,final_total_loss,min_total_loss,ace_final_total_loss,ace_min_total_loss,elapsed_s
ppo,577,5,171,2.0989307751879096,2.066532865166664,1.0935584105551244,0.7237316731363534,410.82211327552795
