episode,step,target,loss
0,0,,0.4773438274860382
0,1,,0.09220736124552786
0,2,,0.2308954270556569
0,3,,0.11223918572068214
0,4,,0.06094295997172594
0,5,X3,0.08112354925833642
0,6,X3,0.05622164311353117
0,7,X3,0.04144655039999634
0,8,X3,0.061250775470398366
0,9,X3,0.08185841282829642
0,10,X3,0.14935823035193607
0,11,X3,0.0029109041279298253
0,12,X3,0.07367308216635138
0,13,X3,0.01843853949685581
0,14,X3,0.04630782674939837
0,15,X3,0.07886526553193107
0,16,X3,0.046096421719994396
0,17,X3,0.03318406303151278
0,18,X3,0.03741103206994012
0,19,X3,0.03415879776002839
1,0,,0.43362536281347275
1,1,,0.06795718194916844
1,2,,0.1625785231590271
1,3,,0.08259232668206096
1,4,,0.1707928441464901
1,5,X3,0.03296096688427497
1,6,X3,0.06609040906187147
1,7,X3,0.17268119752407074
1,8,X3,0.04563080760999583
1,9,X3,0.04428867412934778
1,10,X3,0.09188187646213919
1,11,X3,0.057971719128545374
1,12,X3,0.11003570345928892
1,13,X3,0.01864120476966491
1,14,X3,0.024022616329602897
1,15,X3,0.01170700638613198
1,16,X3,0.020802459646802163
1,17,X3,0.07623390344087966
1,18,X3,0.04889306571567431
1,19,X3,0.12568703654687852
2,0,,0.28440799936652184
2,1,,0.1740453178063035
2,2,,0.27142027765512466
2,3,,0.13841266185045242
2,4,,0.16827991418540478
2,5,X3,0.06713460461469367
2,6,X3,0.1235052517731674
2,7,X3,0.1714079668163322
2,8,X3,0.08291492599528283
2,9,X3,0.02928508647437411
2,10,X3,0.05637907949858345
2,11,X3,0.025244893433409743
2,12,X3,0.011500849017465953
2,13,X3,0.06892370083369315
2,14,X3,0.04979541127613629
2,15,X3,0.03362896904582158
2,16,X3,0.10891602447372861
2,17,X3,0.007492202872526832
2,18,X3,0.020263406076992396
2,19,X3,0.06715402838017326
3,0,,0.04860986187122762
3,1,,0.1326281833462417
3,2,,0.04730291524901986
3,3,,0.12346300017088652
3,4,,0.09414422418922186
3,5,X3,0.06559525799821131
3,6,X3,0.10255209554452449
3,7,X3,0.15483478317037225
3,8,X3,0.073466008878313
3,9,X3,0.2690092052798718
3,10,X3,0.06845154806796927
3,11,X3,0.09287942462833598
3,12,X3,0.06143087588134222
3,13,X3,0.12261516903527081
3,14,X3,0.013702341184398392
3,15,X3,0.04157889413909288
3,16,X3,0.0046917324398236815
3,17,X3,0.01624715935849963
3,18,X3,0.016252488505415386
3,19,X3,0.10700296983850421
4,0,,0.2022027769125998
4,1,,0.04163619177415967
4,2,,0.17345339432358742
4,3,,0.2579037267714739
4,4,,0.10460109636187553
4,5,X3,0.01444321770213719
4,6,X3,0.022064089032937773
4,7,X3,0.015590827279083896
4,8,X3,0.09049108339240775
4,9,X3,0.0818665353290271
4,10,X3,0.11924586590612307
4,11,X3,0.05635878521752602
4,12,X3,0.1193067439890001
4,13,X3,0.019499468061439984
4,14,X3,0.03088963818299817
4,15,X3,0.019440651340119075
4,16,X3,0.01629630854995412
4,17,X3,0.010498678404474049
4,18,X3,0.018305986661289353
4,19,X3,0.03184230515034869
5,0,,0.13745051249861717
5,1,,0.10286761866882443
5,2,,0.16002897266298532
5,3,,0.15136666409671307
5,4,,0.09686447121202946
5,5,X3,0.040549867175286636
5,6,X3,0.06464098315336742
5,7,X3,0.08455331175355241
5,8,X3,0.04948448593495414
5,9,X3,0.09103308367775753
5,10,X3,0.1511782595771365
