method,seed,n_nodes,episodes,final_total_loss,min_total_loss,ace_final_total_loss,ace_min_total_loss,elapsed_s
max_variance,1011,30,5000,5.579681262373924,5.56284873187542,2.2597149696201084,2.047261752560735,232.6962399482727
