loss,preference_margin,ref_margin,kl_from_ref,sigmoid_input,winner_target,loser_target
0.6931471824645996,0.0,0.0,0.0,0.0,X2,X2
0.6931471824645996,0.0,0.0,-0.01123046875,0.0,X2,X2
0.6931471824645996,0.0,0.0,-0.008056640625,0.0,X2,X2
0.6931471824645996,0.0,0.0,0.02392578125,0.0,X2,X2
0.6925980448722839,629.33642578125,629.325439453125,0.0543212890625,0.010986328125,X1,X2
4.1007577237905934e-05,736.942138671875,635.9248046875,-904.8282470703125,101.017333984375,X1,X2
2.0776394649146823e-06,768.74658203125,637.90380859375,-1164.2822265625,130.8427734375,X1,X2
1.0203222267080037e-08,779.6923828125,595.686767578125,-1624.6253662109375,184.005615234375,X1,X2
9.024363123444346e-08,787.07177734375,624.8642578125,-1880.403564453125,162.20751953125,X1,X2
0.6931471824645996,0.0,0.0,-2203.703125,0.0,X2,X2
3.186007972999505e-07,779.693359375,630.10009765625,-2284.066162109375,149.59326171875,X1,X2
0.6931471824645996,0.0,0.0,-2525.69970703125,0.0,X2,X2
0.6931471824645996,0.0,0.0,-2618.017578125,0.0,X2,X2
0.6931471824645996,0.0,0.0,-2701.72802734375,0.0,X2,X2
7.60202165110968e-05,722.33544921875,627.49072265625,-2757.161865234375,94.8447265625,X1,X2
0.6931471824645996,0.0,0.0,-2994.87451171875,0.0,X2,X2
0.6931471824645996,0.0,0.0,-3108.025146484375,0.0,X2,X2
2.4833668454959934e-10,819.2119140625,598.049560546875,-3150.23876953125,221.162353515625,X1,X2
0.6931471824645996,0.0,0.0,-3316.3271484375,0.0,X2,X2
0.6931471824645996,0.0,0.0,-3402.24951171875,0.0,X2,X2
3.549193716700927e-10,822.2509765625,604.65966796875,-3141.019287109375,217.59130859375,X1,X2
0.6931471824645996,0.0,0.0,-3368.69921875,0.0,X2,X2
0.6931471824645996,0.0,0.0,-3479.38916015625,0.0,X2,X2
0.6931471824645996,0.0,0.0,-3434.25390625,0.0,X2,X2
5.482889142705005e-10,839.205078125,625.962890625,-3445.6796875,213.2421875,X1,X2
0.6931471824645996,0.0,0.0,-3615.0107421875,0.0,X2,X2
0.6931471824645996,0.0,0.0,-3635.30419921875,0.0,X2,X2
6.007825348319784e-10,831.1005859375,618.772705078125,-3538.669921875,212.327880859375,X1,X2
0.6931471824645996,0.0,0.0,-3603.98583984375,0.0,X2,X2
0.6931471824645996,0.0,0.0,-3663.467529296875,0.0,X2,X2
6.047408684928257e-10,806.92626953125,594.6640625,-3517.032470703125,212.26220703125,X1,X2
0.6931471824645996,0.0,0.0,-3700.031982421875,0.0,X2,X2
0.6931471824645996,0.0,0.0,-3648.6015625,0.0,X2,X2
0.6931471824645996,0.0,0.0,-3747.1259765625,0.0,X2,X2
1.8135954960030176e-09,820.32421875,619.044677734375,-3544.54638671875,201.279541015625,X1,X2
0.6931471824645996,0.0,0.0,-3677.01416015625,0.0,X2,X2
0.6931471824645996,0.0,0.0,-3649.0546875,0.0,X2,X2
5.561634264239501e-09,816.40283203125,626.3291015625,-3508.45263671875,190.07373046875,X1,X2
0.6931471824645996,0.0,0.0,-3646.231689453125,0.0,X2,X2
0.6931471824645996,0.0,0.0,-3634.589599609375,0.0,X2,X2
4.757118254872239e-09,814.26025390625,622.6240234375,-3530.255615234375,191.63623046875,X1,X2
0.6931471824645996,0.0,0.0,-3623.00634765625,0.0,X2,X2
0.6931471824645996,0.0,0.0,-3671.96923828125,0.0,X2,X2
3.666579505079426e-05,639.45263671875,537.316162109375,-3711.833984375,102.136474609375,X2,X2
3.224806421897597e-09,798.86865234375,603.3447265625,-3630.376220703125,195.52392578125,X1,X2
1.1919499229406938e-05,648.5634765625,535.190185546875,-3667.48291015625,113.373291015625,X2,X2
6.388011570379604e-06,654.11572265625,534.5048828125,-3690.3935546875,119.61083984375,X2,X2
1.473256405759571e-09,832.94140625,629.58349609375,-3701.734375,203.35791015625,X1,X2
0.6931471824645996,0.0,0.0,-3821.09716796875,0.0,X2,X2
1.6905111124287941e-06,667.638671875,534.73388671875,-3771.043701171875,132.90478515625,X2,X2
1.7840784405365184e-10,817.99609375,593.526611328125,-3824.25634765625,224.469482421875,X1,X2
9.856335054791998e-07,672.3115234375,534.01171875,-3885.21484375,138.2998046875,X2,X2
9.841907058216748e-07,675.84423828125,537.52978515625,-3852.806640625,138.314453125,X2,X2
7.371789365606674e-07,676.5966796875,535.392333984375,-3944.9677734375,141.204345703125,X2,X2
1.3746299931671757e-10,852.34228515625,625.265625,-3849.560791015625,227.07666015625,X1,X2
