episode,step,regime,train_loss,eval_loss
0,0,mixed,0.9879100918769836,0.9457324743270874
0,1,mixed,0.8344436883926392,0.6435801982879639
0,2,mixed,0.5536592602729797,0.6622409224510193
0,3,mixed,0.557800829410553,0.4640873968601227
0,4,mixed,0.3672575056552887,0.4462677836418152
0,5,great_inflation,0.36345577239990234,0.436448872089386
0,6,great_inflation,0.17870941758155823,0.33122366666793823
0,7,great_inflation,0.31613287329673767,0.36731287837028503
0,8,great_inflation,0.15914715826511383,0.48474472761154175
0,9,great_inflation,0.24148449301719666,0.3830379843711853
0,10,great_moderation,0.09521283209323883,0.4731362462043762
0,11,great_moderation,0.05315597355365753,0.7069559693336487
0,12,great_moderation,0.041289158165454865,0.7599757313728333
0,13,great_moderation,0.038469184190034866,0.6499053239822388
0,14,great_moderation,0.0505937859416008,0.6132318377494812
0,15,great_recession,0.07842820137739182,0.28095924854278564
0,16,post_crisis,0.06504420936107635,0.39118504524230957
0,17,covid,0.28489723801612854,0.6711279153823853
0,18,great_inflation,0.36189621686935425,0.5228477120399475
0,19,volcker_disinflation,0.04948883876204491,0.4907876253128052
1,0,mixed,0.840030312538147,0.5322220325469971
1,1,mixed,0.5183569192886353,0.5600754618644714
1,2,mixed,0.4538055658340454,0.3513432741165161
1,3,mixed,0.24578779935836792,0.30371323227882385
1,4,mixed,0.2378351092338562,0.27239155769348145
1,5,great_inflation,0.35620078444480896,0.23471885919570923
1,6,great_inflation,0.3620384931564331,0.3631751239299774
1,7,great_inflation,0.21721623837947845,0.2665906250476837
1,8,great_inflation,0.19321732223033905,0.42958754301071167
1,9,great_inflation,0.1740848422050476,0.447078138589859
1,10,great_moderation,0.03446890786290169,0.35505589842796326
1,11,great_moderation,0.034941159188747406,0.5207528471946716
1,12,great_moderation,0.03303693234920502,0.3230931758880615
1,13,great_moderation,0.019131001085042953,0.4112234115600586
1,14,great_moderation,0.023424958810210228,0.4300433397293091
1,15,great_recession,0.02037120796740055,0.22438116371631622
1,16,post_crisis,0.03252400830388069,0.3598487377166748
1,17,covid,0.0906195342540741,0.6044448614120483
1,18,great_inflation,0.21884162724018097,0.3890231251716614
1,19,volcker_disinflation,0.08618326485157013,0.4024727940559387
2,0,mixed,0.7764766216278076,0.7479525208473206
2,1,mixed,0.7106165289878845,0.5840945243835449
2,2,mixed,0.33978766202926636,0.5674335956573486
2,3,mixed,0.4543042778968811,0.3709569275379181
2,4,mixed,0.3716271221637726,0.28181523084640503
2,5,great_inflation,0.13794833421707153,0.33050212264060974
2,6,great_inflation,0.2152661681175232,0.2443889081478119
2,7,great_inflation,0.13359177112579346,0.2945569157600403
2,8,great_inflation,0.12513375282287598,0.2697911560535431
2,9,great_inflation,0.10055024176836014,0.2930072247982025
2,10,great_moderation,0.03934914246201515,0.40176787972450256
2,11,great_moderation,0.049290694296360016,0.5473779439926147
2,12,great_moderation,0.0348878912627697,0.6298419833183289
2,13,great_moderation,0.032215192914009094,0.4268926978111267
2,14,great_moderation,0.033647842705249786,0.4197266399860382
2,15,great_recession,0.16185756027698517,0.28406965732574463
2,16,post_crisis,0.034439850598573685,0.2869652807712555
2,17,covid,0.12576131522655487,0.6141058206558228
2,18,great_inflation,0.26130953431129456,0.369120717048645
2,19,volcker_disinflation,0.12994404137134552,0.2994941473007202
3,0,mixed,0.9783071875572205,0.8045116662979126
3,1,mixed,0.7870646119117737,0.5251953601837158
3,2,mixed,0.5125395655632019,0.4053466022014618
3,3,mixed,0.4389869272708893,0.304409384727478
3,4,mixed,0.3717724084854126,0.28202706575393677
3,5,great_inflation,0.3072374761104584,0.3007955849170685
3,6,great_inflation,0.36194464564323425,0.3488517105579376
3,7,great_inflation,0.19914110004901886,0.3552992343902588
3,8,great_inflation,0.13307255506515503,0.28801172971725464
3,9,great_inflation,0.15516062080860138,0.3407847285270691
3,10,great_moderation,0.0898294672369957,0.3303937613964081
3,11,great_moderation,0.058896504342556,0.49987587332725525
3,12,great_moderation,0.03168828785419464,0.5117464661598206
3,13,great_moderation,0.027814893051981926,0.23954692482948303
3,14,great_moderation,0.032654572278261185,0.31782859563827515
3,15,great_recession,0.034605059772729874,0.1563762128353119
3,16,post_crisis,0.013510117307305336,0.30554741621017456
3,17,covid,0.05330194532871246,0.7371295690536499
3,18,great_inflation,0.23761628568172455,0.6021016836166382
3,19,volcker_disinflation,0.04793410375714302,0.6368868350982666
4,0,mixed,0.5764696598052979,0.7369135022163391
4,1,mixed,0.5899059772491455,0.433571457862854
4,2,mixed,0.8056399822235107,0.5409383773803711
4,3,mixed,0.45176100730895996,0.4381522834300995
4,4,mixed,0.36300429701805115,0.33474141359329224
4,5,great_inflation,0.35824787616729736,0.3003029227256775
4,6,great_inflation,0.2938886284828186,0.3627152740955353
4,7,great_inflation,0.2477298378944397,0.38208162784576416
4,8,great_inflation,0.15421675145626068,0.4398544728755951
4,9,great_inflation,0.2289596050977707,0.5468962788581848
4,10,great_moderation,0.061301909387111664,0.7181301712989807
4,11,great_moderation,0.04701359197497368,0.44575920701026917
4,12,great_moderation,0.046761926263570786,0.6585986614227295
4,13,great_moderation,0.035762351006269455,0.5115260481834412
4,14,great_moderation,0.032532744109630585,0.5347082018852234
4,15,great_recession,0.17156915366649628,0.3278805613517761
4,16,post_crisis,0.012654762715101242,0.3967955410480499
4,17,covid,0.056445781141519547,0.7872505187988281
4,18,great_inflation,0.3477422297000885,0.34763994812965393
4,19,volcker_disinflation,0.14157605171203613,0.24707788228988647
5,0,mixed,0.5470649600028992,0.9240953922271729
5,1,mixed,0.46896517276763916,0.7213940620422363
5,2,mixed,0.45101863145828247,0.6909717321395874
5,3,mixed,0.4820042550563812,0.4777206480503082
