episode,step,total_loss,loss_X2,loss_X3,loss_X4,loss_X5,loss_X10,loss_X11,loss_X12,loss_X13,loss_X14,loss_X15,loss_X16,loss_X17,loss_X18,loss_X19,loss_X20,loss_X21,loss_X22,loss_X23,loss_X24,loss_X25,loss_X26,loss_X27,loss_X28,loss_X29,loss_X30,loss_X6,loss_X7,loss_X8,loss_X9
0,0,57.517334568500516,1.02772057056427,0.9859315156936646,1.0553823709487915,1.0445493459701538,0.7221454381942749,0.8931156992912292,2.0340993404388428,1.431038737297058,1.3352172374725342,3.5406997203826904,1.5560896396636963,1.3528932332992554,1.9516069889068604,1.5416702032089233,0.9687658548355103,4.052581310272217,3.4828481674194336,5.6009063720703125,4.505280494689941,1.9159562587738037,0.8449051380157471,2.480663537979126,2.394019603729248,1.1733309030532837,2.5321452617645264,1.3497861623764038,3.79121470451355,2.5893709659576416,2.654266834259033
0,1,8.273448331281543,1.0303517580032349,1.0027531385421753,1.055009365081787,1.0389918088912964,0.02333936281502247,0.8674455285072327,0.17101933062076569,0.02401120401918888,0.16664141416549683,0.4379556477069855,0.027847668156027794,0.047369636595249176,0.06961608678102493,0.0910584032535553,0.03377605229616165,0.2674262523651123,0.3303888738155365,0.5764864683151245,2.6768438816070557,0.22740121185779572,0.10244559496641159,0.7006556987762451,0.32366111874580383,0.09614773839712143,0.044270385056734085,0.036122143268585205,0.04323798790574074,0.02521609514951706,0.03764333203434944
0,2,4.489551356807351,1.0304570198059082,0.9848460555076599,1.0545650720596313,1.0478532314300537,0.026623791083693504,0.09470894932746887,0.1973804533481598,0.025313064455986023,0.05524840205907822,0.5072069764137268,0.02392304502427578,0.045368339866399765,0.05970524996519089,0.0473368838429451,0.046896450221538544,0.24853652715682983,0.1506085842847824,0.8673126697540283,0.11036018282175064,0.6014759540557861,0.059862472116947174,0.044537805020809174,0.155171737074852,0.13251656293869019,0.037296973168849945,0.031510546803474426,0.02722427435219288,0.0309634767472744,0.03891770914196968
0,3,4.398218125477433,1.0298118591308594,0.9847708940505981,1.0588418245315552,1.0484027862548828,0.025709310546517372,0.023580696433782578,0.17613640427589417,0.031657762825489044,0.10520447045564651,0.6871592402458191,0.024805577471852303,0.051422975957393646,0.07170701771974564,0.03795037791132927,0.04607496038079262,0.44094395637512207,0.0612875372171402,0.7854576706886292,0.08045937120914459,0.32124483585357666,0.030000323429703712,0.27291277050971985,0.10632598400115967,0.02800215594470501,0.038444604724645615,0.02630665712058544,0.028301682323217392,0.0344255231320858,0.03833078593015671
0,4,4.310384746640921,1.0288405418395996,0.9836227297782898,1.0561349391937256,1.0480546951293945,0.022717701271176338,0.03757047280669212,0.1905866265296936,0.041744936257600784,0.07665679603815079,0.8622955083847046,0.027962706983089447,0.049976930022239685,0.04479942470788956,0.20031805336475372,0.031459737569093704,0.09538047760725021,0.06111905723810196,0.4864043891429901,0.11444693058729172,0.7571942806243896,0.0565539225935936,0.07393594086170197,0.06112978234887123,0.0472429022192955,0.02932082489132881,0.03154755011200905,0.03345984220504761,0.024929748848080635,0.028299622237682343
0,5,4.523179076984524,1.0285588502883911,0.983757734298706,1.0560109615325928,1.0490503311157227,0.02163364365696907,0.0345853790640831,0.1971072405576706,0.03994825854897499,0.07677622884511948,0.9185023307800293,0.03399857506155968,0.048030100762844086,0.04034706950187683,0.22243048250675201,0.05299805477261543,0.13219185173511505,0.10542135685682297,0.35285061597824097,0.10060326755046844,0.770855724811554,0.21023713052272797,0.06393524259328842,0.058655645698308945,0.0652061328291893,0.023873072117567062,0.04676264896988869,0.030618716031312943,0.023368973284959793,0.028765758499503136
0,6,3.853948295861483,1.02969491481781,0.9835600852966309,1.054900884628296,1.044814109802246,0.024033885449171066,0.06700506806373596,0.21403470635414124,0.04885440692305565,0.12714217603206635,0.2625654339790344,0.04976624250411987,0.05391242355108261,0.05007172375917435,0.19160400331020355,0.09276745468378067,0.08722886443138123,0.12359195202589035,0.19595535099506378,0.10185958445072174,0.898137092590332,0.1369546800851822,0.04599806293845177,0.04229642078280449,0.08322775363922119,0.024604927748441696,0.029720844700932503,0.027500249445438385,0.0249402467161417,0.02758074179291725
0,7,3.1339551687240603,1.0276671648025513,0.9839798212051392,1.055783987045288,1.0440022945404053,0.02255408652126789,0.09993161261081696,0.18463653326034546,0.04357023537158966,0.050201430916786194,0.16893985867500305,0.05898265168070793,0.055046241730451584,0.04580612853169441,0.10665825754404068,0.03676066920161247,0.16124574840068817,0.20697055757045746,0.08189927786588669,0.1456940621137619,0.41010355949401855,0.09677739441394806,0.034804392606019974,0.07229907810688019,0.095012366771698,0.02261425368487835,0.029453637078404427,0.027791230008006096,0.02347349189221859,0.030441759154200554
0,8,2.7545470114797355,1.0276174545288086,0.9842455387115479,1.0558704137802124,1.0463078022003174,0.021063728258013725,0.04675104096531868,0.19853949546813965,0.044100258499383926,0.07513509690761566,0.12213364988565445,0.0568927638232708,0.038599707186222076,0.04700925201177597,0.08873766660690308,0.025059927254915237,0.10793965309858322,0.08394704759120941,0.09111977368593216,0.13849341869354248,0.2635382413864136,0.08952402323484421,0.0519443079829216,0.08760324120521545,0.11790265887975693,0.026651237159967422,0.028359994292259216,0.029419969767332077,0.022808924317359924,0.028463691473007202
0,9,2.978108172118664,1.0279250144958496,0.98421710729599,1.0560966730117798,1.043550729751587,0.024297965690493584,0.04946540668606758,0.15632963180541992,0.04304647818207741,0.07258673012256622,0.140624538064003,0.07977774739265442,0.023551955819129944,0.059388548135757446,0.08094381541013718,0.032764971256256104,0.12238393723964691,0.0834595337510109,0.08852136135101318,0.10182154178619385,0.3730444610118866,0.0876135379076004,0.13486798107624054,0.13251632452011108,0.12734012305736542,0.022534701973199844,0.032682113349437714,0.027016203850507736,0.022906115278601646,0.03626454249024391
0,10,3.0224610436707735,1.0278767347335815,0.9843159317970276,1.0555778741836548,1.044286847114563,0.022514883428812027,0.05207230523228645,0.1882471740245819,0.05135059729218483,0.06157249957323074,0.18709500133991241,0.07521750032901764,0.0294670257717371,0.06202360615134239,0.1113409698009491,0.029781155288219452,0.17977826297283173,0.058975715190172195,0.07748696208000183,0.10498852282762527,0.2836318612098694,0.08601284772157669,0.10831617563962936,0.13854606449604034,0.1409325897693634,0.028567276895046234,0.039995934814214706,0.026617111638188362,0.021257692947983742,0.03425982967019081
0,11,3.0948988810181617,1.02792489528656,0.9843050241470337,1.0560816526412964,1.0454872846603394,0.02182854898273945,0.06320654600858688,0.15163108706474304,0.05440958961844444,0.0549948588013649,0.18498782813549042,0.07659021764993668,0.030027352273464203,0.053782057017087936,0.12493535131216049,0.02579382434487343,0.1665484607219696,0.062404315918684006,0.08842527866363525,0.09061390906572342,0.30610278248786926,0.10975047945976257,0.1561071276664734,0.14021719992160797,0.1585869938135147,0.02552841417491436,0.04465693235397339,0.031829144805669785,0.021838681772351265,0.02734212763607502
0,12,2.9460972055792807,1.0282480716705322,0.9844194054603577,1.0556867122650146,1.0456900596618652,0.021808860823512077,0.05938994511961937,0.15556032955646515,0.04600483551621437,0.06103642284870148,0.2173595130443573,0.06713929027318954,0.0427544005215168,0.05550067871809006,0.1386881172657013,0.02578936144709587,0.1046048253774643,0.07266927510499954,0.07119770348072052,0.04726620018482208,0.28578510880470276,0.05948049575090408,0.1325385719537735,0.152662456035614,0.1611701250076294,0.025002004578709602,0.036821961402893066,0.029455559328198433,0.02409018762409687,0.029512125998735428
0,13,3.118403292819858,1.028245449066162,0.984114408493042,1.0552818775177002,1.044137716293335,0.022523587569594383,0.05930935591459274,0.0834255963563919,0.03674619272351265,0.0743650421500206,0.14399510622024536,0.07859068363904953,0.03878183662891388,0.056024134159088135,0.10520078986883163,0.04404477775096893,0.16076889634132385,0.06879391521215439,0.2397681623697281,0.07487820833921432,0.19620466232299805,0.05810246989130974,0.3566059172153473,0.14670133590698242,0.11701975017786026,0.023548055440187454,0.03190414980053902,0.026086822152137756,0.02537538856267929,0.02728256583213806
0,14,3.1113146990537643,1.0283503532409668,0.9842009544372559,1.0549522638320923,1.0429739952087402,0.023368218913674355,0.06344197690486908,0.0977589413523674,0.03578931465744972,0.07479555159807205,0.15472671389579773,0.0725315511226654,0.042889565229415894,0.05736435204744339,0.09860331565141678,0.04004359617829323,0.14517827332019806,0.05611222982406616,0.26608070731163025,0.07358682155609131,0.20127426087856293,0.052789490669965744,0.30844613909721375,0.14821484684944153,0.1491851806640625,0.02572382055222988,0.02576272189617157,0.023447128012776375,0.02493317611515522,0.027171291410923004
1,0,57.81992911100387,1.02772057056427,0.9859315156936646,1.0553823709487915,1.0445493459701538,1.1208406686782837,0.7903220057487488,2.5448668003082275,1.9635988473892212,1.7598235607147217,3.18070912361145,1.4477609395980835,0.9905214309692383,1.5156404972076416,0.9936049580574036,0.8521243333816528,4.5550737380981445,3.837747573852539,5.128953456878662,4.666133880615234,1.9162838459014893,0.7326077818870544,2.219306468963623,2.5758068561553955,0.5213989019393921,2.7907800674438477,1.6856080293655396,3.422783374786377,3.1090214252471924,2.675893783569336
1,1,10.030171650275587,1.0404877662658691,0.9844518899917603,1.0545780658721924,1.0699273347854614,0.025935843586921692,0.7356719374656677,0.14076800644397736,0.03499598428606987,0.485428124666214,0.3189266622066498,0.04846513643860817,0.05060447379946709,0.045418430119752884,0.4757515490055084,0.565842866897583,0.5148923397064209,0.15624907612800598,0.4988762140274048,2.656531572341919,0.0506586953997612,0.09984373301267624,0.4274468421936035,0.1333843469619751,1.3041841983795166,0.3015567660331726,0.030353061854839325,0.036846425384283066,0.02184491790831089,0.03980543464422226
1,2,8.309353912621736,1.05062997341156,0.9872934818267822,1.0603793859481812,1.0529870986938477,0.02597811073064804,0.024298792704939842,0.2311534285545349,0.029172027483582497,0.7704746127128601,0.26946592330932617,0.041829004883766174,0.04787958785891533,0.04680652916431427,0.4456755816936493,0.7622822523117065,1.0984762907028198,0.21617648005485535,1.6727023124694824,0.12295486032962799,0.09911064058542252,0.11591749638319016,0.028819343075156212,0.03619277849793434,0.9721270203590393,0.30395251512527466,0.03066720999777317,0.02317528799176216,0.02903348207473755,0.034774355590343475
