episode,episode_final_loss
0,1.9911239175125957
1,2.015007244423032
2,2.0818149019032717
3,2.104975082911551
4,2.002886850386858
5,2.0078434431925416
6,2.015139577910304
7,2.1032874761149287
8,2.0970328990370035
9,1.994956724345684
10,1.9675541948527098
11,2.004972269758582
12,2.0548968259245157
13,2.159994887188077
14,1.9872856084257364
15,2.1117825424298644
16,2.064063006080687
17,1.9631418669596314
18,2.1809574151411653
19,2.118499470874667
20,2.0564211616292596
21,2.060825872235
22,2.060838494449854
23,2.0828624041751027
24,2.1679489193484187
25,2.1348687699064612
26,2.1629099883139133
27,2.155157070606947
28,2.135509591549635
29,2.1512046847492456
30,2.18722424749285
31,2.123922597616911
32,2.155353561975062
33,2.1844006264582276
34,2.1231516310945153
35,2.176090653054416
36,2.1159193897619843
37,2.1166429398581386
38,2.1397628961130977
39,1.9784387750551105
40,1.9801165526732802
41,1.9811821235343814
42,2.039684871211648
43,2.0170171773061156
44,2.1161449747160077
45,2.0445879762992263
46,2.023009840399027
47,2.127086205407977
48,2.1636390378698707
49,2.14020998775959
50,2.210152038373053
51,2.1526795839890838
52,2.2610294353216887
53,2.193997111171484
54,2.0563733279705048
55,2.0442222952842712
56,2.0692341811954975
57,2.0798075553029776
58,2.000197295099497
59,2.0153801143169403
60,2.034648316912353
61,1.988637924194336
62,2.003036458976567
63,1.983582648448646
64,2.0130205396562815
65,1.9697080831974745
66,1.9694746816530824
67,2.046717287041247
68,2.0156481517478824
69,2.086177170276642
70,2.00289289932698
71,2.0361412493512034
72,2.015425957739353
73,1.994013355113566
74,1.9835234880447388
75,2.0160099798813462
76,2.0503224143758416
77,1.9658018918707967
78,2.0129905343055725
79,2.0782597148790956
80,2.101338461972773
81,2.0412439480423927
82,2.00812556874007
83,2.236782217398286
84,2.021607897244394
85,2.1425673458725214
86,2.0081602800637484
87,2.134481990709901
88,2.0990255791693926
89,2.084783412516117
90,2.0194519851356745
91,2.1590401036664844
92,2.019777257926762
93,1.9919312335550785
94,2.0145935025066137
95,2.0048294458538294
96,1.997272371314466
97,2.025624063797295
98,2.020113691687584
99,2.0248128287494183
100,2.1936095198616385
101,2.0234922925010324
102,2.0301265148445964
103,1.994396835565567
104,2.0653613302856684
105,2.0855207284912467
106,1.9863322926685214
107,2.081351567991078
108,2.0231471909210086
109,2.020025758072734
110,2.0026084426790476
111,2.017145987600088
112,2.0927973706275225
113,1.988575010560453
114,1.9983133058995008
115,2.059873664751649
116,2.0069579174742103
117,1.993978252634406
118,1.989110417664051
119,1.9676777580752969
120,1.9965762766078115
121,2.060180497355759
122,2.0706917056813836
123,2.255340050905943
124,2.2089705308899283
125,2.1161534301936626
126,2.0818689446896315
127,2.039267740212381
128,1.9826809708029032
