loss,preference_margin,ref_margin,kl_from_ref,sigmoid_input,winner_target,loser_target
0.69140625,0.0,0.0,0.0,0.0,X10,X10
0.69140625,0.0,0.0,-4.0,0.0,X10,X10
0.51171875,-8.0,-12.0,-6.0,4.0,X1,X10
0.69140625,-12.0,-12.0,-16.0,0.0,X3,X10
0.37109375,0.0,-8.0,-12.0,8.0,X1,X10
0.51171875,-4.0,-8.0,18.0,4.0,X3,X10
0.37109375,4.0,-4.0,8.0,8.0,X1,X10
0.126953125,4.0,-16.0,22.0,20.0,X3,X10
0.69140625,0.0,0.0,-24.0,0.0,X10,X10
0.69140625,0.0,0.0,-68.0,0.0,X10,X10
0.0181884765625,36.0,-4.0,-28.0,40.0,X1,X10
0.002471923828125,44.0,-16.0,-22.0,60.0,X3,X10
0.002471923828125,56.0,-4.0,-86.0,60.0,X1,X10
3.123283386230469e-05,96.0,-8.0,-160.0,104.0,X3,X10
0.69140625,0.0,0.0,-180.0,0.0,X10,X10
0.69140625,0.0,0.0,-240.0,0.0,X10,X10
3.688037395477295e-07,140.0,-8.0,-170.0,148.0,X1,X10
0.69140625,0.0,0.0,-264.0,0.0,X10,X10
1.6391277313232422e-07,144.0,-12.0,-202.0,156.0,X3,X10
0.69140625,0.0,0.0,-280.0,0.0,X10,X10
3.688037395477295e-07,140.0,-8.0,-190.0,148.0,X1,X10
6.139278411865234e-06,108.0,-12.0,-220.0,120.0,X3,X10
6.139278411865234e-06,108.0,-12.0,-212.0,120.0,X3,X10
6.628036499023438e-05,88.0,-8.0,-244.0,96.0,X3,X10
0.000335693359375,76.0,-4.0,-260.0,80.0,X1,X10
8.307397365570068e-07,132.0,-8.0,-230.0,140.0,X1,X10
5.3085386753082275e-08,156.0,-12.0,-232.0,168.0,X3,X10
2.726912498474121e-06,124.0,-4.0,-292.0,128.0,X1,X10
1.2069940567016602e-06,128.0,-8.0,-228.0,136.0,X3,X10
1.6391277313232422e-07,152.0,-4.0,-194.0,156.0,X1,X10
1.6391277313232422e-07,144.0,-12.0,-278.0,156.0,X3,X10
2.5331974029541016e-07,152.0,0.0,-316.0,152.0,X1,X10
3.213062882423401e-08,160.0,-12.0,-278.0,172.0,X3,X10
5.699694156646729e-07,140.0,-4.0,-300.0,144.0,X1,X10
1.6391277313232422e-07,148.0,-8.0,-278.0,156.0,X3,X10
1.6391277313232422e-07,148.0,-8.0,-314.0,156.0,X1,X10
1.8775463104248047e-06,128.0,-4.0,-186.0,132.0,X1,X10
1.2069940567016602e-06,128.0,-8.0,-268.0,136.0,X3,X10
3.688037395477295e-07,148.0,0.0,-286.0,148.0,X1,X10
1.2069940567016602e-06,132.0,-4.0,-308.0,136.0,X3,X10
1.8775463104248047e-06,128.0,-4.0,-270.0,132.0,X1,X10
2.066371962428093e-09,192.0,-8.0,-300.0,200.0,X3,X10
3.213062882423401e-08,168.0,-4.0,-314.0,172.0,X1,X10
1.126900315284729e-07,152.0,-8.0,-288.0,160.0,X3,X10
2.2118911147117615e-08,172.0,-4.0,-260.0,176.0,X1,X10
2.5331974029541016e-07,144.0,-8.0,-244.0,152.0,X3,X10
3.688037395477295e-07,144.0,-4.0,-274.0,148.0,X1,X10
1.525040715932846e-08,168.0,-12.0,-274.0,180.0,X3,X10
3.213062882423401e-08,164.0,-8.0,-294.0,172.0,X1,X10
5.699694156646729e-07,136.0,-8.0,-304.0,144.0,X3,X10
1.2069940567016602e-06,128.0,-8.0,-256.0,136.0,X1,X10
5.699694156646729e-07,140.0,-4.0,-328.0,144.0,X3,X10
1.126900315284729e-07,156.0,-4.0,-248.0,160.0,X1,X10
3.213062882423401e-08,164.0,-8.0,-298.0,172.0,X3,X10
7.729977369308472e-08,160.0,-4.0,-290.0,164.0,X1,X10
3.688037395477295e-07,140.0,-8.0,-250.0,148.0,X3,X10
1.6391277313232422e-07,148.0,-8.0,-262.0,156.0,X1,X10
5.699694156646729e-07,140.0,-4.0,-264.0,144.0,X3,X10
5.3085386753082275e-08,160.0,-8.0,-304.0,168.0,X1,X10
3.213062882423401e-08,164.0,-8.0,-254.0,172.0,X3,X10
6.139278411865234e-06,116.0,-4.0,-308.0,120.0,X1,X10
4.231929779052734e-06,120.0,-4.0,-270.0,124.0,X3,X10
5.699694156646729e-07,140.0,-4.0,-324.0,144.0,X1,X10
1.525040715932846e-08,172.0,-8.0,-274.0,180.0,X3,X10
8.307397365570068e-07,132.0,-8.0,-310.0,140.0,X3,X10
2.5331974029541016e-07,144.0,-8.0,-268.0,152.0,X1,X10
5.3085386753082275e-08,160.0,-8.0,-288.0,168.0,X3,X10
1.6391277313232422e-07,148.0,-8.0,-302.0,156.0,X1,X10
5.3085386753082275e-08,160.0,-8.0,-288.0,168.0,X3,X10
5.699694156646729e-07,136.0,-8.0,-328.0,144.0,X1,X10
5.3085386753082275e-08,160.0,-8.0,-256.0,168.0,X3,X10
1.6391277313232422e-07,156.0,0.0,-294.0,156.0,X1,X10
1.0477378964424133e-08,176.0,-8.0,-244.0,184.0,X3,X10
1.0477378964424133e-08,176.0,-8.0,-288.0,184.0,X1,X10
1.126900315284729e-07,148.0,-12.0,-268.0,160.0,X3,X10
1.2069940567016602e-06,132.0,-4.0,-232.0,136.0,X1,X10
