step,target,value,query_samples,observed_total_loss,broad_total_loss,observed_nonroot_loss,broad_nonroot_loss,feasible_nonroot_loss
0,X1,-5.0,50,9.527174696326256,27.867245076969265,4.587921306490898,26.879394399002194,6.84440938437668
1,X2,-4.0,100,6.5484727416187525,11.193204443529249,1.600221673026681,10.203554229810834,2.3525429094831147
2,X3,-3.0,150,5.6625904105603695,4.812084954604506,0.7087283991277218,3.821312552317977,0.9487394410340736
3,X4,-2.0,240,5.580727178603411,3.201059976965189,0.5929033346474171,2.2034952081739902,0.7320549629706268
4,X5,-1.0,290,5.594088243320584,3.239032528921962,0.5900892484933138,2.2382327299565077,0.7433988463987286
5,X6,0.0,340,5.599665284156799,3.3853351309895516,0.5876660943031311,2.382935293018818,0.7626717212066675
6,X7,1.0,430,5.5549826212227345,3.494652897119522,0.5830257125198841,2.500261515378952,0.7235450838925317
7,X8,2.0,480,5.5464615896344185,3.1437016356736422,0.5814144685864449,2.1506922114640474,0.6728154515149073
8,X9,3.0,530,5.544772515073419,3.06647135168314,0.5800585839897394,2.073528565466404,0.6799884676778069
9,X10,4.0,620,5.538710927590728,3.1302714861929415,0.5795276518911123,2.1384348310530186,0.6921933909567693
10,X12,5.0,670,5.536131806671619,3.204565218091011,0.578914649784565,2.2131217867136,0.6974192943889648
11,X15,-5.0,720,5.532442571595311,3.2454849902540444,0.5791044253855944,2.254817361012101,0.6939645340510955
12,X16,-4.0,810,5.53453091904521,3.334625317156315,0.579051535576582,2.3435294404625893,0.6694474821366991
13,X17,-3.0,860,5.530843738466501,3.2381976265460253,0.5788260735571384,2.2477940935641527,0.6703215524709473
14,X18,-2.0,910,5.5348394978791475,3.103074349835515,0.5785339940339327,2.111813249066472,0.6738196715402107
15,X19,-1.0,1000,5.536563957110047,3.0236588552594186,0.5781535152345896,2.031976766884327,0.6799513124472771
16,X20,0.0,1050,5.53612439148128,3.1002707362174986,0.578299505636096,2.108705759048462,0.6832212516261886
17,X21,1.0,1100,5.537597427144647,3.0988239325582985,0.5782098267227411,2.106946412473917,0.684742262858587
18,X25,2.0,1190,5.535380635410547,3.1003536120057107,0.5776213742792606,2.1088017597794533,0.684027007703359
19,X1,-2.0,1240,5.531510081142187,3.1658988758921622,0.5776421688497066,2.1751252934336662,0.690332916021968
20,X2,-1.0,1290,5.528975619003177,3.2320108037441972,0.5774096380919218,2.241697607561946,0.6952426786689709
21,X3,0.0,1380,5.524712705984712,3.3154855903238056,0.577564800158143,2.326056009158492,0.6995580898753058
22,X4,1.0,1430,5.523197818547487,3.3548537816852333,0.5775500424206257,2.365724226459861,0.7014577838514621
23,X5,2.0,1480,5.5237533543258905,3.396418936178088,0.5775228831917048,2.407172841951251,0.7046668812011678
24,X6,3.0,1570,5.52610001899302,3.4778836518526077,0.5774863753467798,2.4881609231233597,0.7087629208884513
25,X7,4.0,1620,5.528705317527056,3.141087749600411,0.5777270384132862,2.1508920937776566,0.6529473529274886
26,X8,5.0,1670,5.526530645787716,3.042314599081874,0.5772761926054955,2.05246370844543,0.6586057501068959
27,X9,-5.0,1760,5.523921638727188,2.9779977869242433,0.5768242180347443,1.9885783027857542,0.6326393174240366
28,X10,-4.0,1810,5.523023245856166,2.9966041177511213,0.5768039803951979,2.007360264658928,0.6335924899516006
29,X12,-3.0,1860,5.523439899086952,3.013639084622264,0.5766166597604752,2.0242744367569685,0.6338636120393251
30,X15,-2.0,1950,5.523438662290573,3.0501337885856628,0.5766410529613495,2.060774266719818,0.6335901292040944
31,X16,-1.0,2000,5.522718107327819,3.064027773961425,0.576502000913024,2.074784552678466,0.6301640102174133
