step,target,value,query_samples,observed_total_loss,broad_total_loss,observed_nonroot_loss,broad_nonroot_loss,feasible_nonroot_loss
0,X1,-5.0,50,11.208804136142135,30.613254629820585,6.201147859916091,29.611723374575377,7.826324827348193
1,X2,-4.0,100,7.816875971853733,13.806594352051615,2.8068408742547035,12.80458733253181,3.5127578196503846
2,X3,-3.0,150,6.280998323112726,7.01102579049766,1.2669013477861881,6.008206395432353,1.5568193541839719
3,X4,-2.0,240,5.611959198489785,2.272894846647978,0.597564497962594,1.2700159065425396,0.6221364107526218
4,X5,-1.0,290,5.596661841496825,2.1775968406349424,0.5914010163396597,1.176544675603509,0.6149085792712867
5,X6,0.0,340,5.59243774227798,2.3175230227410797,0.5917265396565199,1.3173807822167873,0.6198423793151353
6,X7,1.0,430,5.596018992364407,2.3542738001793624,0.585808239877224,1.3522316496819258,0.6053535096192111
7,X8,2.0,480,5.5966965071856976,2.3261260967701674,0.5849955193698406,1.323785899206996,0.6043016112331923
8,X9,3.0,530,5.599389376118779,2.046923340857029,0.5837001223117113,1.0437854900956154,0.6033488683945809
9,X10,4.0,620,5.584630496799946,2.0469481352716685,0.5805992558598518,1.0461418870836496,0.6010416480324541
10,X12,5.0,670,5.582590440288186,1.9563031796365977,0.5806525144726038,0.9559155944734812,0.601099780605485
11,X14,-5.0,720,5.577146055176854,2.0202453915029763,0.5803940910845995,1.0208949986845255,0.6017803393381957
12,X15,-4.0,810,5.572192380204797,2.0362296547740697,0.579696187749505,1.0377304162830114,0.5989111217980584
13,X16,-3.0,860,5.571099855005741,2.0587588984519245,0.5794399753212929,1.0604269225150347,0.5936656072347735
14,X17,-2.0,910,5.569899080321193,2.1177938856184486,0.579277453944087,1.1196695603430271,0.5934996624321986
15,X18,-1.0,1000,5.568403461948037,2.2052536524832247,0.5783804450184107,1.2072490490972996,0.5949597939228018
16,X19,0.0,1050,5.566856626421213,2.2533557537943123,0.5779708661139011,1.25557860173285,0.5964057509942602
17,X20,1.0,1100,5.565946936607361,2.244190909713507,0.5775942206382751,1.2465203665196896,0.5960954321005072
18,X23,2.0,1190,5.564530903473496,2.284727888926864,0.5772254411131144,1.2872667964547873,0.5966786998712148
19,X24,3.0,1240,5.565685972571373,2.318119041994214,0.5769248455762863,1.3203668165951967,0.5973768949431058
20,X25,4.0,1290,5.564309069886804,2.374887588620186,0.5766267273575068,1.3773511201143265,0.597443271932813
21,X1,-2.0,1380,5.566456029191613,2.4777524277567866,0.5761957857757807,1.4797003790736198,0.5992262356448919
22,X2,-1.0,1430,5.567818349227309,2.534906168654561,0.5760271605104208,1.5365479309111834,0.5994759416207671
23,X3,0.0,1480,5.564823789522052,2.5564465161412953,0.5756540130823851,1.558612560853362,0.5996626812266186
24,X4,1.0,1570,5.566128630191088,2.61133584715426,0.5753061361610889,1.61317134834826,0.6005333848297596
25,X5,2.0,1620,5.565906446427107,2.619819587096572,0.5750813893973827,1.621654575690627,0.6006815490157653
26,X6,3.0,1670,5.564930088818073,2.5613232262432577,0.5752547457814217,1.5633881576359272,0.6013047456896554
27,X7,4.0,1760,5.566189905628562,2.6043516784906386,0.574883421882987,1.6060903817415237,0.5992406924488023
28,X8,5.0,1810,5.566793940961361,2.609633731842041,0.5747214183211327,1.6112192273139954,0.5977534805812563
29,X9,-5.0,1860,5.568050671368837,1.876278132200241,0.5759718306362629,0.8778623640537262,0.5986254385206848
30,X10,-4.0,1950,5.56642428599298,1.8417861331254244,0.574494456872344,0.8434001673012972,0.5963236957322806
31,X12,-3.0,2000,5.567329872399569,1.8333968855440617,0.5745369680225849,0.8348383046686649,0.5952999085032692
