seed,changed,change_type,method,target_budget,source_samples,mse,changed_mse,unchanged_mse,old_selection_mass
3001,1,coefficient,scratch,120,2560,1.259819942556327,3.067196502439067,1.197496612905198,
3001,1,coefficient,warm,120,2560,0.05489558283763286,0.43868177408815845,0.04166157624278715,
3001,1,coefficient,source_retrieval,120,2560,0.05704602198268207,0.4431796241703453,0.04373107018310747,0.6
3001,1,coefficient,source_mixture,120,2560,0.055122557107758555,0.4425443778288557,0.041763183979444854,0.8050024595933831
3001,1,coefficient,scratch,200,2560,0.6042391895577176,0.06777153417528364,0.6227380742260775,
3001,1,coefficient,warm,200,2560,0.04278654778007628,0.23572985603345353,0.03613333025409775,
3001,1,coefficient,source_retrieval,200,2560,0.04245322068048627,0.20756834139669955,0.03675959582820305,0.6
3001,1,coefficient,source_mixture,200,2560,0.04191672408453735,0.2107149135785062,0.03609609686060739,0.8050024595933831
3001,1,coefficient,scratch,400,2560,0.03186270961422503,0.014154145638689948,0.03247334975131244,
3001,1,coefficient,warm,400,2560,0.01865108712731283,0.006828850217135801,0.019058750469043078,
3001,1,coefficient,source_retrieval,400,2560,0.019079632091093927,0.008099797486707357,0.01945824707745208,0.6
3001,1,coefficient,source_mixture,400,2560,0.01886396757185948,0.007938021102023091,0.01924072434668142,0.8050024595933831
