episode,dpo_loss
0,0.6931471824645996
1,0.7227801084518433
2,0.6154318451881409
3,0.652395486831665
4,0.5219051837921143
5,0.25290411710739136
6,0.6168414354324341
7,0.5715426206588745
8,2.365600824356079
9,0.44595634937286377
10,0.39702966809272766
11,0.08400682359933853
12,0.34789785742759705
13,1.9734653234481812
14,0.5297351479530334
15,1.6192622184753418
16,0.42901310324668884
17,0.2769477665424347
18,1.515197992324829
19,0.47271519899368286
20,1.161057472229004
21,0.7182390093803406
22,0.49879005551338196
23,0.664459228515625
24,0.5831493735313416
25,0.336372435092926
26,0.8817417621612549
27,0.37502071261405945
28,0.44571802020072937
29,0.09899861365556717
30,1.599153995513916
31,1.1960254907608032
32,0.13171912729740143
33,0.432343453168869
34,2.328120708465576
35,0.05943872779607773
36,0.08761200308799744
37,1.6505930423736572
38,0.054476942867040634
39,0.020595554262399673
40,0.25951847434043884
41,0.884179949760437
42,0.02386024408042431
43,0.852154016494751
44,0.3175138533115387
45,1.2890571355819702
46,0.4654881954193115
47,0.8540223836898804
48,0.9910989999771118
49,0.01250428892672062
50,0.009697132743895054
51,0.017600465565919876
52,0.1510487198829651
53,0.45065176486968994
54,0.016366049647331238
55,0.2898809611797333
56,0.011746514588594437
57,0.005662865936756134
58,0.12807947397232056
59,1.0589914321899414
60,0.0033523570746183395
61,0.0021702153608202934
62,2.7681312561035156
63,0.3676041066646576
64,0.16022267937660217
65,0.008304952643811703
66,0.001498701749369502
67,0.6488388180732727
68,0.18936468660831451
69,0.0012092990800738335
70,0.004043134395033121
71,0.0028759329579770565
72,3.4285571575164795
73,0.5434439778327942
74,0.000974267371930182
75,1.7446967363357544
76,0.0011747210519388318
77,1.0261973142623901
78,3.2623658180236816
79,0.6924651861190796
80,0.0010939108906313777
81,2.4960873126983643
82,0.18147318065166473
83,0.8089063167572021
84,0.010376530699431896
85,0.49260371923446655
86,0.8905777931213379
87,1.255655288696289
88,0.5877760648727417
89,0.6846009492874146
90,0.5201195478439331
91,0.6933068037033081
92,3.112213611602783
93,0.3396531641483307
94,0.08905225992202759
95,0.8999847173690796
96,0.1384439766407013
97,0.16371361911296844
98,0.868068516254425
99,0.22346346080303192
100,0.009061061777174473
101,2.4356751441955566
102,1.3650628328323364
103,0.8377882242202759
104,0.21330957114696503
105,0.12634825706481934
106,0.007532344665378332
107,2.4157447814941406
108,0.7036392092704773
109,0.011302684433758259
110,4.537705898284912
111,0.004313452634960413
112,0.029253410175442696
113,0.5213711261749268
114,2.5090532302856445
115,0.652972936630249
116,0.01301655825227499
