episode,total_loss,loss_R1,loss_R2,loss_R3,loss_L1,loss_L2,loss_L3,loss_N1,loss_N2,loss_N3,loss_C1,loss_C2,loss_F1,loss_F2,loss_F3
0,5.491212602704763,1.0432361364364624,2.297374963760376,0.586511492729187,0.0849766656756401,0.051445696502923965,0.21824444830417633,0.13251106441020966,0.11021799594163895,0.09513875842094421,0.1632901281118393,0.09303656220436096,0.08169981092214584,0.23593561351299286,0.29759326577186584
1,6.279510296881199,1.031457543373108,2.4314162731170654,0.6868758797645569,0.04560639709234238,0.0919504165649414,0.04743770882487297,0.12320932000875473,0.042537886649370193,0.16596084833145142,0.07839425653219223,0.2753567397594452,0.03838416934013367,0.4231819808483124,0.7977408766746521
2,5.526671223342419,0.8828049302101135,2.331089735031128,0.6120973825454712,0.03988153487443924,0.06456970423460007,0.37228700518608093,0.04572839289903641,0.05952630937099457,0.04756505787372589,0.29600557684898376,0.1351172775030136,0.2232436239719391,0.18748436868190765,0.2292703241109848
3,5.499724719673395,0.9800682663917542,2.3123791217803955,0.67098468542099,0.08192327618598938,0.11071762442588806,0.09857581555843353,0.1191638633608818,0.05427221581339836,0.17039871215820312,0.07003095746040344,0.07707837224006653,0.10925830900669098,0.35155200958251953,0.29332149028778076
4,5.515918578952551,1.056462287902832,2.317234992980957,0.6102311611175537,0.10162224620580673,0.2685651183128357,0.07443487644195557,0.05023198947310448,0.10952910035848618,0.12789127230644226,0.06677345186471939,0.20906458795070648,0.13370071351528168,0.08301756531000137,0.3071592152118683
5,6.794868253171444,1.0104330778121948,2.460123300552368,0.696611225605011,0.06147395446896553,0.10726619511842728,0.03764864802360535,0.1679612100124359,0.048482056707143784,0.3101961612701416,0.5197163224220276,0.11780466884374619,0.10626312345266342,0.04969094693660736,1.101197361946106
6,5.538744453340769,1.18234121799469,2.3878321647644043,0.6391041278839111,0.05003863573074341,0.0696520060300827,0.07318805158138275,0.051792167127132416,0.08956827968358994,0.1496354341506958,0.15245340764522552,0.07677808403968811,0.041800547391176224,0.42691802978515625,0.14764229953289032
7,5.833011634647846,1.067058801651001,2.144993782043457,0.7219544649124146,0.04633544385433197,0.05078735575079918,0.26357048749923706,0.09421443939208984,0.09318985790014267,0.2628702223300934,0.21097642183303833,0.35015490651130676,0.03951359912753105,0.06378813832998276,0.42360371351242065
8,6.600256819278002,1.3915542364120483,2.5548508167266846,0.619071900844574,0.04714188352227211,0.04265137389302254,0.5681575536727905,0.1307903379201889,0.04630821943283081,0.043366145342588425,0.19138823449611664,0.17327019572257996,0.14418958127498627,0.3798825442790985,0.2676337957382202
9,5.4606049209833145,1.0256996154785156,2.356771230697632,0.6245697140693665,0.05717136338353157,0.1799582839012146,0.09796048700809479,0.21662889420986176,0.10862436145544052,0.23954935371875763,0.053808946162462234,0.14447377622127533,0.08040545880794525,0.11745132505893707,0.15753211081027985
10,5.847004108130932,1.0181105136871338,2.42376708984375,0.6550852060317993,0.04277870059013367,0.12233628332614899,0.08013860881328583,0.05156728997826576,0.041497763246297836,0.358248233795166,0.11264865845441818,0.15018467605113983,0.07447893917560577,0.2534571886062622,0.46270495653152466
11,6.945889014750719,0.9541656970977783,2.2012269496917725,0.8268675208091736,0.0561889223754406,0.05956649407744408,0.11715284734964371,0.07291901856660843,0.05975218489766121,0.31159403920173645,0.4157025218009949,0.040828682482242584,1.4153430461883545,0.08211341500282288,0.3324676752090454
12,7.653930854052305,0.9700537323951721,2.108149766921997,0.7000080347061157,0.039009060710668564,0.6291717290878296,0.5403683185577393,0.14199499785900116,0.043914444744586945,0.2792202830314636,0.2939010560512543,0.6042013168334961,0.08307899534702301,0.07174582034349442,1.1491132974624634
13,6.144166179001331,1.0278335809707642,2.487912178039551,0.6650190949440002,0.038753941655159,0.1513635367155075,0.3998994529247284,0.09773096442222595,0.04091067239642143,0.1295483261346817,0.06171846762299538,0.28612253069877625,0.0449754074215889,0.30242663621902466,0.409951388835907
14,6.086735859513283,1.0630851984024048,2.237837791442871,0.6384710669517517,0.3159021735191345,0.2682552635669708,0.4568280577659607,0.04655144736170769,0.24756720662117004,0.06628236174583435,0.26197248697280884,0.20942962169647217,0.06483230739831924,0.0504833422601223,0.15923753380775452
15,5.686325445771217,0.9473751187324524,2.4710683822631836,0.6948133111000061,0.039439067244529724,0.12092884629964828,0.05462900921702385,0.11579230427742004,0.08018873631954193,0.03918355330824852,0.11520560085773468,0.21331167221069336,0.23100583255290985,0.17225317656993866,0.39113083481788635
16,9.111471526324749,0.9438031911849976,2.2124276161193848,0.8425030708312988,0.07906865328550339,0.14750529825687408,0.03771309182047844,0.05074460059404373,0.05161326751112938,0.21912939846515656,4.106225967407227,0.08250908553600311,0.038180768489837646,0.16180969774723053,0.1382378190755844
17,6.043798170983791,0.9729049205780029,2.563246250152588,0.6300825476646423,0.06362345069646835,0.10331765562295914,0.5948763489723206,0.18840011954307556,0.08103083819150925,0.12388268113136292,0.060291118919849396,0.09421505033969879,0.08631382137537003,0.18635782599449158,0.29525554180145264
18,6.470330558717251,1.0182206630706787,2.502241611480713,0.791244387626648,0.05654099956154823,0.6502401828765869,0.14395993947982788,0.12525981664657593,0.07752403616905212,0.0433366633951664,0.24019604921340942,0.03948982059955597,0.03699154034256935,0.0615902803838253,0.6834945678710938
19,7.022190384566784,1.104720115661621,2.399062156677246,0.6088807582855225,0.050882190465927124,0.0429895855486393,1.1992050409317017,0.057872772216796875,0.06277588754892349,0.6344237327575684,0.08462443947792053,0.360103964805603,0.04071986302733421,0.21013811230659485,0.16579176485538483
20,5.558926433324814,0.940171480178833,2.0842700004577637,0.7392523288726807,0.11125899851322174,0.08205483853816986,0.15762069821357727,0.04271719977259636,0.2787136137485504,0.2065221518278122,0.06629948318004608,0.13903795182704926,0.09194417297840118,0.05059261992573738,0.5684708952903748
21,14.352205816656351,1.117574691772461,2.198929786682129,0.5848494172096252,0.053450241684913635,0.05452246218919754,0.0922788456082344,0.04575694352388382,0.04685145244002342,0.14476792514324188,6.3418498039245605,0.5650212168693542,1.9602159261703491,0.21106551587581635,0.935071587562561
22,5.821509975939989,0.9754225015640259,2.219309091567993,0.699943482875824,0.044155072420835495,0.06970355659723282,0.14974763989448547,0.31002524495124817,0.31981176137924194,0.05055488646030426,0.34725242853164673,0.12657012045383453,0.0801703929901123,0.2592020332813263,0.16964176297187805
23,6.296032972633839,0.9473097324371338,2.347795009613037,0.8065986037254333,0.05148066207766533,0.0760950967669487,0.24535208940505981,0.05072098597884178,0.2139643281698227,0.296658992767334,0.08454485237598419,0.36914539337158203,0.04201758652925491,0.34964045882225037,0.4147091805934906
24,6.046813137829304,0.9504199028015137,2.133004665374756,0.65602046251297,0.03954615816473961,0.0810680016875267,0.08149626106023788,0.13243922591209412,0.042491164058446884,0.18554414808750153,0.06659331917762756,0.06326936185359955,0.823300838470459,0.3664834499359131,0.42513617873191833
25,5.870968133211136,1.0127837657928467,2.3247556686401367,0.6576921343803406,0.04439413920044899,0.13920485973358154,0.04582695662975311,0.11774635314941406,0.14797863364219666,0.18118228018283844,0.20206910371780396,0.08664171397686005,0.04133016988635063,0.3401396870613098,0.5292226672172546
26,6.027909394353628,1.0121452808380127,2.212374210357666,0.6596817374229431,0.03828482702374458,0.04146836698055267,0.2755504846572876,0.06594827026128769,0.4103067219257355,0.21852712333202362,0.10753227770328522,0.47987017035484314,0.24175100028514862,0.10213769972324371,0.162331223487854
27,5.496223736554384,0.9535910487174988,2.4177441596984863,0.6678661108016968,0.1048957034945488,0.179311141371727,0.1814863681793213,0.11761119961738586,0.03906109929084778,0.2721727192401886,0.09348728507757187,0.05559691786766052,0.03701573982834816,0.18071065843105316,0.19567358493804932
28,5.800060961395502,1.2287105321884155,2.448941707611084,0.662402868270874,0.040215421468019485,0.1449938863515854,0.07746697962284088,0.06183817610144615,0.055461082607507706,0.21693284809589386,0.11727569252252579,0.3195666968822479,0.04074489325284958,0.07408556342124939,0.3114246129989624
29,6.474767472594976,1.1791290044784546,2.3507204055786133,0.6472015976905823,0.040770549327135086,0.06287746131420135,0.15193092823028564,0.41795212030410767,0.06042594835162163,0.09422153234481812,0.07004624605178833,0.09361820667982101,0.041435081511735916,0.9434018731117249,0.32103651762008667
