episode,step,total_loss,loss_X1,loss_X2,loss_X10,loss_X11,loss_X12,loss_X13,loss_X14,loss_X15,loss_X3,loss_X4,loss_X5,loss_X6,loss_X7,loss_X8,loss_X9
0,0,25.831596663594247,1.0445493459701538,1.0553823709487915,0.928375780582428,1.403248906135559,2.6437370777130127,4.980564117431641,0.433859646320343,1.4061360359191895,1.9892187118530273,1.5917576551437378,2.358945846557617,5.087021827697754,0.1484576016664505,0.6798014640808105,1.7604856491088867
0,1,4.406084680557251,1.0445493459701538,1.0644633769989014,0.09881044179201126,0.027599066495895386,1.318076729774475,0.17196212708950043,0.907996654510498,0.2774604558944702,0.515755295753479,0.032564226537942886,0.06083601340651512,0.08178490400314331,0.09751830995082855,0.04688914865255356,0.3470287621021271
0,2,3.0772698894143105,1.033067226409912,1.058742880821228,0.21046410501003265,0.0850709080696106,0.7669053673744202,0.3715483546257019,0.33521154522895813,0.17747440934181213,0.025632495060563087,0.027705619111657143,0.028970520943403244,0.4184619188308716,0.03905397653579712,0.08166182786226273,0.09074681997299194
0,3,4.524943751469254,1.034698486328125,1.0601487159729004,0.20314200222492218,0.09710083156824112,0.7055100202560425,0.8077762126922607,0.5665106177330017,0.33087781071662903,0.025688577443361282,0.024207429960370064,0.035174328833818436,0.9148147106170654,0.03225075453519821,0.0661735087633133,0.29674750566482544
0,4,4.195529109984636,1.0329806804656982,1.0555329322814941,0.3469237983226776,0.09121911227703094,0.43968719244003296,0.5569512844085693,0.25499218702316284,1.058822751045227,0.03075103834271431,0.024240564554929733,0.03524749353528023,0.4318881928920746,0.04809965938329697,0.07119136303663254,0.3878117501735687
0,5,4.0850859671831135,1.0332205295562744,1.0549746751785278,0.2958444356918335,0.11958013474941254,0.4811042249202728,0.5754909515380859,0.0746493712067604,1.291567087173462,0.02965487912297249,0.025523126125335693,0.03923172131180763,0.32406339049339294,0.04848736524581909,0.07300856709480286,0.2892416715621948
0,6,3.2901838600635527,1.033216118812561,1.0546132326126099,0.178212508559227,0.13147057592868805,0.24710673093795776,0.4905119836330414,0.0748601108789444,1.405363917350769,0.026611674576997757,0.024661829695105553,0.05420994386076927,0.0977899581193924,0.026220964267849922,0.05442025884985924,0.061177533119916916
0,7,1.8157857675105333,1.0333126783370972,1.0547620058059692,0.025593731552362442,0.16063068807125092,0.2715429663658142,0.29623377323150635,0.024563048034906387,0.31103330850601196,0.027217140421271324,0.025502249598503113,0.07164058089256287,0.07141237705945969,0.02537987381219864,0.05001021921634674,0.03741087391972542
0,8,2.2600854851305483,1.0340720415115356,1.0545554161071777,0.02414814382791519,0.19812244176864624,0.4053208529949188,0.4983917474746704,0.027637187391519547,0.39300957322120667,0.028824131935834885,0.024237656965851784,0.06571747362613678,0.06232643127441406,0.027843927964568138,0.04853259399533272,0.03824783116579056
0,9,2.0598477110266686,1.033608317375183,1.0545610189437866,0.027641363441944122,0.1750214695930481,0.2346493899822235,0.6490153670310974,0.025249460712075233,0.24396327137947083,0.029522433876991272,0.021300652995705605,0.022862974554300308,0.08353137224912643,0.025631658732891083,0.07097876816987991,0.03284566104412079
0,10,1.481785399466753,1.034792184829712,1.0545527935028076,0.02338777855038643,0.1870950162410736,0.22716078162193298,0.10689360648393631,0.026330260559916496,0.20209543406963348,0.03027236834168434,0.0247691348195076,0.02110988087952137,0.11181140691041946,0.025860555469989777,0.044816285371780396,0.03231389448046684
0,11,1.3840117562562226,1.0358617305755615,1.0545734167099,0.030134430155158043,0.1725369244813919,0.14881585538387299,0.12776419520378113,0.02743476629257202,0.14669539034366608,0.02508990466594696,0.023669704794883728,0.02338879555463791,0.1215195283293724,0.033829376101493835,0.05123263597488403,0.033813219517469406
0,12,1.1726843062788248,1.0366859436035156,1.0545638799667358,0.031097952276468277,0.13199250400066376,0.06935220956802368,0.16277414560317993,0.03035767376422882,0.04054120555520058,0.02878705784678459,0.023747580125927925,0.027774909511208534,0.11317984014749527,0.027089759707450867,0.03821747377514839,0.02952202968299389
