seed,method,episodes,total_loss,ace_total_loss,loss_X1,loss_X2,loss_X3,loss_X4,loss_X5,ace_loss_X1,ace_loss_X4,ace_loss_X2,ace_loss_X3,ace_loss_X5
42,bayesian_oed,171,1.9954683175310493,1.6112920239567756,0.9056382179260254,0.009839840233325958,0.013317233882844448,1.0223506689071655,0.04432235658168793,0.9056382179260254,1.0223506689071655,0.009777933359146118,1.1533335447311401,0.06258276849985123
123,bayesian_oed,171,2.180949993431568,1.52297736518085,1.070761799812317,0.017925182357430458,0.07263138145208359,1.0089354515075684,0.010696178302168846,1.070761799812317,1.0089354515075684,0.01510595716536045,1.0747393369674683,0.017192620784044266
