dpo_loss,reward,cov_bonus,score,target,value,episode,step,run_started_at,run_dir,train_candidates_total,train_candidates_parsed,train_candidates_invalid,train_candidate_parse_rate,train_steps_total,train_steps_with_any_valid_candidate,train_steps_teacher_fallback,train_teacher_fallback_rate,n_nodes,prompt_strategy,prompt_tokens_mean,prompt_tokens_max,peak_vram_gb
0.69140625,3.9616460204124166,3.2968339192618585,7.258479939674276,X2,1.5,0,3,2026-06-12T21:09:41,/projects/paco0228/ACE/results/scaling_kablation/K8/nodes50/ace/seed_1011/run_20260612_210941_seed1011,2624,2624,0,1.0,477,440,0,0.0,49,compact,717.7635829662262,833,18.721798144
0.69140625,10.25360685214401,0.10847644112941991,10.36208329327343,X2,1.5,0,4,2026-06-12T21:09:41,/projects/paco0228/ACE/results/scaling_kablation/K8/nodes50/ace/seed_1011/run_20260612_210941_seed1011,2624,2624,0,1.0,477,440,0,0.0,49,compact,717.7635829662262,833,18.721798144
0.69140625,0.131655253469944,0.12920130878980482,0.26085656225974885,X2,1.5,0,5,2026-06-12T21:09:41,/projects/paco0228/ACE/results/scaling_kablation/K8/nodes50/ace/seed_1011/run_20260612_210941_seed1011,2624,2624,0,1.0,477,440,0,0.0,49,compact,717.7635829662262,833,18.721798144
0.69140625,9.224819585680965,0.1120684935815651,9.33688807926253,X2,1.5,0,6,2026-06-12T21:09:41,/projects/paco0228/ACE/results/scaling_kablation/K8/nodes50/ace/seed_1011/run_20260612_210941_seed1011,2624,2624,0,1.0,477,440,0,0.0,49,compact,717.7635829662262,833,18.721798144
0.51171875,-1.0785528048872877,0.07307481636551602,100.0,X3,0.8917051218592009,0,11,2026-06-12T21:09:41,/projects/paco0228/ACE/results/scaling_kablation/K8/nodes50/ace/seed_1011/run_20260612_210941_seed1011,2624,2624,0,1.0,477,440,0,0.0,49,compact,717.7635829662262,833,18.721798144
0.69140625,-1.5,0.07893736777346885,100.0,X4,-4.7684437823610075,0,12,2026-06-12T21:09:41,/projects/paco0228/ACE/results/scaling_kablation/K8/nodes50/ace/seed_1011/run_20260612_210941_seed1011,2624,2624,0,1.0,477,440,0,0.0,49,compact,717.7635829662262,833,18.721798144
0.51171875,-1.5,0.07838501732015737,100.0,X3,0.6962029597027461,0,13,2026-06-12T21:09:41,/projects/paco0228/ACE/results/scaling_kablation/K8/nodes50/ace/seed_1011/run_20260612_210941_seed1011,2624,2624,0,1.0,477,440,0,0.0,49,compact,717.7635829662262,833,18.721798144
0.51171875,-1.5,0.08721975837651913,100.0,X4,-4.821592115978933,0,14,2026-06-12T21:09:41,/projects/paco0228/ACE/results/scaling_kablation/K8/nodes50/ace/seed_1011/run_20260612_210941_seed1011,2624,2624,0,1.0,477,440,0,0.0,49,compact,717.7635829662262,833,18.721798144
0.37109375,-1.5,0.08033404990104427,100.0,X3,3.164657221581736,0,15,2026-06-12T21:09:41,/projects/paco0228/ACE/results/scaling_kablation/K8/nodes50/ace/seed_1011/run_20260612_210941_seed1011,2624,2624,0,1.0,477,440,0,0.0,49,compact,717.7635829662262,833,18.721798144
0.37109375,-1.5,0.0716973534800358,100.0,X4,-4.660641456431258,0,17,2026-06-12T21:09:41,/projects/paco0228/ACE/results/scaling_kablation/K8/nodes50/ace/seed_1011/run_20260612_210941_seed1011,2624,2624,0,1.0,477,440,0,0.0,49,compact,717.7635829662262,833,18.721798144
0.18359375,-0.4344598166644591,0.05474749005948002,100.0,X3,-2.759346847207315,0,21,2026-06-12T21:09:41,/projects/paco0228/ACE/results/scaling_kablation/K8/nodes50/ace/seed_1011/run_20260612_210941_seed1011,2624,2624,0,1.0,477,440,0,0.0,49,compact,717.7635829662262,833,18.721798144
0.18359375,-1.5,0.055151997315706705,100.0,X4,1.0515364495214268,0,24,2026-06-12T21:09:41,/projects/paco0228/ACE/results/scaling_kablation/K8/nodes50/ace/seed_1011/run_20260612_210941_seed1011,2624,2624,0,1.0,477,440,0,0.0,49,compact,717.7635829662262,833,18.721798144
0.039794921875,-1.5,3.610628240341545,100.0,X3,4.4178491394984984,1,2,2026-06-12T21:09:41,/projects/paco0228/ACE/results/scaling_kablation/K8/nodes50/ace/seed_1011/run_20260612_210941_seed1011,2624,2624,0,1.0,477,440,0,0.0,49,compact,717.7635829662262,833,18.721798144
0.69140625,1.0954810790717602,2.466343238328056,16.293084316878357,X2,1.5,1,3,2026-06-12T21:09:41,/projects/paco0228/ACE/results/scaling_kablation/K8/nodes50/ace/seed_1011/run_20260612_210941_seed1011,2624,2624,0,1.0,477,440,0,0.0,49,compact,717.7635829662262,833,18.721798144
0.0037078857421875,-2.0,0.09776625967848587,100.0,X4,2.825175265794716,1,6,2026-06-12T21:09:41,/projects/paco0228/ACE/results/scaling_kablation/K8/nodes50/ace/seed_1011/run_20260612_210941_seed1011,2624,2624,0,1.0,477,440,0,0.0,49,compact,717.7635829662262,833,18.721798144
0.00811767578125,-2.0,0.06402869369837617,100.0,X3,-1.5097888774640622,1,9,2026-06-12T21:09:41,/projects/paco0228/ACE/results/scaling_kablation/K8/nodes50/ace/seed_1011/run_20260612_210941_seed1011,2624,2624,0,1.0,477,440,0,0.0,49,compact,717.7635829662262,833,18.721798144
0.00010251998901367188,-2.0,4.3824331904354565,100.0,X4,3.9466855259903166,2,2,2026-06-12T21:09:41,/projects/paco0228/ACE/results/scaling_kablation/K8/nodes50/ace/seed_1011/run_20260612_210941_seed1011,2624,2624,0,1.0,477,440,0,0.0,49,compact,717.7635829662262,833,18.721798144
0.69140625,0.48269756883382087,0.0713411376793675,12.836165545356343,X2,1.5,2,5,2026-06-12T21:09:41,/projects/paco0228/ACE/results/scaling_kablation/K8/nodes50/ace/seed_1011/run_20260612_210941_seed1011,2624,2624,0,1.0,477,440,0,0.0,49,compact,717.7635829662262,833,18.721798144
6.139278411865234e-06,-2.0,0.07812856189143005,100.0,X3,-2.659279357332367,2,6,2026-06-12T21:09:41,/projects/paco0228/ACE/results/scaling_kablation/K8/nodes50/ace/seed_1011/run_20260612_210941_seed1011,2624,2624,0,1.0,477,440,0,0.0,49,compact,717.7635829662262,833,18.721798144
2.726912498474121e-06,-2.0,0.05926780742016759,100.0,X4,-2.3862106067089206,2,9,2026-06-12T21:09:41,/projects/paco0228/ACE/results/scaling_kablation/K8/nodes50/ace/seed_1011/run_20260612_210941_seed1011,2624,2624,0,1.0,477,440,0,0.0,49,compact,717.7635829662262,833,18.721798144
6.139278411865234e-06,-2.0,0.04647044006043329,100.0,X3,-0.5268144535520225,2,12,2026-06-12T21:09:41,/projects/paco0228/ACE/results/scaling_kablation/K8/nodes50/ace/seed_1011/run_20260612_210941_seed1011,2624,2624,0,1.0,477,440,0,0.0,49,compact,717.7635829662262,833,18.721798144
0.000461578369140625,0.0,0.1807463958278729,100.0,X4,2.008213572159214,3,3,2026-06-12T21:09:41,/projects/paco0228/ACE/results/scaling_kablation/K8/nodes50/ace/seed_1011/run_20260612_210941_seed1011,2624,2624,0,1.0,477,440,0,0.0,49,compact,717.7635829662262,833,18.721798144
8.463859558105469e-06,0.0,0.06894153796913127,100.0,X3,-0.6546498704895978,3,6,2026-06-12T21:09:41,/projects/paco0228/ACE/results/scaling_kablation/K8/nodes50/ace/seed_1011/run_20260612_210941_seed1011,2624,2624,0,1.0,477,440,0,0.0,49,compact,717.7635829662262,833,18.721798144
5.453824996948242e-06,0.0,0.0969788789046769,100.0,X3,1.7852588470687136,4,4,2026-06-12T21:09:41,/projects/paco0228/ACE/results/scaling_kablation/K8/nodes50/ace/seed_1011/run_20260612_210941_seed1011,2624,2624,0,1.0,477,440,0,0.0,49,compact,717.7635829662262,833,18.721798144
8.463859558105469e-06,0.0,0.07943509229158596,100.0,X4,2.587871341108345,4,7,2026-06-12T21:09:41,/projects/paco0228/ACE/results/scaling_kablation/K8/nodes50/ace/seed_1011/run_20260612_210941_seed1011,2624,2624,0,1.0,477,440,0,0.0,49,compact,717.7635829662262,833,18.721798144
0.69140625,121.8805832862854,3.0191044711037915,137.37767769573037,X2,1.5,5,2,2026-06-12T21:09:41,/projects/paco0228/ACE/results/scaling_kablation/K8/nodes50/ace/seed_1011/run_20260612_210941_seed1011,2624,2624,0,1.0,477,440,0,0.0,49,compact,717.7635829662262,833,18.721798144
3.7550926208496094e-06,-2.0,0.08227939249499526,100.0,X4,-1.4943378625435555,5,5,2026-06-12T21:09:41,/projects/paco0228/ACE/results/scaling_kablation/K8/nodes50/ace/seed_1011/run_20260612_210941_seed1011,2624,2624,0,1.0,477,440,0,0.0,49,compact,717.7635829662262,833,18.721798144
2.4139881134033203e-06,0.0,0.051246151179023106,100.0,X3,-0.3881339949718319,5,8,2026-06-12T21:09:41,/projects/paco0228/ACE/results/scaling_kablation/K8/nodes50/ace/seed_1011/run_20260612_210941_seed1011,2624,2624,0,1.0,477,440,0,0.0,49,compact,717.7635829662262,833,18.721798144
2.4139881134033203e-06,0.0,3.5244402035423543,100.0,X4,-0.13613407137160838,6,1,2026-06-12T21:09:41,/projects/paco0228/ACE/results/scaling_kablation/K8/nodes50/ace/seed_1011/run_20260612_210941_seed1011,2624,2624,0,1.0,477,440,0,0.0,49,compact,717.7635829662262,833,18.721798144
2.4139881134033203e-06,0.0,0.08308472099072796,100.0,X3,-0.6279718054190342,6,5,2026-06-12T21:09:41,/projects/paco0228/ACE/results/scaling_kablation/K8/nodes50/ace/seed_1011/run_20260612_210941_seed1011,2624,2624,0,1.0,477,440,0,0.0,49,compact,717.7635829662262,833,18.721798144
5.453824996948242e-06,-2.0,0.18506020747632276,100.0,X3,-4.197075375034873,7,3,2026-06-12T21:09:41,/projects/paco0228/ACE/results/scaling_kablation/K8/nodes50/ace/seed_1011/run_20260612_210941_seed1011,2624,2624,0,1.0,477,440,0,0.0,49,compact,717.7635829662262,833,18.721798144
5.453824996948242e-06,0.0,0.08133126160854713,100.0,X4,-4.155467021565783,7,7,2026-06-12T21:09:41,/projects/paco0228/ACE/results/scaling_kablation/K8/nodes50/ace/seed_1011/run_20260612_210941_seed1011,2624,2624,0,1.0,477,440,0,0.0,49,compact,717.7635829662262,833,18.721798144
3.7550926208496094e-06,0.0,0.4253186674817099,100.0,X3,-3.7992940439402934,8,2,2026-06-12T21:09:41,/projects/paco0228/ACE/results/scaling_kablation/K8/nodes50/ace/seed_1011/run_20260612_210941_seed1011,2624,2624,0,1.0,477,440,0,0.0,49,compact,717.7635829662262,833,18.721798144
5.453824996948242e-06,0.0,0.08951264666261782,100.0,X4,0.5455664326353045,8,5,2026-06-12T21:09:41,/projects/paco0228/ACE/results/scaling_kablation/K8/nodes50/ace/seed_1011/run_20260612_210941_seed1011,2624,2624,0,1.0,477,440,0,0.0,49,compact,717.7635829662262,833,18.721798144
1.2278556823730469e-05,0.0,2.0679968137468694,100.0,X4,2.8700173966800504,9,3,2026-06-12T21:09:41,/projects/paco0228/ACE/results/scaling_kablation/K8/nodes50/ace/seed_1011/run_20260612_210941_seed1011,2624,2624,0,1.0,477,440,0,0.0,49,compact,717.7635829662262,833,18.721798144
0.69140625,-0.1679007038474012,0.1060697704290971,12.668317392355828,X2,1.5,9,5,2026-06-12T21:09:41,/projects/paco0228/ACE/results/scaling_kablation/K8/nodes50/ace/seed_1011/run_20260612_210941_seed1011,2624,2624,0,1.0,477,440,0,0.0,49,compact,717.7635829662262,833,18.721798144
5.453824996948242e-06,0.0,0.09652808375885395,100.0,X3,4.372611880019798,9,6,2026-06-12T21:09:41,/projects/paco0228/ACE/results/scaling_kablation/K8/nodes50/ace/seed_1011/run_20260612_210941_seed1011,2624,2624,0,1.0,477,440,0,0.0,49,compact,717.7635829662262,833,18.721798144
5.453824996948242e-06,0.0,0.08295857001801751,100.0,X4,-0.6611396657310395,9,10,2026-06-12T21:09:41,/projects/paco0228/ACE/results/scaling_kablation/K8/nodes50/ace/seed_1011/run_20260612_210941_seed1011,2624,2624,0,1.0,477,440,0,0.0,49,compact,717.7635829662262,833,18.721798144
5.453824996948242e-06,0.0,0.07407702013483419,100.0,X3,-1.2424311655930365,9,13,2026-06-12T21:09:41,/projects/paco0228/ACE/results/scaling_kablation/K8/nodes50/ace/seed_1011/run_20260612_210941_seed1011,2624,2624,0,1.0,477,440,0,0.0,49,compact,717.7635829662262,833,18.721798144
2.4139881134033203e-06,0.0,6.4871943589392576,100.0,X4,-1.470770273959472,10,1,2026-06-12T21:09:41,/projects/paco0228/ACE/results/scaling_kablation/K8/nodes50/ace/seed_1011/run_20260612_210941_seed1011,2624,2624,0,1.0,477,440,0,0.0,49,compact,717.7635829662262,833,18.721798144
1.6614794731140137e-06,0.0,0.07633985474095893,100.0,X3,-2.5172890365966727,10,5,2026-06-12T21:09:41,/projects/paco0228/ACE/results/scaling_kablation/K8/nodes50/ace/seed_1011/run_20260612_210941_seed1011,2624,2624,0,1.0,477,440,0,0.0,49,compact,717.7635829662262,833,18.721798144
0.69140625,-1.8599951379001034,0.07737360307438547,10.499505304017436,X2,1.5,10,7,2026-06-12T21:09:41,/projects/paco0228/ACE/results/scaling_kablation/K8/nodes50/ace/seed_1011/run_20260612_210941_seed1011,2624,2624,0,1.0,477,440,0,0.0,49,compact,717.7635829662262,833,18.721798144
1.6614794731140137e-06,0.0,0.07086450343545084,100.0,X4,-4.549388647262477,10,8,2026-06-12T21:09:41,/projects/paco0228/ACE/results/scaling_kablation/K8/nodes50/ace/seed_1011/run_20260612_210941_seed1011,2624,2624,0,1.0,477,440,0,0.0,49,compact,717.7635829662262,833,18.721798144
2.4139881134033203e-06,0.0,0.21651814691166782,100.0,X3,4.831615198474399,11,2,2026-06-12T21:09:41,/projects/paco0228/ACE/results/scaling_kablation/K8/nodes50/ace/seed_1011/run_20260612_210941_seed1011,2624,2624,0,1.0,477,440,0,0.0,49,compact,717.7635829662262,833,18.721798144
3.7550926208496094e-06,0.0,0.08906022861508374,100.0,X4,0.7466124947476409,11,6,2026-06-12T21:09:41,/projects/paco0228/ACE/results/scaling_kablation/K8/nodes50/ace/seed_1011/run_20260612_210941_seed1011,2624,2624,0,1.0,477,440,0,0.0,49,compact,717.7635829662262,833,18.721798144
3.7550926208496094e-06,0.0,0.07232432258290598,100.0,X4,1.0199317691620777,12,4,2026-06-12T21:09:41,/projects/paco0228/ACE/results/scaling_kablation/K8/nodes50/ace/seed_1011/run_20260612_210941_seed1011,2624,2624,0,1.0,477,440,0,0.0,49,compact,717.7635829662262,833,18.721798144
3.7550926208496094e-06,0.0,0.06521126166052278,100.0,X3,-3.866000490885557,12,8,2026-06-12T21:09:41,/projects/paco0228/ACE/results/scaling_kablation/K8/nodes50/ace/seed_1011/run_20260612_210941_seed1011,2624,2624,0,1.0,477,440,0,0.0,49,compact,717.7635829662262,833,18.721798144
3.7550926208496094e-06,0.0,1.2045254423949705,100.0,X4,3.5692047599348538,13,2,2026-06-12T21:09:41,/projects/paco0228/ACE/results/scaling_kablation/K8/nodes50/ace/seed_1011/run_20260612_210941_seed1011,2624,2624,0,1.0,477,440,0,0.0,49,compact,717.7635829662262,833,18.721798144
