episode,step,total_loss,loss_X1,loss_X2,loss_X10,loss_X11,loss_X12,loss_X13,loss_X14,loss_X15,loss_X3,loss_X4,loss_X5,loss_X6,loss_X7,loss_X8,loss_X9
0,0,24.548261725902556,0.936153769493103,0.9841923713684082,1.922410488128662,0.6845958232879639,5.294025897979736,1.6268497705459595,0.44784611463546753,1.1967499256134033,1.383813738822937,1.6326966285705566,2.0424253940582275,2.918802261352539,0.7580409049987793,0.5822869539260864,3.6736485958099365
0,1,3.312462221086025,0.9479320049285889,0.9994330406188965,0.08568384498357773,0.115850068628788,0.25799959897994995,0.7089887857437134,0.17588549852371216,0.09165976941585541,0.06143386662006378,0.03846162557601929,0.04537239670753479,0.2776930332183838,0.6983734369277954,0.09516825526952744,0.27041903138160706
0,2,1.9656677179038524,0.940391480922699,0.9768018126487732,0.06673668324947357,0.03584475815296173,0.19467397034168243,0.39957642555236816,0.02759922295808792,0.12432704120874405,0.03181644156575203,0.03450889140367508,0.06691376864910126,0.28458383679389954,0.14827574789524078,0.044414155185222626,0.12295811623334885
0,3,1.9316773403435945,0.9366559982299805,0.9855157732963562,0.08974096924066544,0.0511648915708065,0.30734050273895264,0.055959176272153854,0.036358196288347244,0.18049347400665283,0.026436973363161087,0.023166192695498466,0.21459661424160004,0.39401763677597046,0.05847489461302757,0.055474426597356796,0.05401903763413429
0,4,2.2078380420804025,0.9362432360649109,0.9862737655639648,0.054390087723731995,0.05132632702589035,0.05422510951757431,0.05068609490990639,0.022782089188694954,0.022000664845108986,0.023839371278882027,0.026407664641737938,0.9057084918022156,0.3884847164154053,0.054662518203258514,0.07694247364997864,0.09187903255224228
0,5,2.7317611914128066,0.9366809725761414,0.9850289821624756,0.06582842767238617,0.05079563707113266,0.05855803191661835,0.14533190429210663,0.02462504617869854,0.02165917307138443,0.022266654297709465,0.027288993820548058,1.2547364234924316,0.397073358297348,0.04588644579052925,0.09838788956403732,0.1349812150001526
0,6,2.3319935709238053,0.9368517994880676,0.9847416281700134,0.024615231901407242,0.055210817605257034,0.05347795784473419,0.20223359763622284,0.022429084405303,0.023620784282684326,0.023255063220858574,0.027931340038776398,1.0617595911026,0.17801208794116974,0.046280596405267715,0.1412884145975113,0.08756031841039658
0,7,1.9100863106548787,0.9365968704223633,0.9868619441986084,0.024392159655690193,0.05259476229548454,0.045667849481105804,0.3191533386707306,0.024379348382353783,0.024231743067502975,0.028650444000959396,0.022765055298805237,0.43393832445144653,0.2187522053718567,0.06947189569473267,0.11116480827331543,0.15023261308670044
0,8,1.2951906505972146,0.9375075101852417,0.9867051839828491,0.02829781174659729,0.06261450052261353,0.04996662586927414,0.13946297764778137,0.0220345351845026,0.023113658651709557,0.024795042350888252,0.02321470156311989,0.07936853915452957,0.17920508980751038,0.04973189905285835,0.06854544579982758,0.15999728441238403
0,9,1.3311130963265896,0.9375167489051819,0.9882592558860779,0.026268400251865387,0.025699125602841377,0.055394914001226425,0.18189403414726257,0.02065902017056942,0.021417533978819847,0.029968034476041794,0.026721416041254997,0.13702566921710968,0.17661142349243164,0.03197498619556427,0.07050201296806335,0.14182132482528687
