loss,preference_margin,ref_margin,kl_from_ref,sigmoid_input,winner_target,loser_target
0.6931471824645996,-3.3096160888671875,-3.3096160888671875,0.0,0.0,X1,X2
0.5238944292068481,0.0179443359375,-3.713134765625,-9.9088134765625,3.7310791015625,X1,X2
1.2785524129867554,-9.7662353515625,-0.244110107421875,-9.882736206054688,-9.522125244140625,X2,X1
0.6931471824645996,0.0,0.0,1.522064208984375,0.0,X2,X2
0.6931471824645996,0.0,0.0,26.4112548828125,0.0,X2,X2
0.6931471824645996,0.0,0.0,27.597259521484375,0.0,X2,X2
0.6931471824645996,0.0,0.0,37.286376953125,0.0,X2,X2
0.6931471824645996,0.0,0.0,43.89727783203125,0.0,X2,X2
0.6931471824645996,0.0,0.0,45.594329833984375,0.0,X2,X2
0.6931471824645996,0.0,0.0,30.835693359375,0.0,X2,X2
0.5354452729225159,0.471099853515625,-2.97906494140625,55.18553161621094,3.450164794921875,X1,X2
0.4690800607204437,2.514617919921875,-2.6182861328125,48.94004821777344,5.132904052734375,X1,X2
0.6931471824645996,0.0,0.0,41.19720458984375,0.0,X2,X2
0.2219616323709488,9.137603759765625,-4.784576416015625,47.154998779296875,13.92218017578125,X1,X2
0.6931471824645996,0.0,0.0,26.400665283203125,0.0,X2,X2
0.05697142332792282,22.2335205078125,-6.13232421875,47.109375,28.3658447265625,X1,X2
0.6931471824645996,0.0,0.0,-1.81085205078125,0.0,X2,X2
0.6931471824645996,0.0,0.0,-21.09515380859375,0.0,X2,X2
0.6931471824645996,0.0,0.0,-56.160430908203125,0.0,X2,X2
0.0015994991408661008,62.929534912109375,-1.443115234375,-31.309860229492188,64.37265014648438,X1,X2
7.3213372230529785,-71.432861328125,1.773895263671875,-52.35081481933594,-73.20675659179688,X2,X1
0.6931471824645996,0.0,0.0,-59.506195068359375,0.0,X2,X2
0.10904116183519363,18.97039794921875,-2.639739990234375,-45.32771301269531,21.610137939453125,X1,X2
0.6931471824645996,0.0,0.0,-65.35040283203125,0.0,X2,X2
0.6931471824645996,0.0,0.0,-68.0274658203125,0.0,X2,X2
0.00862142350524664,45.480438232421875,-2.011474609375,-49.18690490722656,47.491912841796875,X1,X2
0.6931471824645996,0.0,0.0,-86.98126220703125,0.0,X2,X2
0.6931471824645996,0.0,0.0,-95.02456665039062,0.0,X2,X2
0.6931471824645996,0.0,0.0,-112.03955078125,0.0,X2,X2
0.0020151722710579634,52.662322998046875,-9.398101806640625,-85.50344848632812,62.0604248046875,X1,X2
0.6931471824645996,0.0,0.0,-138.8765869140625,0.0,X2,X2
0.0011163410963490605,66.21112060546875,-1.760284423828125,-122.51106262207031,67.97140502929688,X1,X2
0.6931471824645996,0.0,0.0,-176.7718505859375,0.0,X2,X2
0.6931471824645996,0.0,0.0,-193.20947265625,0.0,X2,X2
2.158931238227524e-05,105.7237548828125,-1.709259033203125,-151.3101348876953,107.43301391601562,X1,X2
0.6931471824645996,0.0,0.0,-218.7220458984375,0.0,X2,X2
0.6931471824645996,0.0,0.0,-229.50482177734375,0.0,X2,X2
9.117817535297945e-05,90.11907958984375,-2.90740966796875,-202.90704345703125,93.0264892578125,X1,X2
0.6931471824645996,0.0,0.0,-272.560546875,0.0,X2,X2
0.6931471824645996,0.0,0.0,-298.36993408203125,0.0,X2,X2
6.061613021302037e-06,111.8121337890625,-8.32318115234375,-235.50180053710938,120.13531494140625,X1,X2
0.6931471824645996,0.0,0.0,-289.66937255859375,0.0,X2,X2
4.991806054022163e-05,95.12701416015625,-3.92401123046875,-250.176025390625,99.051025390625,X1,X2
0.6931471824645996,0.0,0.0,-305.7088928222656,0.0,X2,X2
0.008088958449661732,44.6517333984375,-3.4803466796875,-293.903564453125,48.132080078125,X2,X2
1.1054059541493189e-05,113.021728515625,-1.1053466796875,-270.69732666015625,114.1270751953125,X1,X2
0.002360664075240493,58.740478515625,-1.73583984375,-307.23602294921875,60.476318359375,X2,X2
0.6931471824645996,0.0,0.0,-382.2181396484375,0.0,X2,X2
7.490120879083406e-07,134.27044677734375,-6.774658203125,-332.9937438964844,141.04510498046875,X1,X2
0.0002560536377131939,77.6256103515625,-5.0743408203125,-355.42633056640625,82.699951171875,X2,X2
0.00015184955555014312,82.1036376953125,-5.821807861328125,-382.19439697265625,87.92544555664062,X2,X2
2.374563109697192e-06,128.1787109375,-1.3282470703125,-326.316650390625,129.5069580078125,X1,X2
0.00013854449207428843,89.533203125,0.690704345703125,-359.79437255859375,88.84249877929688,X2,X2
7.200677646324039e-05,94.8499755859375,-0.53717041015625,-363.9982604980469,95.38714599609375,X2,X2
2.0504203348536976e-05,102.8121337890625,-5.136566162109375,-380.42962646484375,107.94869995117188,X2,X2
4.4816124500357546e-07,140.8704833984375,-5.310638427734375,-372.33697509765625,146.18112182617188,X1,X2
0.6931471824645996,0.0,0.0,-458.9853210449219,0.0,X2,X2
8.468968735542148e-05,91.20947265625,-2.555267333984375,-426.1187744140625,93.76473999023438,X2,X2
1.3289277376316022e-06,132.68341064453125,-2.627960205078125,-418.89324951171875,135.31137084960938,X1,X2
2.7306523406878114e-05,102.9881591796875,-2.095550537109375,-433.31768798828125,105.08370971679688,X2,X2
2.442022378090769e-05,104.7738037109375,-1.427032470703125,-472.3338928222656,106.20086669921875,X2,X2
1.4295258097263286e-06,133.06817626953125,-1.51348876953125,-466.11798095703125,134.5816650390625,X1,X2
6.840966761956224e-06,117.94195556640625,-0.983856201171875,-522.4537353515625,118.92578125,X2,X2
2.5141832793451613e-06,124.79296875,-4.142669677734375,-531.666259765625,128.93560791015625,X2,X2
