episode,step,target,loss
0,0,,0.2631813269108534
0,1,,0.13199996389448643
0,2,,0.1285004960373044
0,3,,0.09305847994983196
0,4,,0.14634235110133886
0,5,X3,0.061115151962439995
0,6,X3,0.07692287320969626
0,7,X3,0.04501052718842402
0,8,X3,0.08497826724305924
0,9,X3,0.05735541904505226
0,10,X3,0.04475406034180196
0,11,X3,0.10527022900350858
0,12,X3,0.08180076286225813
0,13,X3,0.030133707568893442
0,14,X3,0.027080514482804574
0,15,X3,0.06359516902739415
0,16,X3,0.01259057850256795
0,17,X3,0.03652780443371739
0,18,X3,0.04699041742424015
0,19,X3,0.0719922866410343
1,0,,0.4897156283259392
1,1,,0.08803650178015232
1,2,,0.09340248350054026
1,3,,0.349023025482893
1,4,,0.17025508172810078
1,5,X3,0.1871673702262342
1,6,X3,0.053193169689620845
1,7,X3,0.16622762038605288
1,8,X3,0.12313546139921527
1,9,X3,0.2592125090304762
1,10,X3,0.2958125274744816
1,11,X3,0.2913000368280336
1,12,X3,0.047866444336250424
1,13,X3,0.026523956112214364
1,14,X3,0.014027537166839465
1,15,X3,0.045905456761829555
1,16,X3,0.13731401533004828
1,17,X3,0.05025044659123523
1,18,X3,0.037126481329323724
1,19,X3,0.031944921480317134
2,0,,0.3880838118493557
2,1,,0.471557829529047
2,2,,0.06358221918344498
2,3,,0.22649179305881262
2,4,,0.09543630108237267
2,5,X3,0.2555964048515307
2,6,X3,0.014254833811719436
2,7,X3,0.07453148133936338
2,8,X3,0.06647974569932558
2,9,X3,0.09296548381098546
2,10,X3,0.006795821549530956
2,11,X3,0.1378644396463642
2,12,X3,0.08855489321285859
2,13,X3,0.0800589264545124
2,14,X3,0.06261446287680883
2,15,X3,0.03805342687701341
2,16,X3,0.20587554403755348
2,17,X3,0.0873470478982199
2,18,X3,0.04320100413133332
2,19,X3,0.028808986562580685
3,0,,0.08824803307652473
3,1,,0.2908347174525261
3,2,,0.23142480477690697
3,3,,0.17008800222538412
3,4,,0.047472492326051
3,5,X3,0.07824457308743149
3,6,X3,0.3743065745802596
3,7,X3,0.03685043742734706
3,8,X3,0.19345541138318367
3,9,X3,0.055231395843293285
3,10,X3,0.13139091045741225
3,11,X3,0.08068965427446528
3,12,X3,0.05027833343774546
3,13,X3,0.07315740985359298
3,14,X3,0.15753273075915786
3,15,X3,0.060131377475045156
3,16,X3,0.025308855234470684
3,17,X3,0.14450669224606827
3,18,X3,0.04233122394361999
3,19,X3,0.02108480001152202
4,0,,0.2327863685786724
4,1,,0.1078579775057733
4,2,,0.15500704804435372
4,3,,0.09108974353875965
4,4,,0.1621895544230938
4,5,X3,0.06968186155427247
4,6,X3,0.09307789576996583
4,7,X3,0.03524338286661077
4,8,X3,0.1636159199406393
4,9,X3,0.045896054594777524
4,10,X3,0.00793045895625255
4,11,X3,0.016726673944504
4,12,X3,0.24384413538791705
4,13,X3,0.1104329518857412
4,14,X3,0.027326504525262862
4,15,X3,0.12719960830872878
4,16,X3,0.04904755838197161
4,17,X3,0.1336501392070204
4,18,X3,0.18722220812924206
4,19,X3,0.05154938064151793
5,0,,0.5035632457584143
5,1,,0.21522827353328466
5,2,,0.1884461771696806
5,3,,0.04407336376607418
5,4,,0.1591079579666257
5,5,X3,0.20377819024724886
5,6,X3,0.1479450284386985
5,7,X3,0.1591249526827596
5,8,X3,0.06968928821152076
5,9,X3,0.11534275888698176
5,10,X3,0.12534397013951093
5,11,X3,0.032819167586694675
5,12,X3,0.07223501935368404
5,13,X3,0.048200032229942735
5,14,X3,0.14418292421032675
5,15,X3,0.018520115219871514
5,16,X3,0.11020775404176675
5,17,X3,0.09411010137409903
5,18,X3,0.05654232236156531
5,19,X3,0.103673881625582
6,0,,0.49289585649967194
6,1,,0.3453987017273903
6,2,,0.061141363345086575
6,3,,0.19050980312749743
6,4,,0.15469395648688078
6,5,X3,0.04650877049425617
6,6,X3,0.02241424101885059
6,7,X3,0.0906254181645636
6,8,X3,0.14816138506284915
6,9,X3,0.06552688840747578
6,10,X3,0.08757942850570544
6,11,X3,0.058989469106563774
6,12,X3,0.04845272957027191
6,13,X3,0.10687099309870973
6,14,X3,0.03983447143309604
6,15,X3,0.17903681803727522
6,16,X3,0.0728670677926857
6,17,X3,0.07399237786012236
6,18,X3,0.08534733802662231
6,19,X3,0.033946434068639064
7,0,,0.3173285722732544
7,1,,0.09651103150099516
7,2,,0.17723693046718836
7,3,,0.18709923140704632
7,4,,0.3488722536712885
7,5,X3,0.4505070922896266
7,6,X3,0.10525292588863522
7,7,X3,0.17145142774097621
7,8,X3,0.0440988241462037
7,9,X3,0.11922301125014201
7,10,X3,0.02538707695202902
7,11,X3,0.23050147469621152
7,12,X3,0.035276269423775375
7,13,X3,0.049081393517553806
7,14,X3,0.09353546047350392
7,15,X3,0.03294949245173484
7,16,X3,0.1047419945243746
7,17,X3,0.05048774019815028
7,18,X3,0.06538236502092332
7,19,X3,0.03828247473575175
8,0,,0.24818849191069603
8,1,,0.1092110238969326
8,2,,0.08753350051119924
8,3,,0.13879880122840405
8,4,,0.22752980701625347
8,5,X3,0.08695923569757724
8,6,X3,0.22010417401907034
8,7,X3,0.03860004236776149
8,8,X3,0.06580421258695424
8,9,X3,0.0762106446090911
8,10,X3,0.0744280410654028
8,11,X3,0.321219226156245
8,12,X3,0.03300972281249415
8,13,X3,0.10914343046169961
8,14,X3,0.29768208021778264
8,15,X3,0.05314431740407599
8,16,X3,0.04078457989726303
8,17,X3,0.06203434228518745
8,18,X3,0.08216761530638905
8,19,X3,0.013626136355924245
9,0,,0.15494866855442524
9,1,,0.04832297004759312
9,2,,0.15997020155191422
9,3,,0.04763266840018332
9,4,,0.21108834445476532
9,5,X3,0.04368196474388242
9,6,X3,0.12866181536810473
9,7,X3,0.05127564130816609
9,8,X3,0.026318196818465367
9,9,X3,0.10914960021545994
9,10,X3,0.020634010288631544
9,11,X3,0.10213965098955669
9,12,X3,0.09639989014249295
9,13,X3,0.032137586909811944
9,14,X3,0.02500591148782405
9,15,X3,0.10505337492213584
9,16,X3,0.019649689231300727
9,17,X3,0.04210765477910172
9,18,X3,0.06285210890928283
9,19,X3,0.034737974136078265
10,0,,0.4009187240153551
10,1,,0.24059339612722397
10,2,,0.2707515899091959
10,3,,0.045671933388803154
10,4,,0.17456302046775818
10,5,X3,0.19436889293137938
10,6,X3,0.08074898895574734
10,7,X3,0.13359942098031752
10,8,X3,0.08967591801774688
10,9,X3,0.09806446300353855
10,10,X3,0.09540669195121154
10,11,X3,0.08211774869414512
10,12,X3,0.07765464638941921
10,13,X3,0.11118224821984768
10,14,X3,0.044695522054098547
10,15,X3,0.04638194524159189
10,16,X3,0.008393360232730629
10,17,X3,0.02060209611954633
10,18,X3,0.09513951066765003
10,19,X3,0.1293466433417052
11,0,,0.04097482422366738
11,1,,0.27421505749225616
11,2,,0.11879857908934355
11,3,,0.10155078861862421
11,4,,0.13801574613898993
11,5,X3,0.19287375317071564
11,6,X3,0.14309570840850938
11,7,X3,0.010248629594570957
11,8,X3,0.07660886573648895
11,9,X3,0.2178140012838412
11,10,X3,0.04680508415913209
11,11,X3,0.038499721425068856
11,12,X3,0.12186424393075868
11,13,X3,0.029677252903638873
11,14,X3,0.06508994034084026
11,15,X3,0.16555065708234906
11,16,X3,0.010935013057860488
11,17,X3,0.1930629704038438
11,18,X3,0.09642367162450682
11,19,X3,0.05929238502358203
12,0,,0.2607801519334316
12,1,,0.10132552776485682
12,2,,0.09884239546954632
12,3,,0.17274148855358362
12,4,,0.09026790410280228
12,5,X3,0.21688118018209934
12,6,X3,0.03194902773248032
12,7,X3,0.08559907777816989
12,8,X3,0.05224442243343219
12,9,X3,0.026032479741843417
