dpo_loss,reward,cov_bonus,score,target,value,episode,step,run_started_at,run_dir,train_candidates_total,train_candidates_parsed,train_candidates_invalid,train_candidate_parse_rate,train_steps_total,train_steps_with_any_valid_candidate,train_steps_teacher_fallback,train_teacher_fallback_rate,n_nodes,prompt_strategy,prompt_tokens_mean,prompt_tokens_max,peak_vram_gb
0.6931471824645996,400.5,9.084826873919969,409.58482687391995,X17,-3.13,0,0,2026-06-12T14:27:33,/projects/paco0228/ACE/results/scaling/parity_compact/nodes30/ace/seed_1011/run_20260612_142733_seed1011,1831,1831,0,1.0,556,520,0,0.0,28,compact,568.9844640082858,663,37.4942848
0.7950218319892883,50.488747410476215,0.29066902686367274,50.77941643733989,X10,1.5,0,1,2026-06-12T14:27:33,/projects/paco0228/ACE/results/scaling/parity_compact/nodes30/ace/seed_1011/run_20260612_142733_seed1011,1831,1831,0,1.0,556,520,0,0.0,28,compact,568.9844640082858,663,37.4942848
1.0986520051956177,-1.5,4.807418446925268,3.3074184469252677,X14,0.71,0,2,2026-06-12T14:27:33,/projects/paco0228/ACE/results/scaling/parity_compact/nodes30/ace/seed_1011/run_20260612_142733_seed1011,1831,1831,0,1.0,556,520,0,0.0,28,compact,568.9844640082858,663,37.4942848
1.9807376861572266,15.670170944184065,3.8473339698544327,19.517504914038497,X14,-0.79,0,3,2026-06-12T14:27:33,/projects/paco0228/ACE/results/scaling/parity_compact/nodes30/ace/seed_1011/run_20260612_142733_seed1011,1831,1831,0,1.0,556,520,0,0.0,28,compact,568.9844640082858,663,37.4942848
0.9543197751045227,18.38703851401806,5.437239500807044,23.824278014825104,X18,-4.71,0,4,2026-06-12T14:27:33,/projects/paco0228/ACE/results/scaling/parity_compact/nodes30/ace/seed_1011/run_20260612_142733_seed1011,1831,1831,0,1.0,556,520,0,0.0,28,compact,568.9844640082858,663,37.4942848
0.6931471824645996,4.999957479536532,0.5527919352900709,5.552749414826603,X10,1.5,0,5,2026-06-12T14:27:33,/projects/paco0228/ACE/results/scaling/parity_compact/nodes30/ace/seed_1011/run_20260612_142733_seed1011,1831,1831,0,1.0,556,520,0,0.0,28,compact,568.9844640082858,663,37.4942848
0.5701542496681213,-0.7090097516775078,8.160402130882098,7.45139237920459,X20,-1.74,0,6,2026-06-12T14:27:33,/projects/paco0228/ACE/results/scaling/parity_compact/nodes30/ace/seed_1011/run_20260612_142733_seed1011,1831,1831,0,1.0,556,520,0,0.0,28,compact,568.9844640082858,663,37.4942848
0.31972190737724304,-1.5,3.3536733056669235,1.8536733056669235,X18,-0.13,0,7,2026-06-12T14:27:33,/projects/paco0228/ACE/results/scaling/parity_compact/nodes30/ace/seed_1011/run_20260612_142733_seed1011,1831,1831,0,1.0,556,520,0,0.0,28,compact,568.9844640082858,663,37.4942848
0.09261614829301834,-1.5,7.480272747937113,5.980272747937113,X19,-0.29,0,8,2026-06-12T14:27:33,/projects/paco0228/ACE/results/scaling/parity_compact/nodes30/ace/seed_1011/run_20260612_142733_seed1011,1831,1831,0,1.0,556,520,0,0.0,28,compact,568.9844640082858,663,37.4942848
0.6931471824645996,-0.08207884430885315,0.3364017871065434,0.25432294279769024,X10,1.5,0,10,2026-06-12T14:27:33,/projects/paco0228/ACE/results/scaling/parity_compact/nodes30/ace/seed_1011/run_20260612_142733_seed1011,1831,1831,0,1.0,556,520,0,0.0,28,compact,568.9844640082858,663,37.4942848
0.10726028680801392,4.328999876976011,14.46769396177055,18.796693838746563,X13,-2.0,0,11,2026-06-12T14:27:33,/projects/paco0228/ACE/results/scaling/parity_compact/nodes30/ace/seed_1011/run_20260612_142733_seed1011,1831,1831,0,1.0,556,520,0,0.0,28,compact,568.9844640082858,663,37.4942848
0.6931471824645996,-0.4676095917820948,0.2740655668192638,-0.19354402496283102,X10,1.5,0,12,2026-06-12T14:27:33,/projects/paco0228/ACE/results/scaling/parity_compact/nodes30/ace/seed_1011/run_20260612_142733_seed1011,1831,1831,0,1.0,556,520,0,0.0,28,compact,568.9844640082858,663,37.4942848
