episode,step,total_loss,loss_X1,loss_X2,loss_X10,loss_X11,loss_X12,loss_X13,loss_X14,loss_X15,loss_X3,loss_X4,loss_X5,loss_X6,loss_X7,loss_X8,loss_X9
0,0,25.728393962979318,1.0445493459701538,1.0553823709487915,0.928375780582428,1.403248906135559,2.6437370777130127,4.893270492553711,0.433859646320343,1.4061360359191895,1.9892187118530273,1.5917576551437378,2.358945846557617,5.117392539978027,0.1484576016664505,0.6798014640808105,1.7142058610916138
0,1,3.7804004065692425,1.0445493459701538,1.0566902160644531,0.06743157655000687,0.029992077499628067,0.1290726661682129,0.12826767563819885,0.09220834821462631,0.8607690334320068,0.7617086172103882,0.036203667521476746,0.13477158546447754,0.1531372219324112,0.07314961403608322,0.14334385097026825,0.7500965595245361
0,2,2.4138779621571302,1.0445493459701538,1.0546320676803589,0.08306572586297989,0.03851915895938873,0.17214341461658478,0.18188412487506866,0.08406760543584824,0.622628390789032,0.2871672809123993,0.027966393157839775,0.026532236486673355,0.11845199763774872,0.03148645907640457,0.06142163649201393,0.2587072551250458
0,3,2.092722488939762,1.0478441715240479,1.0546296834945679,0.05375787988305092,0.037224724888801575,0.17824335396289825,0.6171232461929321,0.16654643416404724,0.06352168321609497,0.04050828516483307,0.031659018248319626,0.028518658131361008,0.1324009746313095,0.02424120530486107,0.10174721479415894,0.19673503935337067
0,4,4.436107848957181,1.046154260635376,1.0549407005310059,0.024248789995908737,0.029282160103321075,0.21621237695217133,1.3186308145523071,0.15921799838542938,0.15503334999084473,0.0330139696598053,0.025999829173088074,0.028094446286559105,1.6396584510803223,0.07163392752408981,0.17174170911312103,0.14312103390693665
0,5,5.091238234937191,1.0476828813552856,1.054937481880188,0.024158086627721786,0.026936382055282593,0.20992794632911682,1.4077239036560059,0.2107599675655365,0.05511368811130524,0.037675272673368454,0.023762810975313187,0.039628755301237106,2.2486071586608887,0.03876879811286926,0.21645377576351166,0.13119761645793915
0,6,5.380462919175625,1.0449202060699463,1.054937481880188,0.025342779234051704,0.029623690992593765,0.24282895028591156,1.7349389791488647,0.22840401530265808,0.10924507677555084,0.04311631619930267,0.027616022154688835,0.05163564532995224,2.0395255088806152,0.04904114827513695,0.22082315385341644,0.15835009515285492
0,7,3.956232986971736,1.0447992086410522,1.0545545816421509,0.023809298872947693,0.022786080837249756,0.2595064043998718,1.6407731771469116,0.06441361457109451,0.13890023529529572,0.03286733850836754,0.02497791312634945,0.02456134930253029,0.9591278433799744,0.05448529124259949,0.10054677724838257,0.1896069049835205
0,8,4.342927175015211,1.0454767942428589,1.0545544624328613,0.02251138724386692,0.02414027974009514,0.27205488085746765,1.9482756853103638,0.12282473593950272,0.1268617808818817,0.03747981786727905,0.025563424453139305,0.030867740511894226,0.9339748024940491,0.03407000005245209,0.1112365648150444,0.233059823513031
0,9,4.625587394461036,1.0444457530975342,1.0545544624328613,0.02204039879143238,0.024126848205924034,0.3374456763267517,2.086446762084961,0.13599857687950134,0.10783960670232773,0.03337835520505905,0.030415430665016174,0.02893899939954281,1.0194984674453735,0.0406583696603775,0.09153712540864944,0.24746273458003998
1,0,28.238882637023927,1.0445493459701538,1.0553823709487915,0.9760358929634094,1.5511205196380615,2.618773937225342,4.5952911376953125,0.7394822835922241,1.4213312864303589,1.5818042755126953,2.2890524864196777,3.3047871589660645,5.699999809265137,0.579008162021637,0.46780240535736084,1.9944069385528564
1,1,15.050119107961654,1.0621684789657593,1.0553823709487915,0.14659593999385834,0.2996855676174164,1.4104968309402466,2.379636287689209,0.7321562170982361,0.37275800108909607,0.2317672222852707,2.005138874053955,1.8914263248443604,2.9136369228363037,0.21187549829483032,1.1931809186935425,0.8382543325424194
1,2,13.958877788484097,1.0556378364562988,1.0553823709487915,0.11520451307296753,0.3646552562713623,0.5442746877670288,2.6239328384399414,0.24655109643936157,0.34705793857574463,0.26997053623199463,2.136033535003662,2.074413299560547,2.2436888217926025,0.048027895390987396,1.555782437324524,0.9670808911323547
1,3,3.8782551042735576,1.062214732170105,1.086248517036438,0.28758153319358826,0.04341334104537964,0.10976462066173553,1.20851731300354,0.024869736284017563,0.04274633899331093,0.05017119646072388,0.03898195922374725,0.03683819994330406,0.2769709825515747,0.3458050489425659,0.02600748836994171,0.9568946957588196
1,4,1.648830534890294,1.0549737215042114,1.0581355094909668,0.03187311440706253,0.03389093652367592,0.11334417760372162,0.42783471941947937,0.027579568326473236,0.0464676097035408,0.04067957028746605,0.028011580929160118,0.07413558661937714,0.10013669729232788,0.1929859071969986,0.02298867329955101,0.08628054708242416
1,5,1.7914878711104394,1.0452842712402344,1.058077096939087,0.03273162245750427,0.02090280130505562,0.08108658343553543,0.5074675679206848,0.03325003385543823,0.054375674575567245,0.03968123719096184,0.02703692577779293,0.10783754289150238,0.101655974984169,0.2653919756412506,0.030185474082827568,0.0692121833562851
1,6,2.169871512055397,1.0438953638076782,1.0623327493667603,0.05934780836105347,0.024281447753310204,0.13997259736061096,0.582612156867981,0.039679840207099915,0.048737041652202606,0.04401198402047157,0.029069216921925545,0.12942546606063843,0.14827479422092438,0.4037412405014038,0.02971448376774788,0.06975781172513962
1,7,2.526742675900459,1.0511600971221924,1.062771201133728,0.034126166254282,0.02331843040883541,0.1525619477033615,0.9441879987716675,0.03859250620007515,0.036959175020456314,0.03696396201848984,0.0269875880330801,0.0899534747004509,0.12412356585264206,0.4304049611091614,0.02904634177684784,0.13673029839992523
1,8,2.707886837795377,1.047081470489502,1.0627774000167847,0.037812959402799606,0.022922256961464882,0.10314468294382095,1.1092759370803833,0.043846726417541504,0.0320441760122776,0.040542785078287125,0.027764523401856422,0.07316911220550537,0.10918543487787247,0.4762933850288391,0.02905702032148838,0.18085606396198273
1,9,3.85342758782208,1.0465277433395386,1.0617783069610596,0.03386406600475311,0.030868876725435257,0.06328585743904114,2.0614798069000244,0.03964434936642647,0.04547528177499771,0.04044892266392708,0.026016173884272575,0.13292817771434784,0.09550643712282181,0.631157398223877,0.05260957032442093,0.17848145961761475
1,10,3.404521533474326,1.0469114780426025,1.0581245422363281,0.04678698256611824,0.02716657891869545,0.03489518538117409,1.7103079557418823,0.05059513449668884,0.038733117282390594,0.03262200951576233,0.024298647418618202,0.08726770430803299,0.1576051265001297,0.5677789449691772,0.05164521932601929,0.1538117229938507
2,0,26.931868767738344,1.0445493459701538,1.0553823709487915,0.74881911277771,1.222015142440796,2.8138439655303955,4.833598613739014,0.6027281880378723,1.8555591106414795,2.117612361907959,2.4634768962860107,1.9195536375045776,4.971620559692383,0.5157713890075684,0.7642603516578674,1.6830230951309204
2,1,8.831239134818315,1.0563896894454956,1.0553823709487915,0.09806634485721588,0.8562829494476318,1.2672877311706543,0.7098607420921326,0.055435072630643845,0.08929277211427689,0.4264248311519623,1.8130921125411987,0.4644688665866852,1.315817952156067,0.6021762490272522,0.14755205810070038,0.5631270408630371
2,2,8.459472803026438,1.0498663187026978,1.0553823709487915,0.06683927029371262,0.9250791072845459,1.1494234800338745,0.874159574508667,0.033704716712236404,0.09445621818304062,0.3649211525917053,1.782508373260498,0.4175862967967987,0.8213458061218262,0.8840670585632324,0.12302780151367188,0.5013042092323303
2,3,3.4458793181926013,1.047892689704895,1.0837069749832153,0.02984551340341568,0.0412629060447216,0.34746187925338745,1.526418924331665,0.024927107617259026,0.039474017918109894,0.03604749217629433,0.07275979220867157,0.48418694734573364,0.1827048510313034,0.05395781248807907,0.11955412477254868,0.06095801666378975
2,4,1.91857543066144,1.0437285900115967,1.062068223953247,0.06363524496555328,0.038014765828847885,0.12488589435815811,0.40530386567115784,0.05545607954263687,0.14550799131393433,0.034447990357875824,0.02195056527853012,0.14758792519569397,0.25414106249809265,0.0679926946759224,0.05457347631454468,0.0839185118675232
2,5,2.525551183894277,1.0426872968673706,1.0574707984924316,0.0816793218255043,0.05092557519674301,0.368202269077301,0.3906503915786743,0.10719556361436844,0.14735524356365204,0.03141216188669205,0.024303073063492775,0.1589766889810562,0.34950634837150574,0.06724923849105835,0.06883459538221359,0.2592290937900543
2,6,2.427461040019989,1.0433884859085083,1.054664969444275,0.13171452283859253,0.05650388449430466,0.11993808299303055,0.8025510311126709,0.05748669430613518,0.023836368694901466,0.027899108827114105,0.022969001904129982,0.08743399381637573,0.2545587122440338,0.08884657174348831,0.035272687673568726,0.2988396883010864
2,7,2.9112476631999016,1.0462254285812378,1.0555577278137207,0.1033545657992363,0.0484040305018425,0.22853632271289825,0.7300758957862854,0.05196415260434151,0.04201509803533554,0.03187394514679909,0.02752809226512909,0.09238442778587341,0.37842223048210144,0.035275720059871674,0.04028114676475525,0.6807754039764404
2,8,3.3498720873147247,1.048546314239502,1.0555145740509033,0.12401417642831802,0.04893408715724945,0.17460773885250092,0.8610484004020691,0.07448001950979233,0.03751422092318535,0.03650665283203125,0.027355777099728584,0.0924350917339325,0.4539940655231476,0.03455939516425133,0.04286014288663864,0.9207501411437988
2,9,2.5344493128359318,1.0480278730392456,1.0566520690917969,0.09321676194667816,0.05356493592262268,0.06014281138777733,0.5653037428855896,0.056573450565338135,0.046031367033720016,0.037249185144901276,0.029984259977936745,0.07556121051311493,0.4897034168243408,0.023552289232611656,0.05413231626152992,0.528497576713562
2,10,2.1147036753594874,1.049724817276001,1.0554618835449219,0.08044736832380295,0.06115833669900894,0.03756337985396385,0.49297279119491577,0.047845080494880676,0.05412741377949715,0.040832385420799255,0.02763892523944378,0.09360209852457047,0.5559844970703125,0.024808211252093315,0.05379834771156311,0.1228874996304512
3,0,26.266882801055907,1.0517624616622925,1.0550603866577148,0.9754637479782104,1.040295124053955,3.022413492202759,4.646162986755371,0.6225613355636597,1.4268461465835571,1.7343698740005493,2.834401845932007,2.3699452877044678,4.118802070617676,0.45859795808792114,0.6100801825523376,1.985578179359436
3,1,14.024315096437931,1.0439541339874268,1.0550603866577148,0.03508999943733215,0.8018617630004883,1.2906959056854248,1.07932710647583,0.570527195930481,0.5222272872924805,0.6807606816291809,0.8754183053970337,1.1186614036560059,3.962075710296631,0.09039843827486038,1.381410002708435,1.1960583925247192
3,2,11.324962756037712,1.0578138828277588,1.0550603866577148,0.14747115969657898,1.1605420112609863,0.17586781084537506,0.8506481647491455,1.654779314994812,0.48757800459861755,0.525934100151062,0.914485514163971,0.8838855624198914,2.2528107166290283,0.1749596744775772,1.551416039466858,0.12200982868671417
3,3,2.974443817511201,1.0526217222213745,1.0550044775009155,0.0932627022266388,0.07708258181810379,0.2500605583190918,0.6605750322341919,0.042020976543426514,0.06647506356239319,0.035547226667404175,0.027224788442254066,0.05323203653097153,0.32226425409317017,0.6585744023323059,0.09786814451217651,0.16873081028461456
