method,seed,n_nodes,episodes,final_total_loss,min_total_loss,ace_final_total_loss,ace_min_total_loss,elapsed_s
ppo,1011,5,171,2.2829941464588046,2.2255804082378745,2.2977231308817863,0.5253687398508191,643.4859421253204
