dpo_loss,reward,cov_bonus,score,target,value,episode,step,run_started_at,run_dir,train_candidates_total,train_candidates_parsed,train_candidates_invalid,train_candidate_parse_rate,train_steps_total,train_steps_with_any_valid_candidate,train_steps_teacher_fallback,train_teacher_fallback_rate
0.6931471824645996,251.46881584823134,5.404057305510304,256.87287315374164,X4,-0.8210073877680151,0,0,2026-01-24T12:18:54,results/ace/run_20260124_121854,10340,10340,0,1.0,3441,3325,0,0.0
0.7053669095039368,47.046852938830845,20.431797894842123,67.47865083367297,X1,0.1693300230981099,0,1,2026-01-24T12:18:54,results/ace/run_20260124_121854,10340,10340,0,1.0,3441,3325,0,0.0
0.7109449505805969,30.828377373516556,44.212945222634936,75.04132259615149,X2,-1.66073050886739,0,2,2026-01-24T12:18:54,results/ace/run_20260124_121854,10340,10340,0,1.0,3441,3325,0,0.0
0.6891618967056274,3.8746534287929553,11.924091515816881,15.798744944609837,X2,0.49136937993064,0,3,2026-01-24T12:18:54,results/ace/run_20260124_121854,10340,10340,0,1.0,3441,3325,0,0.0
0.6910954713821411,3.393634147942068,13.412527637675344,16.806161785617412,X2,1.5,0,4,2026-01-24T12:18:54,results/ace/run_20260124_121854,10340,10340,0,1.0,3441,3325,0,0.0
0.7070950269699097,2.973387464880943,10.632692533224194,13.606079998105137,X2,-4.16390025015163,0,5,2026-01-24T12:18:54,results/ace/run_20260124_121854,10340,10340,0,1.0,3441,3325,0,0.0
0.5253544449806213,1.987873207777739,7.78021130524827,9.76808451302601,X2,1.5,0,6,2026-01-24T12:18:54,results/ace/run_20260124_121854,10340,10340,0,1.0,3441,3325,0,0.0
0.4513084888458252,0.9357741605490444,8.801260278904017,9.737034439453062,X2,1.5,0,7,2026-01-24T12:18:54,results/ace/run_20260124_121854,10340,10340,0,1.0,3441,3325,0,0.0
0.6931471824645996,2.4608081001788373,10.199814486954738,12.660622587133576,X2,1.5,0,8,2026-01-24T12:18:54,results/ace/run_20260124_121854,10340,10340,0,1.0,3441,3325,0,0.0
0.6604907512664795,-0.03774824179709091,7.516946144841755,7.479197903044664,X2,1.5,0,9,2026-01-24T12:18:54,results/ace/run_20260124_121854,10340,10340,0,1.0,3441,3325,0,0.0
0.6931471824645996,-0.537717305123806,7.0281370006768675,6.4904196955530615,X2,1.5,0,10,2026-01-24T12:18:54,results/ace/run_20260124_121854,10340,10340,0,1.0,3441,3325,0,0.0
1.7060664892196655,3.1196111988276245,7.3489400931598015,100.0,X1,3.956006610931688,0,11,2026-01-24T12:18:54,results/ace/run_20260124_121854,10340,10340,0,1.0,3441,3325,0,0.0
1.4990054368972778,2.1716192994266748,7.070634577745851,100.0,X1,-0.9681690438180564,0,12,2026-01-24T12:18:54,results/ace/run_20260124_121854,10340,10340,0,1.0,3441,3325,0,0.0
0.6931471824645996,0.00022253580391318195,7.256605880366645,7.256828416170558,X2,1.5,0,13,2026-01-24T12:18:54,results/ace/run_20260124_121854,10340,10340,0,1.0,3441,3325,0,0.0
0.6244182586669922,1.478029187768698,7.26881371065151,100.0,X1,2.5241728205214002,0,14,2026-01-24T12:18:54,results/ace/run_20260124_121854,10340,10340,0,1.0,3441,3325,0,0.0
1.0041847229003906,1.66814971345067,5.347367944702736,7.0155176581534056,X2,3.2676,0,15,2026-01-24T12:18:54,results/ace/run_20260124_121854,10340,10340,0,1.0,3441,3325,0,0.0
0.7083117365837097,1.7272741067916157,3.153186191678822,4.880460298470438,X2,5.0,0,16,2026-01-24T12:18:54,results/ace/run_20260124_121854,10340,10340,0,1.0,3441,3325,0,0.0
0.8805868029594421,0.1274271309375763,1.2688562310494935,100.0,X1,4.41583379872236,0,17,2026-01-24T12:18:54,results/ace/run_20260124_121854,10340,10340,0,1.0,3441,3325,0,0.0
0.6931471824645996,0.5166457425802945,1.5666552545159678,2.0833009970962624,X2,1.5,0,18,2026-01-24T12:18:54,results/ace/run_20260124_121854,10340,10340,0,1.0,3441,3325,0,0.0
0.6931471824645996,0.2796966824680569,1.1727766954599104,1.4524733779279673,X2,1.5,0,19,2026-01-24T12:18:54,results/ace/run_20260124_121854,10340,10340,0,1.0,3441,3325,0,0.0
0.6931471824645996,0.12555007264018037,1.0771247472758358,12.393164786137788,X2,1.5,0,20,2026-01-24T12:18:54,results/ace/run_20260124_121854,10340,10340,0,1.0,3441,3325,0,0.0
0.6277852654457092,50.1609083414078,18.090925193411465,100.0,X1,3.2616545699184556,1,0,2026-01-24T12:18:54,results/ace/run_20260124_121854,10340,10340,0,1.0,3441,3325,0,0.0
0.6931471824645996,39.48596563935281,35.3802998306366,86.20600919865859,X2,1.5,1,1,2026-01-24T12:18:54,results/ace/run_20260124_121854,10340,10340,0,1.0,3441,3325,0,0.0
0.4130572974681854,-2.0,15.186751304142232,100.0,X1,0.11523830024319714,1,3,2026-01-24T12:18:54,results/ace/run_20260124_121854,10340,10340,0,1.0,3441,3325,0,0.0
0.6931471824645996,9.094031505286694,28.60578156754857,48.91135170595255,X2,1.5,1,4,2026-01-24T12:18:54,results/ace/run_20260124_121854,10340,10340,0,1.0,3441,3325,0,0.0
0.6931471824645996,-0.4114620741456765,19.742342387993244,30.32844606110163,X2,1.5,1,5,2026-01-24T12:18:54,results/ace/run_20260124_121854,10340,10340,0,1.0,3441,3325,0,0.0
0.3034383952617645,3.4527460299432278,22.304283268515363,100.0,X1,4.790196562340983,1,6,2026-01-24T12:18:54,results/ace/run_20260124_121854,10340,10340,0,1.0,3441,3325,0,0.0
0.6931471824645996,7.298273956403136,22.48117496918161,40.880441785712236,X2,1.5,1,7,2026-01-24T12:18:54,results/ace/run_20260124_121854,10340,10340,0,1.0,3441,3325,0,0.0
0.6931471824645996,6.108518650755288,19.349733161471413,36.37276970346251,X2,1.5,1,8,2026-01-24T12:18:54,results/ace/run_20260124_121854,10340,10340,0,1.0,3441,3325,0,0.0
0.6931471824645996,6.714060792699456,16.91645024375178,34.36321999406828,X2,1.5,1,9,2026-01-24T12:18:54,results/ace/run_20260124_121854,10340,10340,0,1.0,3441,3325,0,0.0
0.04691729322075844,4.60235070809722,14.125006821958504,100.0,X1,-1.1426900826143314,1,10,2026-01-24T12:18:54,results/ace/run_20260124_121854,10340,10340,0,1.0,3441,3325,0,0.0
0.6931471824645996,6.324806906282903,13.629508391964135,30.79443734984813,X2,1.5,1,11,2026-01-24T12:18:54,results/ace/run_20260124_121854,10340,10340,0,1.0,3441,3325,0,0.0
0.6931471824645996,1.669707221910357,11.077484217106987,23.425992055425265,X2,1.5,1,12,2026-01-24T12:18:54,results/ace/run_20260124_121854,10340,10340,0,1.0,3441,3325,0,0.0
4.4502786522571114e-07,-2.0,10.594463347464634,100.0,X1,3.092071821003728,1,13,2026-01-24T12:18:54,results/ace/run_20260124_121854,10340,10340,0,1.0,3441,3325,0,0.0
0.6931471824645996,2.4274568054825085,10.615420143035694,23.816322355663196,X2,1.5,1,14,2026-01-24T12:18:54,results/ace/run_20260124_121854,10340,10340,0,1.0,3441,3325,0,0.0
0.6931471824645996,1.9385037012398243,9.798101611679787,22.365328322075648,X2,1.5,1,15,2026-01-24T12:18:54,results/ace/run_20260124_121854,10340,10340,0,1.0,3441,3325,0,0.0
3.277878590779437e-08,-1.2907489966601138,8.852913568976868,100.0,X1,3.342349643122196,1,16,2026-01-24T12:18:54,results/ace/run_20260124_121854,10340,10340,0,1.0,3441,3325,0,0.0
0.6931471824645996,-1.4703242238610992,8.406093895659115,17.649289172664613,X2,1.5,1,17,2026-01-24T12:18:54,results/ace/run_20260124_121854,10340,10340,0,1.0,3441,3325,0,0.0
0.6931471824645996,-0.8040958717465396,9.187354330956738,18.96574338400145,X2,1.5,1,18,2026-01-24T12:18:54,results/ace/run_20260124_121854,10340,10340,0,1.0,3441,3325,0,0.0
4.036192819967255e-07,-1.313551725819706,9.154896209275947,100.0,X1,4.541029963387693,1,20,2026-01-24T12:18:54,results/ace/run_20260124_121854,10340,10340,0,1.0,3441,3325,0,0.0
0.6931471824645996,-1.6715145763009787,7.89830232919442,16.766668141549772,X2,1.5,1,21,2026-01-24T12:18:54,results/ace/run_20260124_121854,10340,10340,0,1.0,3441,3325,0,0.0
0.6931471824645996,-0.7701296191662554,9.368613694159594,19.020624905668633,X2,1.5,1,22,2026-01-24T12:18:54,results/ace/run_20260124_121854,10340,10340,0,1.0,3441,3325,0,0.0
3.512459212373642e-09,42.67485256493092,23.126367715886207,100.0,X1,4.228476412401083,2,0,2026-01-24T12:18:54,results/ace/run_20260124_121854,10340,10340,0,1.0,3441,3325,0,0.0
0.6931471824645996,44.5283119082451,28.90308648749325,83.93202074244665,X2,1.5,2,1,2026-01-24T12:18:54,results/ace/run_20260124_121854,10340,10340,0,1.0,3441,3325,0,0.0
0.6931471824645996,11.188504815101634,7.238290662598613,28.819060810778662,X2,1.5,2,2,2026-01-24T12:18:54,results/ace/run_20260124_121854,10340,10340,0,1.0,3441,3325,0,0.0
5.739771040680353e-07,3.986320294439789,6.929004489703607,100.0,X1,-2.507862255262645,2,3,2026-01-24T12:18:54,results/ace/run_20260124_121854,10340,10340,0,1.0,3441,3325,0,0.0
0.6931471824645996,2.210019171237947,16.274991374698413,28.94941566036489,X2,1.5,2,4,2026-01-24T12:18:54,results/ace/run_20260124_121854,10340,10340,0,1.0,3441,3325,0,0.0
0.6931471824645996,1.6451548635959634,16.118414050728862,28.12769161059756,X2,1.5,2,5,2026-01-24T12:18:54,results/ace/run_20260124_121854,10340,10340,0,1.0,3441,3325,0,0.0
1.1516662823396473e-07,0.0,14.953962851626533,36.12181573019709,X2,-1.3331,2,6,2026-01-24T12:18:54,results/ace/run_20260124_121854,10340,10340,0,1.0,3441,3325,0,0.0
