episode,step,target,value,total_loss,loss_X1,loss_X2,loss_X3,loss_X4,loss_X5,loss_X6,loss_X7,loss_X8,loss_X9,loss_X10,loss_X11,loss_X12,loss_X13,loss_X14,loss_X15
0,0,X1,-2.323228337825338,4.628221686929464,1.0033859014511108,1.017752766609192,0.19746026396751404,0.11011074483394623,0.31599393486976624,0.13823476433753967,0.20395520329475403,0.029607463628053665,0.20219704508781433,0.36204463243484497,0.04801086336374283,0.08811382204294205,0.5736135840415955,0.0691448226571083,0.2685958743095398
0,1,X13,-0.9275823632960165,3.362309142947197,1.0055513381958008,1.0207234621047974,0.03617672622203827,0.05849720910191536,0.039782505482435226,0.09156849980354309,0.033366356045007706,0.023408038541674614,0.08577194809913635,0.1216215193271637,0.02763384021818638,0.028959568589925766,0.5246209502220154,0.03310856968164444,0.23151861131191254
0,2,X2,3.3850351647435772,2.577180527150631,1.003063440322876,1.0212370157241821,0.03467859327793121,0.054562877863645554,0.0266913753002882,0.043640416115522385,0.028247501701116562,0.022919192910194397,0.03589342534542084,0.049736153334379196,0.0299479179084301,0.027008406817913055,0.12506721913814545,0.04629155993461609,0.02819543145596981
0,3,X14,-4.618463338976776,2.444814931601286,1.003447413444519,1.0156605243682861,0.04201148822903633,0.04366698116064072,0.028646918013691902,0.032210927456617355,0.025492344051599503,0.02777695842087269,0.03413698449730873,0.026114599779248238,0.027453690767288208,0.02446657419204712,0.04762548580765724,0.03873748704791069,0.027366554364562035
0,4,X9,0.6231871494798131,2.433550328016281,1.0028750896453857,1.0207722187042236,0.042295414954423904,0.04074490815401077,0.028763337060809135,0.03220324218273163,0.024300094693899155,0.02842424064874649,0.035048626363277435,0.02553078532218933,0.027895458042621613,0.02341661974787712,0.041472427546978,0.03520544618368149,0.024602418765425682
0,5,X6,3.5208661892936863,2.4248208962380886,1.0029542446136475,1.0223907232284546,0.03827328234910965,0.04110400006175041,0.02470550499856472,0.032063908874988556,0.02261435054242611,0.028635820373892784,0.0350138396024704,0.025572866201400757,0.027832839637994766,0.023536155000329018,0.040281277149915695,0.03464483097195625,0.02519725263118744
0,6,X3,-3.649425406961393,2.423537142574787,1.003395438194275,1.020890712738037,0.034740738570690155,0.035473961383104324,0.023384500294923782,0.03775571286678314,0.021955667063593864,0.027110978960990906,0.029451865702867508,0.025088796392083168,0.02736048959195614,0.023371702060103416,0.039685167372226715,0.04639340192079544,0.027478009462356567
0,7,X9,-1.6620360537104473,2.4147051572799683,1.0055735111236572,1.0214253664016724,0.035092175006866455,0.03325404226779938,0.023207902908325195,0.03723003715276718,0.021507391706109047,0.024756688624620438,0.02922331728041172,0.02538600191473961,0.027716489508748055,0.0235223937779665,0.040058016777038574,0.03948047384619713,0.027271348983049393
0,8,X4,-3.3622315524763957,2.405019225552678,1.0036195516586304,1.0201833248138428,0.035046886652708054,0.033061299473047256,0.023177659139037132,0.034162748605012894,0.021424734964966774,0.025057684630155563,0.026956239715218544,0.02542031556367874,0.027372416108846664,0.023290570825338364,0.04015258699655533,0.03936009481549263,0.02673311159014702
0,9,X15,-0.6372420658478166,2.4146287199109793,1.0027861595153809,1.0192229747772217,0.04038991034030914,0.030863776803016663,0.023298652842640877,0.035739466547966,0.021764686331152916,0.02494182251393795,0.026259450241923332,0.02619091607630253,0.028749095275998116,0.023386463522911072,0.04206504300236702,0.04089463874697685,0.02807566337287426
0,10,X2,3.7863033710121705,2.4096223153173923,1.0029422044754028,1.0188021659851074,0.03888792172074318,0.028619809076189995,0.023211965337395668,0.036439232528209686,0.02186809852719307,0.02440287172794342,0.02662183716893196,0.026236413046717644,0.027365630492568016,0.023376865312457085,0.04127377271652222,0.04245251417160034,0.027121013030409813
0,11,X7,-4.301230385408176,2.4077929574996233,1.0027939081192017,1.0187270641326904,0.03708747401833534,0.028128962963819504,0.023237241432070732,0.03678111732006073,0.021912114694714546,0.024698639288544655,0.02695566602051258,0.026324601843953133,0.027862852439284325,0.02353944256901741,0.04102347046136856,0.04159211739897728,0.02712828479707241
0,12,X6,2.3203925377370194,2.3959792871028185,1.0028905868530273,1.0192607641220093,0.031806446611881256,0.026035811752080917,0.02375522255897522,0.03669430688023567,0.021934108808636665,0.027089664712548256,0.028022903949022293,0.025864314287900925,0.0272477176040411,0.023453697562217712,0.0392368845641613,0.0382491797208786,0.02443767711520195
0,13,X2,4.053986522844989,2.3947989623993635,1.002858281135559,1.019482135772705,0.03165242075920105,0.024314600974321365,0.023879999294877052,0.038788001984357834,0.021752027794718742,0.027116768062114716,0.027697306126356125,0.025948211550712585,0.027281522750854492,0.023753946647047997,0.03862525150179863,0.03686276078224182,0.024785727262496948
0,14,X2,1.6713816778492232,2.392929868772626,1.003007173538208,1.0194976329803467,0.0321369469165802,0.023849982768297195,0.023779533803462982,0.0372171550989151,0.021637726575136185,0.02733583003282547,0.02803690731525421,0.026008496060967445,0.026224428787827492,0.023722972720861435,0.03889493644237518,0.036503858864307404,0.025076286867260933
0,15,X3,2.9007184435880164,2.403267154470086,1.0029841661453247,1.0202298164367676,0.03499925881624222,0.02314954251050949,0.023845376446843147,0.03911231458187103,0.02139303833246231,0.02642136812210083,0.029557470232248306,0.02613670751452446,0.026204422116279602,0.023425640538334846,0.04034329578280449,0.039062999188899994,0.026401737704873085
0,16,X1,-2.081984809700359,2.4017062820494175,1.0029834508895874,1.0205410718917847,0.03128838166594505,0.023189693689346313,0.023508623242378235,0.039865925908088684,0.02140386775135994,0.02676219679415226,0.029844054952263832,0.02665654756128788,0.026446545496582985,0.02340914122760296,0.04047614708542824,0.03906773403286934,0.026262899860739708
0,17,X7,0.7340808568092712,2.402206303551793,1.003117561340332,1.0202221870422363,0.031024198979139328,0.023512661457061768,0.023617569357156754,0.039869751781225204,0.021420037373900414,0.026718739420175552,0.02988903783261776,0.02678128331899643,0.02628699317574501,0.023625893518328667,0.040292493999004364,0.03952763229608536,0.02630026265978813
0,18,X5,-0.3070732326926562,2.3975707087665796,1.0030839443206787,1.0181292295455933,0.03164840489625931,0.023746168240904808,0.02352944016456604,0.03947330266237259,0.021703528240323067,0.02658930793404579,0.02938251942396164,0.026541534811258316,0.025741346180438995,0.023701664060354233,0.03973536565899849,0.037621691823005676,0.026943260803818703
0,19,X1,2.6879474747998353,2.396581929177046,1.0030752420425415,1.0177695751190186,0.03078194335103035,0.024065246805548668,0.023324962705373764,0.039987120777368546,0.02200140245258808,0.026485474780201912,0.029251955449581146,0.02656930312514305,0.025703130289912224,0.0237845778465271,0.036854080855846405,0.03855366259813309,0.02837425097823143
0,20,X6,0.21670250605766306,2.3961585108190775,1.002999186515808,1.0174648761749268,0.030488548800349236,0.023874923586845398,0.023307939991354942,0.04007839411497116,0.02185927890241146,0.02692604251205921,0.028886977583169937,0.02647489123046398,0.025754226371645927,0.023747391998767853,0.03715389966964722,0.03889055550098419,0.02825137786567211
0,21,X8,-2.9313752933388857,2.3992397636175156,1.0030726194381714,1.0170520544052124,0.02809738926589489,0.023148752748966217,0.023222144693136215,0.04280920326709747,0.02215643972158432,0.02579653076827526,0.028710396960377693,0.027184000238776207,0.025325266644358635,0.02359321154654026,0.03839704766869545,0.04058217257261276,0.03009253367781639
0,22,X10,1.38756562226079,2.3987145721912384,1.0032655000686646,1.0174689292907715,0.02813425101339817,0.023339111357927322,0.023223238065838814,0.04333268478512764,0.02231546863913536,0.025735002011060715,0.028581496328115463,0.02721438929438591,0.025420017540454865,0.02364148199558258,0.037831466645002365,0.038973256945610046,0.030238278210163116
0,23,X10,3.0933852464380482,2.396671002730727,1.0031787157058716,1.0173438787460327,0.028351865708827972,0.02320997044444084,0.0232170969247818,0.04367125406861305,0.022144069895148277,0.025432059541344643,0.028334615752100945,0.027292687445878983,0.02543964982032776,0.023624854162335396,0.03782101348042488,0.038356903940439224,0.029252367094159126
0,24,X6,-4.874519080054899,2.3999670278280973,1.0033378601074219,1.0176228284835815,0.029244083911180496,0.02287914603948593,0.02324073016643524,0.04490967094898224,0.021777566522359848,0.024345064535737038,0.029063381254673004,0.02781793288886547,0.025553997606039047,0.023508239537477493,0.03824157640337944,0.03871680051088333,0.029708148911595345
