seed,changed,change_type,method,target_budget,source_samples,mse,changed_mse,unchanged_mse,old_selection_mass
3006,3,family,scratch,120,2560,0.8202488653953535,0.6762825531602906,0.8362451223103605,
3006,3,family,warm,120,2560,0.10830579545915678,0.7866101860228318,0.03293864095208177,
3006,3,family,source_retrieval,120,2560,0.03658669295139783,0.021193923150203697,0.03829700070708607,0.7
3006,3,family,source_mixture,120,2560,0.0336452090912288,0.021193923150203697,0.03502868530689825,0.7772683758126148
3006,3,family,scratch,200,2560,0.45695881091115276,0.5720328340297528,0.4441728083424194,
3006,3,family,warm,200,2560,0.09199914266464312,0.657568172421542,0.029158139358321015,
3006,3,family,source_retrieval,200,2560,0.03078810080828419,0.0308737906307687,0.030778579716897028,0.7
3006,3,family,source_mixture,200,2560,0.029944943087101012,0.0308737906307687,0.02984173780447127,0.7772683758126148
3006,3,family,scratch,400,2560,0.022599455614001708,0.05815616779288887,0.01864870981634758,
3006,3,family,warm,400,2560,0.013646228320083737,0.04173412720080516,0.010525350666670244,
3006,3,family,source_retrieval,400,2560,0.011740195445441236,0.02277507422490165,0.010514097803278968,0.7
3006,3,family,source_mixture,400,2560,0.011699960097139162,0.02277507422490165,0.010469391860721109,0.7772683758126148
