step,target,value,query_samples,observed_total_loss,broad_total_loss,observed_nonroot_loss,broad_nonroot_loss,feasible_nonroot_loss
0,X4,2.624079234968571,50,9.068282149732113,22.177493976056574,4.107268236577511,21.185291193425655,5.0212352520320565
1,X18,0.2350540249508839,100,5.677897289395332,4.422034301608801,0.7064183503389359,3.4277385137975216,0.8434681857470423
2,X13,-2.206239816812362,150,5.5888391844928265,2.845799517631531,0.614298652857542,1.8508914113044739,0.6711819007371863
3,X25,1.6281164307307847,240,5.576953196898103,2.567306262999773,0.5853972677141428,1.568995077162981,0.6157596601406112
4,X10,-0.2188357163750272,290,5.585665183141828,2.7421671446412805,0.5843901205807924,1.7419121321290731,0.6203568525767575
5,X1,0.8628911455478381,340,5.584847204387188,2.8205606430768966,0.5817384049296379,1.8199388831853867,0.6227125083096325
6,X4,3.5774694690289195,430,5.567001990973949,3.0779388528317213,0.5811178609728813,2.0807620268315077,0.6311062688473612
7,X18,3.839360580694862,480,5.562218964099884,3.025817383080721,0.5837204456329346,2.030117679387331,0.6456152215444793
8,X19,-1.6991462835387336,530,5.555478248745203,3.081778585538268,0.5788485147058964,2.0864526387304068,0.6496961064403877
9,X8,2.1807112717542747,620,5.553317494690418,3.42837101444602,0.5792301371693611,2.4335535429418087,0.6714373505674303
10,X10,-4.545927552137999,670,5.5461740754544735,3.3649891439825295,0.5784479640424252,2.37144392170012,0.6637369024877747
11,X13,0.9077768113758191,720,5.543467078357935,3.189575382694602,0.5774519182741642,2.196372350677848,0.6460743470039839
12,X3,-2.4459594171097834,810,5.54322737455368,3.223133692145348,0.5772954821586609,2.2299473136663437,0.6439181251528984
13,X10,0.9319054665444435,860,5.543217126280069,3.2333833567798136,0.5775220431387424,2.2402443401515484,0.6405101678489397
14,X21,0.832871366874171,910,5.543054046109319,3.16243916079402,0.5771278757601976,2.1692539267241955,0.6336259742189819
15,X11,0.7031243447264677,1000,5.544369826093316,3.2506105203181503,0.5774403307586908,2.2572246212512255,0.6353395310385773
16,X14,4.442761773600848,1050,5.546145794913173,2.657698888704181,0.5787067394703627,1.6642110776156187,0.6210281375097111
17,X4,-4.991630078815597,1100,5.544739106670022,2.5934589460492132,0.5779934916645288,1.6001098230481148,0.6163833419559523
18,X19,3.80381856341916,1190,5.542600244283676,2.5319370694458483,0.5768375098705292,1.538784522563219,0.6086800909833983
19,X1,-1.087408929896656,1240,5.5418712962418795,2.56917789876461,0.5767657030373812,1.5761567801237106,0.6062127905897796
20,X1,-4.201925380354559,1290,5.541635509580374,2.5660218954086305,0.5773498378694057,1.5731647610664368,0.6044025829372306
21,X8,-2.529784662089618,1380,5.539620162919164,2.731602730602026,0.5767015237361193,1.739019002765417,0.6042767678154632
22,X18,4.285356039759467,1430,5.539942612871528,2.8022175624966623,0.5768190529197454,1.8095928505063057,0.6040163099920999
23,X3,-0.30479280616560267,1480,5.539936957880855,2.898600419983268,0.5766325574368238,1.9059395398944616,0.6030722161134083
24,X13,-0.2604210089292893,1570,5.538994627073407,3.1089336592704058,0.5760904718190432,2.116352828219533,0.5992565924922626
25,X25,3.030152365881028,1620,5.5378200225532055,3.212643877789378,0.576141994446516,2.2203082721680403,0.5974029766318079
26,X11,-3.7249125866371005,1670,5.5367463286966085,3.4702484544366596,0.5754795726388693,2.477995103225112,0.5957172483128186
27,X14,0.19523170746118268,1760,5.537452403455973,3.8622579094022513,0.575084213167429,2.8697842713445425,0.5942589218417804
28,X2,1.7091713639567265,1810,5.537577273324132,3.979696272313595,0.574938477948308,2.98716851323843,0.5932577751421679
29,X21,-0.6484985179964315,1860,5.538807036355138,4.091442071273923,0.5745842475444078,3.098597513511777,0.5929720813098054
30,X2,4.908399509467726,1950,5.540232632309198,4.264664258062839,0.5744898654520512,3.27151570469141,0.5915509939659387
31,X11,0.6171303348944202,2000,5.539518538862467,4.321779016405344,0.5743967927992344,3.3287546671926975,0.5915925746473173
