episode,step,total_loss,loss_X1,loss_X3,loss_X5,loss_X10,loss_X11,loss_X12,loss_X13,loss_X14,loss_X15,loss_X16,loss_X17,loss_X18,loss_X19,loss_X20,loss_X21,loss_X22,loss_X23,loss_X24,loss_X25,loss_X26,loss_X27,loss_X28,loss_X29,loss_X30,loss_X6,loss_X7,loss_X8,loss_X9
0,0,50.917868483066556,0.9554615020751953,1.0168070793151855,1.146030306816101,2.3976635932922363,2.6663010120391846,1.3017876148223877,0.9585103392601013,1.4462651014328003,2.577181100845337,1.765291690826416,0.9831773042678833,3.2255756855010986,2.20392107963562,1.5365337133407593,1.1756778955459595,2.0892364978790283,4.4904046058654785,1.5812060832977295,3.0334324836730957,3.2864067554473877,1.2648320198059082,1.1020430326461792,1.0710264444351196,1.4108155965805054,1.6294904947280884,1.6946810483932495,3.9670228958129883,1.4357246160507202
0,1,8.495557606965303,0.9529731273651123,1.0307198762893677,1.153128743171692,2.4285523891448975,0.035037968307733536,0.06093287840485573,0.22206734120845795,0.02384588122367859,0.5825046300888062,0.25914502143859863,0.029217341914772987,0.7989313006401062,0.06802691519260406,0.07290904968976974,0.19742612540721893,0.3690965473651886,1.7427598237991333,0.14352424442768097,0.35630759596824646,0.14569416642189026,0.0346444807946682,0.049681756645441055,0.06698070466518402,0.04750920459628105,0.03665096312761307,0.023490408435463905,0.04810141399502754,0.02515510469675064
0,2,7.795258989557624,0.9524099826812744,1.0253151655197144,1.1446611881256104,2.3981916904449463,0.026995984837412834,0.17496076226234436,0.5551837086677551,0.04167918860912323,0.4375249743461609,0.060888852924108505,0.028904329985380173,0.7087951302528381,0.034060243517160416,0.05452992022037506,0.08601228892803192,0.5830503106117249,0.763127326965332,0.41712430119514465,0.18351911008358002,0.12104493379592896,0.2131529003381729,0.03701617196202278,0.0268490482121706,0.06316755712032318,0.06028689444065094,0.025513561442494392,0.041081465780735016,0.028121065348386765
0,3,8.75752223059535,0.9535577893257141,1.0175938606262207,1.1451590061187744,2.4347031116485596,0.04396806284785271,0.1899692714214325,0.12312169373035431,0.040512215346097946,0.45400288701057434,0.048726119101047516,0.08036326617002487,0.7631703019142151,0.02592908777296543,0.06103409081697464,0.04880858212709427,0.8651434183120728,1.4974098205566406,0.19060422480106354,0.2490125149488449,0.23417657613754272,0.5346063375473022,0.02919796295464039,0.03388034179806709,0.061193641275167465,0.04582565277814865,0.026593048125505447,0.026208074763417244,0.02609979547560215
0,4,9.003187650069595,0.959551990032196,1.0169860124588013,1.1411758661270142,0.0244317464530468,0.25126126408576965,0.25269120931625366,0.027826622128486633,0.027925821021199226,0.10519148409366608,0.050116438418626785,0.03561754897236824,0.03416725993156433,0.026287676766514778,0.04922650381922722,0.08540861308574677,1.1470882892608643,1.851261019706726,1.5520374774932861,1.3194324970245361,0.4695449769496918,0.8552567362785339,0.04362085089087486,0.02323964424431324,0.03237731754779816,0.03305220976471901,0.0278468020260334,0.02492341212928295,0.029811454936861992
0,5,11.307943399250508,0.9576065540313721,1.0174551010131836,1.1419181823730469,0.022247543558478355,0.23794439435005188,0.2778696119785309,0.026678981259465218,0.04194817319512367,0.1424836814403534,0.03254253789782524,0.046579498797655106,0.03731931373476982,0.025274425745010376,0.06495559215545654,0.10262846201658249,1.5485297441482544,1.846351146697998,1.5717413425445557,2.9492299556732178,0.6606652140617371,0.8417719006538391,0.03851911798119545,0.027298245579004288,0.03739728033542633,0.031505387276411057,0.022999703884124756,0.020812034606933594,0.029254142194986343
0,6,14.70544900558889,0.9572341442108154,1.0166493654251099,1.1444711685180664,0.027847282588481903,0.28051406145095825,0.20715691149234772,0.03675943240523338,0.041190892457962036,0.1817404329776764,0.032451774924993515,0.062473416328430176,0.03582386299967766,0.02134549431502819,0.08291350305080414,0.09642229974269867,1.2806892395019531,1.6904432773590088,1.9774757623672485,6.860098838806152,0.5877324938774109,0.35625022649765015,0.03562577813863754,0.029486894607543945,0.03788232430815697,0.03126097470521927,0.026616662740707397,0.029156990349292755,0.03241924196481705
0,7,12.066407436132431,0.9573497772216797,1.0174247026443481,1.1446192264556885,0.03598672151565552,0.12232355028390884,0.16908343136310577,0.0295511856675148,0.05818474665284157,0.07736799120903015,0.039902277290821075,0.0449850931763649,0.04476642981171608,0.023756032809615135,0.04791520535945892,0.06423082947731018,0.9163389801979065,2.619438886642456,1.324291706085205,4.296361446380615,0.6014553308486938,0.7135364413261414,0.0328877754509449,0.03189530968666077,0.030023792758584023,0.03277137130498886,0.02654043585062027,0.0253826305270195,0.03355109319090843
0,8,11.436890205740928,0.9566250443458557,1.0174009799957275,1.1450560092926025,0.044805292040109634,0.1353907585144043,0.13238240778446198,0.03664489835500717,0.04591887444257736,0.08152388036251068,0.022156527265906334,0.03612440824508667,0.05389535799622536,0.01905537210404873,0.04286203905940056,0.07762449979782104,1.1140806674957275,2.0028152465820312,1.611737847328186,3.9287233352661133,0.4779864251613617,0.7381978034973145,0.03491152077913284,0.030365483835339546,0.02712317556142807,0.034043196588754654,0.027547577396035194,0.027264190837740898,0.02989301271736622
1,0,50.97957121133804,0.9554615020751953,1.0168070793151855,1.146030306816101,1.9954077005386353,2.0787806510925293,1.5643091201782227,1.5179822444915771,1.2406648397445679,2.560558557510376,2.161654233932495,1.1241271495819092,3.430075168609619,2.307729721069336,1.7833306789398193,1.4520992040634155,2.451864004135132,4.481972694396973,1.1603057384490967,4.44587516784668,1.9453753232955933,1.2464052438735962,1.424655795097351,0.7671135067939758,0.9540612697601318,1.460503339767456,1.0949047803878784,3.2326040267944336,2.4735512733459473
1,1,8.8935885053128,0.9568784236907959,1.0233029127120972,1.1433775424957275,1.9693608283996582,0.03950963914394379,0.23244372010231018,0.04151467606425285,0.060287751257419586,0.9642726182937622,0.21739640831947327,0.06694817543029785,1.3772575855255127,0.04453788697719574,0.20818905532360077,0.7393548488616943,0.44039371609687805,0.6373220682144165,0.4413321018218994,0.08653058111667633,0.19085291028022766,0.15151001513004303,0.060646895319223404,0.03554791212081909,0.10948746651411057,0.04639303684234619,0.030002495273947716,0.05198633670806885,0.025798000395298004
