episode,step,target,loss
0,0,,0.412093348801136
0,1,,0.11925674974918365
0,2,,0.02365000930149108
0,3,,0.14212514623068273
0,4,,0.30873184045776725
0,5,X3,0.17126705817645416
0,6,X3,0.028054793321643956
0,7,X3,0.020109950186451897
0,8,X3,0.14578162928228267
0,9,X3,0.07582979003200307
0,10,X3,0.03790037177532213
0,11,X3,0.13382191659184173
0,12,X3,0.12134859769139439
0,13,X3,0.10386063158512115
0,14,X3,0.12590930168516934
0,15,X3,0.2786491453880444
0,16,X3,0.025566101903677918
0,17,X3,0.08790028735529631
0,18,X3,0.07615343442193989
0,19,X3,0.016125126061524497
1,0,,0.12523380853235722
1,1,,0.22745153680443764
1,2,,0.3034945894032717
1,3,,0.21894512325525284
1,4,,0.04933084291405976
1,5,X3,0.09260697368881665
1,6,X3,0.006328982324703247
1,7,X3,0.10102099663345143
1,8,X3,0.06869897482465603
1,9,X3,0.12082585612370167
1,10,X3,0.15136372386768926
1,11,X3,0.05042083884563908
1,12,X3,0.05951477318740217
1,13,X3,0.05433707215706818
1,14,X3,0.03630499014616362
1,15,X3,0.04204580289660953
1,16,X3,0.028900398316181963
1,17,X3,0.006706375257181207
1,18,X3,0.06282070060660772
1,19,X3,0.02132906369615739
2,0,,0.476411908864975
2,1,,0.18068811483681202
2,2,,0.06872470118105412
2,3,,0.22756974026560783
2,4,,0.0847946759313345
2,5,X3,0.10078729235101491
2,6,X3,0.039811514638131484
2,7,X3,0.05378690242650919
2,8,X3,0.050544929603347555
2,9,X3,0.05061772221233696
2,10,X3,0.10393496544566005
2,11,X3,0.04516543124918826
2,12,X3,0.13339546223869547
2,13,X3,0.12080873793456703
2,14,X3,0.022260760597418994
2,15,X3,0.0702553486044053
2,16,X3,0.012017412271234207
2,17,X3,0.2051099684322253
2,18,X3,0.05985743460041704
2,19,X3,0.10386457671120297
3,0,,0.2589416755363345
3,1,,0.2925981543958187
3,2,,0.24939854070544243
3,3,,0.23826255835592747
3,4,,0.24908418767154217
3,5,X3,0.05008306886884384
3,6,X3,0.11635749667766504
3,7,X3,0.10416252596769482
3,8,X3,0.16994667216204107
3,9,X3,0.07383982022292912
3,10,X3,0.15003931825049222
3,11,X3,0.37331770674791187
3,12,X3,0.05111416941508651
3,13,X3,0.029764618608169258
3,14,X3,0.018981958375661634
3,15,X3,0.038783920725109056
3,16,X3,0.0875047258741688
3,17,X3,0.024528949958039448
3,18,X3,0.06341546369367279
3,19,X3,0.042564644099911675
4,0,,0.23902012594044209
4,1,,0.16681894846260548
4,2,,0.21998379565775394
4,3,,0.3644964061677456
4,4,,0.03695397335104644
4,5,X3,0.07085963146528229
4,6,X3,0.08044422185048461
4,7,X3,0.09693739644717425
4,8,X3,0.09155720204580575
4,9,X3,0.1504082956817001
4,10,X3,0.012325390576734208
4,11,X3,0.026384812750620767
4,12,X3,0.05453458451665938
4,13,X3,0.04573101145797409
4,14,X3,0.0639273846463766
4,15,X3,0.009340472097392194
4,16,X3,0.26538250740850344
4,17,X3,0.02924173144856468
4,18,X3,0.05863494152436033
4,19,X3,0.013101141565130092
5,0,,0.23925598710775375
5,1,,0.2952807229012251
5,2,,0.061569576151669025
5,3,,0.1209916619118303
5,4,,0.1952020674943924
5,5,X3,0.3566534355340991
5,6,X3,0.24193364311940968
5,7,X3,0.18792737092007883
5,8,X3,0.044579644745681435
5,9,X3,0.2713926876167534
5,10,X3,0.11432101717218757
5,11,X3,0.11218458242365159
5,12,X3,0.1886746890450013
5,13,X3,0.014982086519012228
5,14,X3,0.045028559521597344
5,15,X3,0.023805868870113045
5,16,X3,0.032958025331026874
5,17,X3,0.24360455834539607
