seed,changed,change_type,method,target_budget,source_samples,mse,changed_mse,unchanged_mse,old_selection_mass
3000,10,family,scratch,120,2560,0.44776310456697704,0.5562779087772597,0.3935057024618356,
3000,10,family,warm,120,2560,0.1144461370602448,0.2785767948293921,0.03238080817567111,
3000,10,family,source_retrieval,120,2560,0.029419654619527454,0.020993680349955808,0.03363264175431328,0.4666666666666667
3000,10,family,source_mixture,120,2560,0.028666061407285146,0.020993680349955808,0.032502251935949814,0.5540929330848455
3000,10,family,scratch,200,2560,0.5213753496133081,1.24369983687749,0.160213105981217,
3000,10,family,warm,200,2560,0.057803084917786594,0.11895522462435251,0.02722701506450363,
3000,10,family,source_retrieval,200,2560,0.029483129839851036,0.03488051125284223,0.02678443913335544,0.4666666666666667
3000,10,family,source_mixture,200,2560,0.02998191249352889,0.03488051125284223,0.02753261311387222,0.5540929330848455
3000,10,family,scratch,400,2560,0.04563250137897859,0.02469777880660675,0.056099862665164514,
3000,10,family,warm,400,2560,0.02078036509691071,0.031145908301473034,0.015597593494629549,
3000,10,family,source_retrieval,400,2560,0.014900114621242643,0.01388878121250739,0.015405781325610272,0.4666666666666667
3000,10,family,source_mixture,400,2560,0.014938637648347916,0.01388878121250739,0.01546356586626818,0.5540929330848455
