step,target,value,query_samples,observed_total_loss,broad_total_loss,observed_nonroot_loss,broad_nonroot_loss,feasible_nonroot_loss
0,X10,5.0,50,11.770872777327895,42.64266652241349,6.754959529265761,41.639483872801065,9.674039921102423
1,X2,4.525165557861328,100,10.639147145673633,35.68283465355635,5.596749288961291,34.67435508221388,8.162321060352648
2,X17,2.3403682708740234,150,6.0879734717309475,6.3260961253196,1.0261743031442165,5.313736291602254,1.298294275611018
3,X10,-5.0,240,5.687615232542157,2.582928130403161,0.610231714323163,1.5674514267593622,0.6462873680672299
4,X6,-2.604102373123169,290,5.665871754288673,2.213778394833207,0.5955813676118851,1.1997203174978495,0.6147795190724235
5,X17,-4.393404960632324,340,5.652636531740427,2.242808800190687,0.5892943777143955,1.2301403693854809,0.6023975988694776
6,X9,4.513676643371582,430,5.6534510143101215,1.8771128341555596,0.5839872844517231,0.8632200881838799,0.5964152490487322
7,X9,-5.0,480,5.654666930437088,1.8039985083043577,0.5818100273609161,0.7894271276891232,0.5947907090497513
8,X6,4.748746871948242,530,5.648899303749204,1.7705969788134097,0.5808619726449251,0.7569895125925541,0.5947673299815506
9,X16,4.780609607696533,620,5.638476753607392,1.7254692621529102,0.5793792847543955,0.7136497683823109,0.5891065113634493
10,X14,4.836186408996582,670,5.636096326634288,1.7288321912288667,0.5800698678940535,0.7176268994808197,0.5903864833526313
11,X1,-5.0,720,5.628865212202072,1.7256943304091692,0.5792929232120514,0.715779872611165,0.5894858899603908
12,X16,-4.810519218444824,810,5.620460506528616,1.70730472356081,0.5798950754106045,0.6991916373372078,0.5861152401193976
13,X15,4.769652843475342,860,5.614325664937496,1.7012638837099074,0.5789564475417137,0.694190040230751,0.5856869164854288
14,X15,-5.0,910,5.610069651156664,1.6928781624883413,0.578607339411974,0.6865857001394033,0.5851098579587415
15,X7,5.0,1000,5.609105298295617,1.6905087620019914,0.5787646267563105,0.6844406276941299,0.5843635847559199
16,X5,-5.0,1050,5.607476392760873,1.6813397049903869,0.5787182245403528,0.675588071346283,0.5839616884865487
17,X25,-4.872460842132568,1100,5.6085609048604965,1.6751190792769193,0.5784485191106796,0.669096602126956,0.5837217404817541
18,X20,-4.869105339050293,1190,5.611356100067496,1.6658310666680336,0.5781408157199621,0.6591880097985268,0.5829293519103279
19,X2,-4.575857639312744,1240,5.610235525295138,1.6600184880197049,0.5776491295546293,0.653501208871603,0.582655674389874
20,X14,-4.073610782623291,1290,5.606311516836286,1.6567565925419332,0.5773724485188723,0.6509687788784504,0.5820049759931862
21,X4,-5.0,1380,5.607277540490031,1.6511771023273467,0.5773386042565107,0.6451893150806427,0.5816350199747831
22,X19,5.0,1430,5.604486422613263,1.645319388061762,0.5770273972302675,0.6398275829851627,0.5814698777394369
23,X14,0.9143297672271729,1480,5.602980365976691,1.6446152735501527,0.5768099334090948,0.6393811870366335,0.5814689001223693
24,X12,-5.0,1570,5.600368846207857,1.646692369133234,0.576189924031496,0.6418565846979618,0.5813796923030168
25,X18,4.976924896240234,1620,5.600567629560828,1.6425337247550487,0.5757019426673651,0.6375605873763561,0.5805848742990445
26,X6,-4.6568284034729,1670,5.600463217124343,1.6420291848480701,0.5757320579141378,0.6370829530060291,0.5804008128276715
27,X16,1.5392556190490723,1760,5.59735082089901,1.645769973099232,0.5752779692411423,0.6413554027676582,0.5799021633574739
28,X17,5.0,1810,5.598245313391089,1.6467598803341388,0.5748211648315191,0.6420750506222248,0.5796981224169334
29,X1,5.0,1860,5.596683330833912,1.6391398247331381,0.5746848061680794,0.6347401197999716,0.5795710709256431
30,X18,-5.0,1950,5.593754233792424,1.6396202519536018,0.5744119305163622,0.6357517912983894,0.5789652383731057
31,X20,5.0,2000,5.592283545061946,1.6390295125544072,0.5742839556187391,0.6354295946657658,0.579027527788033
